"Status","Year","Region_ITL3","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Telford and Wrekin","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Department for Work and Pensions (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Driver and Vehicle Standards Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Home Office (incl. agencies)","Essex","40","40","[c]","[c]"
"New entrant CS","2021","Torbay","Department for Work and Pensions (excl. agencies)","Devon","40","30","[c]","[c]"
"New entrant CS","2021","Torbay","HM Prison and Probation Service","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Inner London - East","160","160","43060","40600"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Inner London - East","70","70","49450","53530"
"New entrant CS","2021","Tower Hamlets","Crown Commercial Service","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Department for Work and Pensions (excl. agencies)","Inner London - East","100","100","30240","31060"
"New entrant CS","2021","Tower Hamlets","Health and Safety Executive","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Courts and Tribunals Service","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Prison and Probation Service","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Legal Aid Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Medicines and Healthcare Products Regulatory Agency","Inner London - East","150","150","40690","39850"
"New entrant CS","2021","Tower Hamlets","Ministry of Justice (excl. agencies)","Inner London - East","190","190","41610","36800"
"New entrant CS","2021","Tower Hamlets","Office of Gas and Electricity Markets","Inner London - East","140","140","40250","33400"
"New entrant CS","2021","Tower Hamlets","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"New entrant CS","2021","Tyneside","Crown Prosecution Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","40","30","[c]","[c]"
"New entrant CS","2021","Tyneside","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","1000","990","24100","21010"
"New entrant CS","2021","Tyneside","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Education and Skills Funding Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Government Internal Audit Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","HM Prison and Probation Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","840","830","24090","25560"
"New entrant CS","2021","Tyneside","Home Office (incl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Insolvency Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Legal Aid Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Public Health England","Northumberland and Tyne and Wear","50","40","[c]","[c]"
"New entrant CS","2021","Tyneside","Rural Payments Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Valuation Office Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","220","220","36740","28000"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","320","310","28900","27570"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Crown Commercial Service","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Department for Work and Pensions (excl. agencies)","West Yorkshire","70","70","26860","27570"
"New entrant CS","2021","Wakefield","Driver and Vehicle Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","HM Courts and Tribunals Service","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","HM Prison and Probation Service","West Yorkshire","70","70","21970","20600"
"New entrant CS","2021","Wakefield","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","National Crime Agency","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","Walsall","Department for Work and Pensions (excl. agencies)","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","Walsall","HM Courts and Tribunals Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","HM Prison and Probation Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Department for Work and Pensions (excl. agencies)","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","Wandsworth","HM Courts and Tribunals Service","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","HM Prison and Probation Service","Inner London - West","110","110","29140","30220"
"New entrant CS","2021","Wandsworth","Ministry of Defence (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Crown Prosecution Service","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Work and Pensions (excl. agencies)","Cheshire","130","120","27510","27570"
"New entrant CS","2021","Warrington","HM Courts and Tribunals Service","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","HM Prison and Probation Service","Cheshire","70","70","22040","22850"
"New entrant CS","2021","Warrington","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","National Crime Agency","Cheshire","200","200","32250","30640"
"New entrant CS","2021","Warwickshire","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","60","60","25040","27570"
"New entrant CS","2021","Warwickshire","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Work and Pensions (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","HM Courts and Tribunals Service","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","HM Prison and Probation Service","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Maritime and Coastguard Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Rural Payments Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Submarine Delivery Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department for Work and Pensions (excl. agencies)","Essex","60","60","28620","29290"
"New entrant CS","2021","West Essex","HM Prison and Probation Service","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Home Office (incl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Public Health England","Essex","30","20","[c]","[c]"
"New entrant CS","2021","West Kent","Defence Science and Technology Laboratory","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions (excl. agencies)","Kent","40","40","[c]","[c]"
"New entrant CS","2021","West Kent","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Crown Office and Procurator Fiscal Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions (excl. agencies)","Eastern Scotland","60","50","22870","21010"
"New entrant CS","2021","West Lothian","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Social Security Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","50","50","27430","27570"
"New entrant CS","2021","West Northamptonshire","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","70","70","21790","22850"
"New entrant CS","2021","West Northamptonshire","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Animal and Plant Health Agency","Surrey, East and West Sussex","100","90","26840","24370"
"New entrant CS","2021","West Surrey","Crown Prosecution Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","120","110","28890","29290"
"New entrant CS","2021","West Surrey","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","HM Courts and Tribunals Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","HM Prison and Probation Service","Surrey, East and West Sussex","100","90","25030","22920"
"New entrant CS","2021","West Surrey","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Veterinary Medicines Directorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Animal and Plant Health Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","110","110","26690","27570"
"New entrant CS","2021","West Sussex (North East)","HM Courts and Tribunals Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","HM Prison and Probation Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office (incl. agencies)","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Public Health England","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","90","80","26650","27570"
"New entrant CS","2021","West Sussex (South West)","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Courts and Tribunals Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Prison and Probation Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Advisory, Conciliation and Arbitration Service","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Animal and Plant Health Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Cabinet Office (excl. agencies)","Inner London - West","1020","1010","40390","28000"
"New entrant CS","2021","Westminster","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Crown Prosecution Service","Inner London - West","160","160","36010","26970"
"New entrant CS","2021","Westminster","Defence Science and Technology Laboratory","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","680","670","38360","33570"
"New entrant CS","2021","Westminster","Department for Digital, Culture, Media and Sport","Inner London - West","360","350","39110","34020"
"New entrant CS","2021","Westminster","Department for Education (excl. agencies)","Inner London - West","210","210","38710","32940"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","520","510","37770","32560"
"New entrant CS","2021","Westminster","Department for International Trade","Inner London - West","340","340","34370","31800"
"New entrant CS","2021","Westminster","Department for Transport (excl. agencies)","Inner London - West","470","460","37550","34710"
"New entrant CS","2021","Westminster","Department for Work and Pensions (excl. agencies)","Inner London - West","320","310","35190","31060"
"New entrant CS","2021","Westminster","Department of Health and Social Care (excl. agencies)","Inner London - West","810","800","40580","32790"
"New entrant CS","2021","Westminster","Education and Skills Funding Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","Westminster","Government Internal Audit Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Government Legal Department","Inner London - West","250","240","42170","43920"
"New entrant CS","2021","Westminster","Government Property Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Health and Safety Executive","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Courts and Tribunals Service","Inner London - West","200","200","30540","26410"
"New entrant CS","2021","Westminster","HM Prison and Probation Service","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","Westminster","HM Revenue and Customs (excl. agencies)","Inner London - West","70","70","41480","36160"
"New entrant CS","2021","Westminster","HM Treasury (excl. agencies)","Inner London - West","380","380","33000","28500"
"New entrant CS","2021","Westminster","Home Office (incl. agencies)","Inner London - West","450","440","41020","35070"
"New entrant CS","2021","Westminster","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Met Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Defence (excl. agencies)","Inner London - West","210","210","34290","31700"
"New entrant CS","2021","Westminster","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","210","210","39990","33210"
"New entrant CS","2021","Westminster","Ministry of Justice (excl. agencies)","Inner London - West","290","290","39030","36800"
"New entrant CS","2021","Westminster","National Savings and Investments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Budget Responsibility","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Standards in Education, Children's Services and Skills","Inner London - West","50","50","48690","46360"
"New entrant CS","2021","Westminster","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Serious Fraud Office","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Westminster","Standards and Testing Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","Inner London - West","90","90","45700","44080"
"New entrant CS","2021","Westminster","UK Space Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","Inner London - West","260","260","37390","32540"
"New entrant CS","2021","Westminster","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","160","160","32510","28650"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","25450","27570"
"New entrant CS","2021","Wiltshire","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","23240","22920"
"New entrant CS","2021","Wiltshire","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","320","310","29200","26350"
"New entrant CS","2021","Wiltshire","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","250","220","31630","28590"
"New entrant CS","2021","Wiltshire","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions (excl. agencies)","Merseyside","70","70","22870","21010"
"New entrant CS","2021","Wirral","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Courts and Tribunals Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","Merseyside","60","50","24000","22350"
"New entrant CS","2021","Wirral","HM Prison and Probation Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Insolvency Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions (excl. agencies)","West Midlands","60","50","24820","27570"
"New entrant CS","2021","Wolverhampton","Driver and Vehicle Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","HM Courts and Tribunals Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","HM Prison and Probation Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","60","60","26300","27570"
"New entrant CS","2021","Worcestershire","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","140","140","23100","22850"
"New entrant CS","2021","Worcestershire","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Animal and Plant Health Agency","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","York","Cabinet Office (excl. agencies)","North Yorkshire","40","30","[c]","[c]"
"New entrant CS","2021","York","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","90","90","32890","29180"
"New entrant CS","2021","York","Department for Work and Pensions (excl. agencies)","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","York","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Government Internal Audit Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Health and Safety Executive","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","York","HM Courts and Tribunals Service","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","HM Prison and Probation Service","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Ministry of Defence (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Public Health England","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Rural Payments Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Animal and Plant Health Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Crown Office and Procurator Fiscal Service","North Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Driver and Vehicle Licensing Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Education Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Food Standards Scotland","North Eastern Scotland","70","70","33410","31540"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Health and Safety Executive","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Met Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Ministry of Defence (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Ministry of Justice (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Scottish Courts and Tribunals Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
