"Status","Year","Region_ITL3","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Walsall","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Ministry of Justice","20-29","70","70","27830","30220"
"New entrant CS","2021","Wandsworth","Ministry of Justice","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Wandsworth","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Work and Pensions","20-29","50","50","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Work and Pensions","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Justice","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","National Crime Agency","20-29","70","70","28330","28840"
"New entrant CS","2021","Warrington","National Crime Agency","30-39","60","60","32240","30640"
"New entrant CS","2021","Warrington","National Crime Agency","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Warrington","National Crime Agency","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Home Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Home Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Scottish Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Scottish Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Justice","20-29","60","60","20630","20060"
"New entrant CS","2021","West Northamptonshire","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Environment, Food and Rural Affairs","20-29","70","70","26430","24370"
"New entrant CS","2021","West Surrey","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions","20-29","40","40","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Justice","20-29","40","40","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Justice","30-39","40","30","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions","40-49","30","30","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Home Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Attorney General's Departments","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Attorney General's Departments","20-29","220","220","30410","26970"
"New entrant CS","2021","Westminster","Attorney General's Departments","30-39","120","110","44580","50500"
"New entrant CS","2021","Westminster","Attorney General's Departments","40-49","70","60","49820","50520"
"New entrant CS","2021","Westminster","Attorney General's Departments","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Westminster","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Cabinet Office","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Cabinet Office","20-29","650","640","30240","28000"
"New entrant CS","2021","Westminster","Cabinet Office","30-39","170","170","49990","52500"
"New entrant CS","2021","Westminster","Cabinet Office","40-49","110","110","67010","64750"
"New entrant CS","2021","Westminster","Cabinet Office","50-59","80","80","64790","64500"
"New entrant CS","2021","Westminster","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Cabinet Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Chancellor's other departments","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","20-29","480","480","34600","33570"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","30-39","130","120","44390","40050"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","40-49","60","50","47030","42000"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Digital, Culture, Media and Sport","20-29","220","220","35700","34020"
"New entrant CS","2021","Westminster","Department for Digital, Culture, Media and Sport","30-39","90","90","43550","35910"
"New entrant CS","2021","Westminster","Department for Digital, Culture, Media and Sport","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Digital, Culture, Media and Sport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Education","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Education","20-29","150","140","32750","28520"
"New entrant CS","2021","Westminster","Department for Education","30-39","50","50","48090","45250"
"New entrant CS","2021","Westminster","Department for Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Education","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs","20-29","330","320","32850","32560"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs","30-39","110","110","43550","38750"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs","40-49","50","40","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for International Trade","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for International Trade","20-29","230","230","29140","31800"
"New entrant CS","2021","Westminster","Department for International Trade","30-39","70","70","43070","38160"
"New entrant CS","2021","Westminster","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Transport","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Transport","20-29","290","290","32630","34710"
"New entrant CS","2021","Westminster","Department for Transport","30-39","100","100","43310","42470"
"New entrant CS","2021","Westminster","Department for Transport","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Work and Pensions","20-29","170","160","32550","31060"
"New entrant CS","2021","Westminster","Department for Work and Pensions","30-39","70","70","36590","31060"
"New entrant CS","2021","Westminster","Department for Work and Pensions","40-49","50","50","39570","31060"
"New entrant CS","2021","Westminster","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department of Health and Social Care","20-29","460","450","33630","32790"
"New entrant CS","2021","Westminster","Department of Health and Social Care","30-39","150","150","45280","40650"
"New entrant CS","2021","Westminster","Department of Health and Social Care","40-49","100","100","56050","51440"
"New entrant CS","2021","Westminster","Department of Health and Social Care","50-59","80","80","50350","41840"
"New entrant CS","2021","Westminster","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Food Standards Agency","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Revenue and Customs","20-29","50","50","[c]","[c]"
"New entrant CS","2021","Westminster","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
