"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Medicine","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Angus and Dundee City","80","80","24640","25700"
"Leaver Dept.","2022","Operational Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnet","440","390","34220","27920"
"Leaver Dept.","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Birmingham","490","460","30120","25120"
"Leaver Dept.","2022","Operational Delivery","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bradford","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","180","170","33060","27570"
"Leaver Dept.","2022","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cambridgeshire CC","120","110","34830","25010"
"Leaver Dept.","2022","Operational Delivery","Camden and City of London","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cardiff and Vale of Glamorgan","130","130","29520","27570"
"Leaver Dept.","2022","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","City of Edinburgh","70","70","27640","27570"
"Leaver Dept.","2022","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Coventry","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Croydon","110","110","33540","31060"
"Leaver Dept.","2022","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Devon CC","60","60","28230","25120"
"Leaver Dept.","2022","Operational Delivery","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Durham","70","70","26140","22010"
"Leaver Dept.","2022","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Kent","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Falkirk","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Glasgow City","220","210","26290","26730"
"Leaver Dept.","2022","Operational Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Greater Manchester North East","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Greater Manchester South West","50","50","26290","24890"
"Leaver Dept.","2022","Operational Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Hackney and Newham","60","60","31340","31060"
"Leaver Dept.","2022","Operational Delivery","Haringey and Islington","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Harrow and Hillingdon","50","50","32610","29080"
"Leaver Dept.","2022","Operational Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Hertfordshire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lambeth","950","880","44640","40070"
"Leaver Dept.","2022","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leeds","340","320","31360","27570"
"Leaver Dept.","2022","Operational Delivery","Leicester","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lewisham and Southwark","160","150","43050","40070"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Liverpool","270","260","27000","24890"
"Leaver Dept.","2022","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Manchester","300","280","27860","25000"
"Leaver Dept.","2022","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Mid Kent","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Mid Lancashire","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Monmouthshire and Newport","70","70","28540","27300"
"Leaver Dept.","2022","Operational Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Lanarkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Nottingham","200","190","28350","24870"
"Leaver Dept.","2022","Operational Delivery","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Oxfordshire CC","120","100","36840","28750"
"Leaver Dept.","2022","Operational Delivery","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Sefton","100","100","27840","25220"
"Leaver Dept.","2022","Operational Delivery","Sheffield","90","90","31160","27570"
"Leaver Dept.","2022","Operational Delivery","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Solihull","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Hampshire","60","50","27710","24590"
"Leaver Dept.","2022","Operational Delivery","South Lanarkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Staffordshire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Sunderland","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Tower Hamlets","100","100","38830","34260"
"Leaver Dept.","2022","Operational Delivery","Tyneside","270","250","27940","24880"
"Leaver Dept.","2022","Operational Delivery","Unknown","130","110","26630","21840"
"Leaver Dept.","2022","Operational Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Westminster","600","550","41040","36800"
"Leaver Dept.","2022","Operational Delivery","Wiltshire","310","280","35430","29960"
"Leaver Dept.","2022","Operational Delivery","Wirral","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Worcestershire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","York","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","80","70","32950","28770"
"Leaver Dept.","2022","Other","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Croydon","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Glasgow City","60","60","29520","25230"
"Leaver Dept.","2022","Other","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Tower Hamlets","40","40","[c]","[c]"
"Leaver Dept.","2022","Other","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Westminster","160","160","38640","31180"
"Leaver Dept.","2022","Other","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bristol, City of","40","40","[c]","[c]"
"Leaver Dept.","2022","Policy","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"Leaver Dept.","2022","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
