"Status","Year","Sexual_orientation","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Heterosexual / straight","Norwich and East Norfolk","White","70","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","White","130","120","28960","24380"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","White","60","60","41750","36960"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","White","110","110","29610","25970"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","White","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","White","80","70","28420","26670"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","White","100","90","29490","26670"
"Leaver CS","2021","Heterosexual / straight","Powys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Powys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Powys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Powys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Powys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Powys","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","White","80","70","31990","27470"
"Leaver CS","2021","Heterosexual / straight","Sheffield","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sheffield","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sheffield","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sheffield","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sheffield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sheffield","White","160","140","29470","24700"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","White","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","White","100","90","30550","27740"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","White","150","120","26120","23050"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","White","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","White","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","White","130","120","29870","27570"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","White","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","White","150","140","27570","25670"
"Leaver CS","2021","Heterosexual / straight","Sunderland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sunderland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sunderland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sunderland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sunderland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sunderland","White","60","40","24050","21010"
"Leaver CS","2021","Heterosexual / straight","Swansea","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swansea","White","190","160","24080","21590"
"Leaver CS","2021","Heterosexual / straight","Swindon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swindon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swindon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swindon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Swindon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","Asian","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","White","120","110","52180","52020"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tyneside","White","250","210","27060","21010"
"Leaver CS","2021","Heterosexual / straight","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","White","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wakefield","White","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","Unknown","[c]","[c]","[c]","[c]"
