"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","70","70","34730","31260"
"New entrant CS","2021","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","480","480","37400","34710"
"New entrant CS","2021","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","190","190","33080","30360"
"New entrant CS","2021","Department for Transport","South West (England)","60","60","28370","26580"
"New entrant CS","2021","Department for Transport","Wales","380","350","24300","21590"
"New entrant CS","2021","Department for Transport","West Midlands (England)","70","70","27300","23990"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","60","60","29810","26580"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","850","830","26060","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","1250","1230","27460","27570"
"New entrant CS","2021","Department for Work and Pensions","London","3260","3200","30660","31060"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","1410","1390","24150","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","2560","2540","25510","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","1010","990","24880","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","2030","1980","26940","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","1140","1100","25650","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","320","310","28900","27570"
"New entrant CS","2021","Department for Work and Pensions","Wales","610","600","24610","27570"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","1020","1000","26140","27570"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","1700","1670","26520","27570"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","70","70","34290","31370"
"New entrant CS","2021","Department of Health and Social Care","East of England","140","120","36170","31370"
"New entrant CS","2021","Department of Health and Social Care","London","1880","1760","39450","32790"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","200","170","28330","23140"
"New entrant CS","2021","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","110","90","35390","30460"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","370","320","31700","28590"
"New entrant CS","2021","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","120","100","31360","27780"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","380","360","36960","31370"
"New entrant CS","2021","ESTYN","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","40","40","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","100","90","25170","22350"
"New entrant CS","2021","HM Land Registry","East of England","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","50","50","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","70","70","25650","22350"
"New entrant CS","2021","HM Land Registry","North West (England)","90","90","24800","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","170","160","27460","22350"
"New entrant CS","2021","HM Land Registry","Wales","60","60","23400","22350"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","80","80","24700","22350"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","290","280","28200","25560"
"New entrant CS","2021","HM Revenue and Customs","East of England","50","50","30820","25560"
"New entrant CS","2021","HM Revenue and Customs","London","350","340","34990","36160"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","1100","1080","23680","20880"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","940","920","24600","20140"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","230","220","21870","20140"
"New entrant CS","2021","HM Revenue and Customs","Scotland","700","690","21670","20140"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","120","110","24000","20140"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","150","150","26970","24500"
"New entrant CS","2021","HM Revenue and Customs","Unknown","320","310","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","340","320","22000","20140"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","350","340","26440","20140"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","470","460","23770","20140"
"New entrant CS","2021","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","430","430","34140","30000"
"New entrant CS","2021","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","100","100","23170","21430"
"New entrant CS","2021","Home Office","London","930","920","39060","35050"
"New entrant CS","2021","Home Office","North East (England)","60","60","25020","24880"
"New entrant CS","2021","Home Office","North West (England)","320","310","28530","24880"
"New entrant CS","2021","Home Office","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","Home Office","Scotland","60","60","24750","24880"
"New entrant CS","2021","Home Office","South East (England)","270","260","25070","24880"
"New entrant CS","2021","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","290","280","25970","21430"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","180","180","28370","22640"
"New entrant CS","2021","Ministry of Defence","East of England","290","280","28250","26350"
"New entrant CS","2021","Ministry of Defence","London","280","270","32750","30200"
"New entrant CS","2021","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North West (England)","160","150","27710","23540"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Scotland","260","260","26520","20920"
"New entrant CS","2021","Ministry of Defence","South East (England)","910","880","30660","26350"
"New entrant CS","2021","Ministry of Defence","South West (England)","1660","1610","31080","27540"
"New entrant CS","2021","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands (England)","180","180","30240","26350"
"New entrant CS","2021","Ministry of Defence","Yorkshire and The Humber","170","160","27760","23540"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","210","210","39990","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","120","110","31030","27300"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Midlands (England)","700","670","21920","21170"
"New entrant CS","2021","Ministry of Justice","East of England","870","840","23110","22850"
"New entrant CS","2021","Ministry of Justice","London","2130","2110","29640","26810"
"New entrant CS","2021","Ministry of Justice","North East (England)","310","300","22210","22850"
"New entrant CS","2021","Ministry of Justice","North West (England)","790","750","22320","22570"
"New entrant CS","2021","Ministry of Justice","Scotland","60","60","27020","22570"
"New entrant CS","2021","Ministry of Justice","South East (England)","1160","1120","24090","22920"
"New entrant CS","2021","Ministry of Justice","South West (England)","580","550","22470","22850"
"New entrant CS","2021","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wales","420","410","22050","22850"
"New entrant CS","2021","Ministry of Justice","West Midlands (England)","950","910","22680","22570"
"New entrant CS","2021","Ministry of Justice","Yorkshire and The Humber","800","780","24270","22850"
"New entrant CS","2021","National Crime Agency","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","340","340","38280","36200"
"New entrant CS","2021","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","North West (England)","230","220","31940","30640"
"New entrant CS","2021","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South East (England)","70","70","31810","32770"
"New entrant CS","2021","National Crime Agency","South West (England)","130","120","32740","32770"
"New entrant CS","2021","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Midlands (England)","100","100","33280","32770"
"New entrant CS","2021","National Crime Agency","Yorkshire and The Humber","60","50","31860","32770"
"New entrant CS","2021","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","50","50","48690","46360"
"New entrant CS","2021","Office for Standards in Education","North West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","140","140","40250","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","170","170","29640","23450"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East of England","30","30","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","North West (England)","70","70","38200","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Scotland","2070","2000","30380","26160"
"New entrant CS","2021","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","60","60","32670","31960"
"New entrant CS","2021","UK Export Finance","London","90","90","45700","44080"
"New entrant CS","2021","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","260","260","37390","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","South East (England)","350","330","28970","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Wales","440","430","30470","29540"
"New entrant CS","2021","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Wales","200","190","28200","20500"
"New entrant CS","2022","Attorney General's Departments","East Midlands (England)","70","70","30690","25480"
"New entrant CS","2022","Attorney General's Departments","East of England","60","60","33090","25480"
"New entrant CS","2022","Attorney General's Departments","London","550","530","37210","29280"
"New entrant CS","2022","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North West (England)","80","80","29490","25480"
"New entrant CS","2022","Attorney General's Departments","South East (England)","80","80","30650","24590"
"New entrant CS","2022","Attorney General's Departments","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","80","80","30010","25480"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","London","980","980","38280","28000"
"New entrant CS","2022","Cabinet Office","North East (England)","80","80","25720","21050"
"New entrant CS","2022","Cabinet Office","North West (England)","170","170","39160","32000"
"New entrant CS","2022","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","140","130","38440","32000"
"New entrant CS","2022","Cabinet Office","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","50","50","45490","32000"
"New entrant CS","2022","Cabinet Office","Unknown","180","180","36760","28000"
"New entrant CS","2022","Cabinet Office","Wales","50","50","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","100","100","50330","38330"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","150","150","38030","32000"
"New entrant CS","2022","Chancellor's other departments","London","50","50","44880","44610"
"New entrant CS","2022","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","North West (England)","70","70","26450","24440"
"New entrant CS","2022","Competition and Markets Authority","London","130","130","45020","35850"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","550","540","37580","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","140","130","34090","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","40","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","220","220","29540","24400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","380","360","28280","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","70","70","34640","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","320","320","35230","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","60","60","34390","29360"
"New entrant CS","2022","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","190","190","37310","32940"
"New entrant CS","2022","Department for Education","North East (England)","150","140","33420","29360"
"New entrant CS","2022","Department for Education","North West (England)","210","210","33900","29360"
"New entrant CS","2022","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","90","80","37130","36500"
"New entrant CS","2022","Department for Education","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","180","180","33250","29360"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","200","200","32800","29360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","110","100","28000","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","150","140","29060","26670"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","800","790","38410","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","250","240","27090","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","370","350","27410","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","260","250","32440","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","430","420","33590","29920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","60","50","26140","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","180","170","30620","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","310","300","30610","29180"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","390","390","36030","31800"
"New entrant CS","2022","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","370","360","36540","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","80","70","31500","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","130","130","33240","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Midlands (England)","80","80","29240","26130"
"New entrant CS","2022","Department for Transport","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","550","550","42640","42470"
"New entrant CS","2022","Department for Transport","North East (England)","70","70","24430","21840"
"New entrant CS","2022","Department for Transport","North West (England)","50","50","26680","26130"
"New entrant CS","2022","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","South East (England)","240","230","30930","26830"
"New entrant CS","2022","Department for Transport","South West (England)","100","90","27140","26130"
"New entrant CS","2022","Department for Transport","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Wales","640","610","23080","21840"
"New entrant CS","2022","Department for Transport","West Midlands (England)","220","210","28300","26130"
"New entrant CS","2022","Department for Transport","Yorkshire and The Humber","150","150","32430","26820"
"New entrant CS","2022","Department for Work and Pensions","East Midlands (England)","610","590","24500","21260"
"New entrant CS","2022","Department for Work and Pensions","East of England","580","560","26580","27570"
"New entrant CS","2022","Department for Work and Pensions","London","1230","1210","31630","31060"
"New entrant CS","2022","Department for Work and Pensions","North East (England)","1200","1170","25210","21260"
"New entrant CS","2022","Department for Work and Pensions","North West (England)","2180","2140","26090","26370"
"New entrant CS","2022","Department for Work and Pensions","Scotland","1030","1010","24990","21260"
"New entrant CS","2022","Department for Work and Pensions","South East (England)","620","600","25860","27570"
"New entrant CS","2022","Department for Work and Pensions","South West (England)","410","390","23480","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","90","90","31340","29290"
"New entrant CS","2022","Department for Work and Pensions","Wales","530","520","24730","27570"
"New entrant CS","2022","Department for Work and Pensions","West Midlands (England)","880","850","26030","27570"
"New entrant CS","2022","Department for Work and Pensions","Yorkshire and The Humber","1210","1190","27250","27570"
"New entrant CS","2022","Department of Health and Social Care","East Midlands (England)","90","80","35450","30020"
"New entrant CS","2022","Department of Health and Social Care","East of England","130","120","33310","30460"
"New entrant CS","2022","Department of Health and Social Care","London","1810","1540","39070","32790"
"New entrant CS","2022","Department of Health and Social Care","North East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","North West (England)","120","100","36370","32310"
"New entrant CS","2022","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","South East (England)","110","90","37520","31830"
"New entrant CS","2022","Department of Health and Social Care","South West (England)","280","270","30990","28590"
"New entrant CS","2022","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","West Midlands (England)","140","120","35820","28970"
"New entrant CS","2022","Department of Health and Social Care","Yorkshire and The Humber","550","440","38190","32790"
"New entrant CS","2022","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","30","30","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
