"Status","Year","Responsibility_level","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","G6/G7","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lewisham and Southwark","Inner London - East","100","90","58360","54760"
"Leaver CS","2022","G6/G7","Lincolnshire CC","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Liverpool","Merseyside","50","50","[c]","[c]"
"Leaver CS","2022","G6/G7","Manchester","Greater Manchester","90","80","58430","55000"
"Leaver CS","2022","G6/G7","Medway","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Monmouthshire and Newport","East Wales","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northumberland","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Nottingham","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Overseas","Overseas","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Perth and Kinross, and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Powys","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Sheffield","South Yorkshire","50","50","59540","58130"
"Leaver CS","2022","G6/G7","Shropshire","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Somerset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Suffolk CC","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Sunderland","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Tower Hamlets","Inner London - East","270","260","61410","59410"
"Leaver CS","2022","G6/G7","Tyneside","Northumberland, and Tyne and Wear","110","90","56990","55610"
"Leaver CS","2022","G6/G7","Unknown","Unknown","80","60","62380","61000"
"Leaver CS","2022","G6/G7","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Westminster","Inner London - West","1320","1130","59910","57460"
"Leaver CS","2022","G6/G7","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","56860","54540"
"Leaver CS","2022","G6/G7","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Devon CC","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Dorset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Durham","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Lambeth","Inner London - East","60","50","101520","97770"
"Leaver CS","2022","SCS","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Leeds","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Shropshire","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Suffolk CC","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Tower Hamlets","Inner London - East","80","70","98450","91840"
"Leaver CS","2022","SCS","Tyneside","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Westminster","Inner London - West","260","210","95400","87400"
"Leaver CS","2022","SCS","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","North Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Barnet","Outer London - West and North West","60","60","36870","34530"
"Leaver CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","470","440","36340","36550"
"Leaver CS","2022","SEO/HEO","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Belfast","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Birmingham","West Midlands","220","200","38500","36370"
"Leaver CS","2022","SEO/HEO","Blackpool","Lancashire","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bournemouth, Christchurch and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","150","130","37720","36500"
"Leaver CS","2022","SEO/HEO","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cambridgeshire CC","East Anglia","110","100","37460","36340"
"Leaver CS","2022","SEO/HEO","Camden and City of London","Inner London - West","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cardiff and Vale of Glamorgan","East Wales","150","130","37960","37410"
"Leaver CS","2022","SEO/HEO","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Central Hampshire","Hampshire and Isle of Wight","100","90","35990","34770"
"Leaver CS","2022","SEO/HEO","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","City of Edinburgh","Eastern Scotland","260","240","40360","39660"
"Leaver CS","2022","SEO/HEO","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Coventry","West Midlands","50","50","36140","36780"
"Leaver CS","2022","SEO/HEO","Croydon","Outer London - South","190","180","39550","37750"
"Leaver CS","2022","SEO/HEO","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Devon CC","Devon","90","80","37110","36550"
"Leaver CS","2022","SEO/HEO","Dorset","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Durham","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
