"Status","Year","Region_ITL2","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions (excl. agencies)","Female","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Cabinet Office (excl. agencies)","Female","100","100","42620","35950"
"New entrant CS","2021","Inner London - East","Cabinet Office (excl. agencies)","Male","80","80","50350","54700"
"New entrant CS","2021","Inner London - East","Competition and Markets Authority","Female","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Competition and Markets Authority","Male","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions (excl. agencies)","Female","640","620","30050","31060"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions (excl. agencies)","Male","360","360","29860","31060"
"New entrant CS","2021","Inner London - East","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HM Courts and Tribunals Service","Female","100","100","23400","22680"
"New entrant CS","2021","Inner London - East","HM Courts and Tribunals Service","Male","70","70","22660","22680"
"New entrant CS","2021","Inner London - East","HM Prison and Probation Service","Female","160","160","27450","26810"
"New entrant CS","2021","Inner London - East","HM Prison and Probation Service","Male","100","100","28620","30220"
"New entrant CS","2021","Inner London - East","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HM Revenue and Customs (excl. agencies)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Home Office (incl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Home Office (incl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","Female","90","90","37650","32640"
"New entrant CS","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","Male","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Justice (excl. agencies)","Female","90","80","38130","33930"
"New entrant CS","2021","Inner London - East","Ministry of Justice (excl. agencies)","Male","110","110","43460","39530"
"New entrant CS","2021","Inner London - East","National Crime Agency","Female","180","180","37290","34520"
"New entrant CS","2021","Inner London - East","National Crime Agency","Male","140","140","39670","37560"
"New entrant CS","2021","Inner London - East","Office of Gas and Electricity Markets","Female","50","50","40950","33400"
"New entrant CS","2021","Inner London - East","Office of Gas and Electricity Markets","Male","90","90","39820","33400"
"New entrant CS","2021","Inner London - East","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Public Health England","Female","480","410","37810","33950"
"New entrant CS","2021","Inner London - East","Public Health England","Male","210","180","43090","38890"
"New entrant CS","2021","Inner London - East","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Cabinet Office (excl. agencies)","Female","570","570","37330","28000"
"New entrant CS","2021","Inner London - West","Cabinet Office (excl. agencies)","Male","450","450","44310","34550"
"New entrant CS","2021","Inner London - West","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Crown Prosecution Service","Female","110","110","34860","26970"
"New entrant CS","2021","Inner London - West","Crown Prosecution Service","Male","50","50","37580","34930"
"New entrant CS","2021","Inner London - West","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","340","340","37050","33570"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","330","330","39720","33570"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Female","190","190","37380","34020"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Male","160","160","41090","34020"
"New entrant CS","2021","Inner London - West","Department for Education (excl. agencies)","Female","140","140","36490","32940"
"New entrant CS","2021","Inner London - West","Department for Education (excl. agencies)","Male","70","70","42940","36660"
"New entrant CS","2021","Inner London - West","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","290","280","37920","32560"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","240","230","37590","32560"
"New entrant CS","2021","Inner London - West","Department for International Trade","Female","190","190","33010","31800"
"New entrant CS","2021","Inner London - West","Department for International Trade","Male","160","160","36020","31800"
"New entrant CS","2021","Inner London - West","Department for Transport (excl. agencies)","Female","230","220","36270","34710"
"New entrant CS","2021","Inner London - West","Department for Transport (excl. agencies)","Male","240","240","38740","34710"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","Female","300","290","32280","31060"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","Male","200","200","34980","31060"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care (excl. agencies)","Female","470","470","38460","32790"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care (excl. agencies)","Male","330","330","43590","32790"
"New entrant CS","2021","Inner London - West","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Government Legal Department","Female","160","150","42310","43920"
"New entrant CS","2021","Inner London - West","Government Legal Department","Male","90","90","41940","43920"
"New entrant CS","2021","Inner London - West","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Courts and Tribunals Service","Female","240","240","26380","22680"
"New entrant CS","2021","Inner London - West","HM Courts and Tribunals Service","Male","150","150","27510","22680"
"New entrant CS","2021","Inner London - West","HM Prison and Probation Service","Female","130","130","29030","30220"
"New entrant CS","2021","Inner London - West","HM Prison and Probation Service","Male","130","130","29780","30220"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","Female","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury (excl. agencies)","Female","190","190","32800","28500"
"New entrant CS","2021","Inner London - West","HM Treasury (excl. agencies)","Male","190","190","33190","28500"
"New entrant CS","2021","Inner London - West","Home Office (incl. agencies)","Female","270","260","39450","35050"
"New entrant CS","2021","Inner London - West","Home Office (incl. agencies)","Male","190","190","42890","36340"
"New entrant CS","2021","Inner London - West","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence (excl. agencies)","Female","100","100","34280","30200"
"New entrant CS","2021","Inner London - West","Ministry of Defence (excl. agencies)","Male","120","120","33970","34000"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","120","120","39270","33210"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","90","90","40910","33210"
"New entrant CS","2021","Inner London - West","Ministry of Justice (excl. agencies)","Female","180","170","38240","36800"
"New entrant CS","2021","Inner London - West","Ministry of Justice (excl. agencies)","Male","120","120","40370","36800"
"New entrant CS","2021","Inner London - West","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education, Children's Services and Skills","Female","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Female","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Male","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Female","150","140","37080","32540"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Male","100","100","37310","32540"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions (excl. agencies)","Female","310","310","28100","29290"
"New entrant CS","2021","Kent","Department for Work and Pensions (excl. agencies)","Male","210","210","27990","29290"
"New entrant CS","2021","Kent","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Courts and Tribunals Service","Female","40","40","[c]","[c]"
"New entrant CS","2021","Kent","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Prison and Probation Service","Female","130","120","24300","24020"
"New entrant CS","2021","Kent","HM Prison and Probation Service","Male","130","130","25720","27850"
"New entrant CS","2021","Kent","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office (incl. agencies)","Female","70","60","24360","24880"
"New entrant CS","2021","Kent","Home Office (incl. agencies)","Male","120","110","24290","24880"
"New entrant CS","2021","Kent","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions (excl. agencies)","Female","460","450","23000","21010"
"New entrant CS","2021","Lancashire","Department for Work and Pensions (excl. agencies)","Male","460","460","23230","21010"
"New entrant CS","2021","Lancashire","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Prison and Probation Service","Female","100","90","22320","22850"
"New entrant CS","2021","Lancashire","HM Prison and Probation Service","Male","90","90","23010","22850"
"New entrant CS","2021","Lancashire","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","Female","230","220","26000","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","Male","170","170","25360","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","Female","50","50","18850","18880"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","Female","110","100","22090","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","Male","90","90","22440","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office (incl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office (incl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","Female","30","30","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
