"Status","Year","Region_ITL3","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Greater Manchester North East","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","North West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","North West (England)","Ministry of Justice","130","120","25250","23170"
"New entrant CS","2022","Greater Manchester North East","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","North West (England)","Department for Work and Pensions","100","100","23190","21260"
"New entrant CS","2022","Greater Manchester North West","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","North West (England)","Ministry of Justice","160","150","26180","23170"
"New entrant CS","2022","Greater Manchester North West","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","North West (England)","Department for Work and Pensions","60","60","22560","21260"
"New entrant CS","2022","Greater Manchester South East","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","North West (England)","Ministry of Justice","50","50","27120","24800"
"New entrant CS","2022","Greater Manchester South East","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Department for Business, Energy and Industrial Strategy","110","110","34670","30360"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","HM Revenue and Customs","860","830","26240","26590"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Home Office","120","120","36930","30820"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","North West (England)","Ministry of Justice","250","230","24540","22510"
"New entrant CS","2022","Gwent Valleys","Wales","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Wales","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","London","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","London","Department for Work and Pensions","90","90","30450","31060"
"New entrant CS","2022","Hackney and Newham","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","London","HM Revenue and Customs","410","400","36560","37610"
"New entrant CS","2022","Hackney and Newham","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","London","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","London","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","London","Department for Work and Pensions","50","50","30610","31060"
"New entrant CS","2022","Haringey and Islington","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","London","Ministry of Justice","260","240","31190","30520"
"New entrant CS","2022","Haringey and Islington","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Home Office","80","70","30520","28650"
"New entrant CS","2022","Harrow and Hillingdon","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","North East (England)","Department for Work and Pensions","60","60","25360","27570"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","North East (England)","Ministry of Justice","190","180","26490","23170"
"New entrant CS","2022","Heart of Essex","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","East of England","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Heart of Essex","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","East of England","Ministry of Justice","190","190","25250","23170"
"New entrant CS","2022","Heart of Essex","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","West Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","West Midlands (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","West Midlands (England)","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","West Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Department for Work and Pensions","100","100","28070","29290"
"New entrant CS","2022","Hertfordshire CC","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Ministry of Justice","200","200","27670","27770"
"New entrant CS","2022","Hertfordshire CC","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Home Office","60","60","27540","28650"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","Ministry of Justice","200","200","29190","31020"
"New entrant CS","2022","Hounslow and Richmond upon Thames","London","The National Archives","100","90","31970","28040"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Scottish Government","70","60","24940","21640"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Scottish Government","60","50","27590","27230"
"New entrant CS","2022","Isle of Anglesey","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","South East (England)","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Isle of Wight","South East (England)","Ministry of Justice","80","80","25060","24430"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Ministry of Justice","150","150","30230","30520"
"New entrant CS","2022","Kent Thames Gateway","South East (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","South East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","South East (England)","Ministry of Justice","190","180","26520","28140"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Department for Work and Pensions","60","60","22270","21260"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Ministry of Justice","140","140","26360","23970"
"New entrant CS","2022","Lambeth","London","Department for Work and Pensions","60","60","30290","31060"
"New entrant CS","2022","Lambeth","London","Department of Health and Social Care","400","370","38190","32330"
"New entrant CS","2022","Lambeth","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","London","Ministry of Justice","180","170","39810","30520"
"New entrant CS","2022","Lambeth","London","National Crime Agency","150","150","41550","37560"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Transport","130","130","33490","30730"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department for Work and Pensions","420","410","29610","27570"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Department of Health and Social Care","510","410","38190","32790"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","HM Revenue and Customs","510","500","28720","26590"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Home Office","80","70","25450","24880"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Ministry of Justice","480","470","25740","23140"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","Department for Work and Pensions","120","110","22270","21260"
"New entrant CS","2022","Leicester","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","East Midlands (England)","Ministry of Justice","280","260","24800","23140"
"New entrant CS","2022","Leicester","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Ministry of Justice","220","210","23050","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Department of Health and Social Care","50","50","49970","43240"
"New entrant CS","2022","Lewisham and Southwark","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","London","Ministry of Justice","190","180","33370","32000"
"New entrant CS","2022","Lewisham and Southwark","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Department for Work and Pensions","70","60","26480","27570"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Ministry of Defence","110","110","28800","26350"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Ministry of Justice","240","230","25530","23170"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Attorney General's Departments","30","30","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Cabinet Office","70","70","32100","30420"
"New entrant CS","2022","Liverpool","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Department for Work and Pensions","170","160","27390","27570"
"New entrant CS","2022","Liverpool","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","HM Revenue and Customs","940","910","24070","21250"
"New entrant CS","2022","Liverpool","North West (England)","Home Office","160","150","25920","24880"
"New entrant CS","2022","Liverpool","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Ministry of Justice","280","260","25810","24800"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Attorney General's Departments","30","30","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Cabinet Office","50","50","42860","40120"
"New entrant CS","2022","Manchester","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Department for Education","210","200","33430","29360"
"New entrant CS","2022","Manchester","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Department for Work and Pensions","370","360","30560","27570"
