"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Sussex (South West)","EO","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","AA/AO","London","500","430","23230","23720"
"Leaver CS","2022","Westminster","EO","London","700","590","28150","28330"
"Leaver CS","2022","Westminster","G6/G7","London","1320","1130","59910","57460"
"Leaver CS","2022","Westminster","SCS","London","260","210","95400","87400"
"Leaver CS","2022","Westminster","SEO/HEO","London","1640","1400","37860","37300"
"Leaver CS","2022","Westminster","Unknown","London","60","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","AA/AO","South West (England)","240","230","20890","19880"
"Leaver CS","2022","Wiltshire","EO","South West (England)","150","140","27250","26670"
"Leaver CS","2022","Wiltshire","G6/G7","South West (England)","90","80","56860","54540"
"Leaver CS","2022","Wiltshire","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","SEO/HEO","South West (England)","270","250","35370","35480"
"Leaver CS","2022","Wiltshire","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","AA/AO","North West (England)","100","80","21210","21260"
"Leaver CS","2022","Wirral","EO","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Wirral","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","AA/AO","West Midlands (England)","160","150","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","EO","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","AA/AO","Yorkshire and The Humber","70","60","21040","21170"
"Leaver CS","2022","York","EO","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2022","York","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","SEO/HEO","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver CS","2022","York","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","South West (England)","90","90","23630","24110"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","South West (England)","70","70","54360","54130"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","South West (England)","240","240","32710","32530"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","AA/AO","West Midlands (England)","120","120","20250","19930"
"Leaver Dept.","2021","Birmingham","EO","West Midlands (England)","80","80","24550","24110"
"Leaver Dept.","2021","Birmingham","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","SEO/HEO","West Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","EO","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","G6/G7","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","SEO/HEO","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","EO","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SEO/HEO","London","50","50","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","AA/AO","Wales","100","100","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","EO","Wales","70","70","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SEO/HEO","Wales","50","40","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","AA/AO","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","EO","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","AA/AO","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Croydon","EO","London","70","70","[c]","[c]"
"Leaver Dept.","2021","Croydon","G6/G7","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Croydon","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","SEO/HEO","London","70","70","[c]","[c]"
"Leaver Dept.","2021","Croydon","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","AA/AO","North East (England)","80","70","[c]","[c]"
"Leaver Dept.","2021","Durham CC","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","AA/AO","Scotland","90","90","20470","20650"
"Leaver Dept.","2021","Glasgow City","EO","Scotland","90","80","25980","26890"
"Leaver Dept.","2021","Glasgow City","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","SEO/HEO","Scotland","60","60","33540","33270"
"Leaver Dept.","2021","Gloucestershire","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Unknown","North West (England)","[c]","[c]","[c]","[c]"
