"Status","Year","Region_ITL3","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Belfast","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Counter Fraud","Northern Ireland","50","50","27070","26590"
"New entrant CS","2022","Belfast","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","No function","Northern Ireland","360","360","26440","26590"
"New entrant CS","2022","Belfast","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Unknown","Northern Ireland","30","30","[c]","[c]"
"New entrant CS","2022","Berkshire","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","No function","Berkshire, Buckinghamshire and Oxfordshire","240","230","28700","28000"
"New entrant CS","2022","Berkshire","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Security","Berkshire, Buckinghamshire and Oxfordshire","70","70","27170","25540"
"New entrant CS","2022","Berkshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","No function","Outer London - East and North East","250","250","28420","29020"
"New entrant CS","2022","Bexley and Greenwich","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Communications","West Midlands","240","230","26490","26590"
"New entrant CS","2022","Birmingham","Counter Fraud","West Midlands","70","70","27240","26590"
"New entrant CS","2022","Birmingham","Debt","West Midlands","150","140","21540","21250"
"New entrant CS","2022","Birmingham","Digital, Data & Technology","West Midlands","90","90","37680","35970"
"New entrant CS","2022","Birmingham","Finance","West Midlands","30","30","[c]","[c]"
"New entrant CS","2022","Birmingham","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Legal","West Midlands","50","50","[c]","[c]"
"New entrant CS","2022","Birmingham","No function","West Midlands","1570","1500","27200","25120"
"New entrant CS","2022","Birmingham","Project Delivery","West Midlands","30","30","[c]","[c]"
"New entrant CS","2022","Birmingham","Property","West Midlands","50","50","44600","37300"
"New entrant CS","2022","Birmingham","Security","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Unknown","West Midlands","90","90","27330","27570"
"New entrant CS","2022","Blackburn with Darwen","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","No function","Lancashire","30","30","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Debt","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Digital, Data & Technology","Lancashire","50","50","41350","40080"
"New entrant CS","2022","Blackpool","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","No function","Lancashire","510","500","23820","21260"
"New entrant CS","2022","Blackpool","Project Delivery","Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Blackpool","Property","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","Lancashire","50","50","29100","27570"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","No function","Dorset and Somerset","110","100","27420","26130"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Debt","West Yorkshire","90","80","21640","21260"
"New entrant CS","2022","Bradford","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","No function","West Yorkshire","420","390","23870","21250"
"New entrant CS","2022","Bradford","Unknown","West Yorkshire","80","70","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","No function","East Anglia","80","80","26270","23140"
"New entrant CS","2022","Breckland and South Norfolk","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","No function","Outer London - West and North West","90","90","30870","31060"
"New entrant CS","2022","Brent","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","No function","West Wales and The Valleys","100","90","25150","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","No function","Surrey, East and West Sussex","90","80","28960","26450"
"New entrant CS","2022","Brighton and Hove","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","39850","37000"
"New entrant CS","2022","Bristol, City of","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","No function","Gloucestershire, Wiltshire and Bath/Bristol area","780","750","29020","26590"
"New entrant CS","2022","Bristol, City of","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Property","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","No function","Outer London - South","120","110","32530","31060"
"New entrant CS","2022","Bromley","Property","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","No function","Berkshire, Buckinghamshire and Oxfordshire","140","130","27320","28140"
"New entrant CS","2022","Buckinghamshire","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","No function","West Yorkshire","180","180","27210","27570"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","No function","East Anglia","300","290","27560","26140"
"New entrant CS","2022","Cambridgeshire CC","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Security","East Anglia","30","30","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","East Anglia","30","30","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Analysis","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","No function","Inner London - West","120","120","31420","25110"
"New entrant CS","2022","Camden and City of London","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Security","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Analysis","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Commercial","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Communications","East Wales","70","70","28460","26590"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Counter Fraud","East Wales","50","50","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Debt","East Wales","100","90","21250","21250"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Digital, Data & Technology","East Wales","30","30","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","No function","East Wales","600","590","25390","22840"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Security","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","East Wales","300","290","32220","26820"
"New entrant CS","2022","Causeway Coast and Glens","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Analysis","Hampshire and Isle of Wight","50","50","30180","26520"
"New entrant CS","2022","Central Hampshire","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","No function","Hampshire and Isle of Wight","230","230","29510","27570"
"New entrant CS","2022","Central Hampshire","Project Delivery","Hampshire and Isle of Wight","60","60","36070","33000"
"New entrant CS","2022","Central Hampshire","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Hampshire and Isle of Wight","50","50","26620","21170"
"New entrant CS","2022","Central Valleys","Counter Fraud","West Wales and The Valleys","50","50","[c]","[c]"
"New entrant CS","2022","Central Valleys","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","No function","West Wales and The Valleys","170","170","27170","27570"
"New entrant CS","2022","Central Valleys","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","West Wales and The Valleys","60","60","29430","27570"
"New entrant CS","2022","Cheshire East","Analysis","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Grants Management","Cheshire","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire East","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","No function","Cheshire","130","120","26440","23170"
"New entrant CS","2022","Cheshire East","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","No function","Cheshire","70","60","24880","24800"
"New entrant CS","2022","Cheshire West and Chester","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","No function","Lancashire","210","200","24460","23140"
"New entrant CS","2022","Chorley and West Lancashire","Property","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Security","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Debt","Eastern Scotland","50","50","21250","21250"
"New entrant CS","2022","City of Edinburgh","Digital, Data & Technology","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","No function","Eastern Scotland","590","580","25760","21640"
"New entrant CS","2022","City of Edinburgh","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","Eastern Scotland","1300","1250","34850","31540"
"New entrant CS","2022","Clackmannanshire and Fife","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","No function","Eastern Scotland","100","90","23840","21640"
"New entrant CS","2022","Clackmannanshire and Fife","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","No function","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","No function","Cornwall and Isles of Scilly","190","180","25040","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"New entrant CS","2022","Coventry","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Debt","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Digital, Data & Technology","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Coventry","Finance","West Midlands","50","50","32950","29360"
"New entrant CS","2022","Coventry","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
