"Status","Year","Region_ITL2","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Devon","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","SEO/HEO","Undeclared","130","120","38450","38450"
"In post","2021","Devon","SEO/HEO","Unknown","260","250","37510","38450"
"In post","2021","Devon","SEO/HEO","White","1960","1850","37580","37890"
"In post","2021","Devon","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","White","270","260","34390","32100"
"In post","2021","Dorset and Somerset","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","AA/AO","Undeclared","60","50","22530","21010"
"In post","2021","Dorset and Somerset","AA/AO","Unknown","210","200","22250","21580"
"In post","2021","Dorset and Somerset","AA/AO","White","1410","1310","22440","21010"
"In post","2021","Dorset and Somerset","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","EO","Undeclared","70","70","27380","27520"
"In post","2021","Dorset and Somerset","EO","Unknown","130","120","27220","27130"
"In post","2021","Dorset and Somerset","EO","White","1380","1250","27380","27570"
"In post","2021","Dorset and Somerset","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","G6/G7","White","170","160","58530","55040"
"In post","2021","Dorset and Somerset","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO/HEO","Undeclared","110","100","36620","35730"
"In post","2021","Dorset and Somerset","SEO/HEO","Unknown","140","130","37350","35340"
"In post","2021","Dorset and Somerset","SEO/HEO","White","1170","1110","36470","34080"
"In post","2021","Dorset and Somerset","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","White","190","170","28440","28200"
"In post","2021","East Anglia","AA/AO","Asian","190","150","21440","21430"
"In post","2021","East Anglia","AA/AO","Black","40","40","[c]","[c]"
"In post","2021","East Anglia","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","AA/AO","Mixed","70","70","23500","21500"
"In post","2021","East Anglia","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","AA/AO","Undeclared","170","150","23670","21440"
"In post","2021","East Anglia","AA/AO","Unknown","570","540","23610","21440"
"In post","2021","East Anglia","AA/AO","White","3900","3580","23420","21430"
"In post","2021","East Anglia","EO","Asian","100","100","26560","27130"
"In post","2021","East Anglia","EO","Black","40","40","[c]","[c]"
"In post","2021","East Anglia","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","EO","Mixed","50","50","27400","27570"
"In post","2021","East Anglia","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","EO","Undeclared","170","150","27530","27570"
"In post","2021","East Anglia","EO","Unknown","240","230","27150","26700"
"In post","2021","East Anglia","EO","White","2670","2460","27580","27570"
"In post","2021","East Anglia","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","G6/G7","Undeclared","30","30","[c]","[c]"
"In post","2021","East Anglia","G6/G7","Unknown","60","60","57950","55460"
"In post","2021","East Anglia","G6/G7","White","600","570","58510","54970"
"In post","2021","East Anglia","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SCS","White","40","40","[c]","[c]"
"In post","2021","East Anglia","SEO/HEO","Asian","50","50","36210","35900"
"In post","2021","East Anglia","SEO/HEO","Black","40","30","[c]","[c]"
"In post","2021","East Anglia","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SEO/HEO","Mixed","40","40","[c]","[c]"
"In post","2021","East Anglia","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","SEO/HEO","Undeclared","180","170","35600","33770"
"In post","2021","East Anglia","SEO/HEO","Unknown","180","170","34810","33780"
"In post","2021","East Anglia","SEO/HEO","White","2440","2330","36190","34290"
"In post","2021","East Anglia","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","East Anglia","Unknown","White","420","390","29930","30210"
"In post","2021","East Wales","AA/AO","Asian","120","100","20650","20140"
"In post","2021","East Wales","AA/AO","Black","50","50","20990","20140"
"In post","2021","East Wales","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","AA/AO","Mixed","60","60","21220","20500"
"In post","2021","East Wales","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","AA/AO","Undeclared","150","130","21620","21010"
"In post","2021","East Wales","AA/AO","Unknown","1120","1040","20860","20140"
"In post","2021","East Wales","AA/AO","White","4200","3780","21590","21010"
"In post","2021","East Wales","EO","Asian","100","100","26390","25560"
"In post","2021","East Wales","EO","Black","50","50","[c]","[c]"
"In post","2021","East Wales","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","EO","Mixed","90","80","26530","26930"
"In post","2021","East Wales","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","EO","Undeclared","170","160","27630","27570"
"In post","2021","East Wales","EO","Unknown","820","790","25480","25560"
"In post","2021","East Wales","EO","White","4240","3940","26920","27570"
"In post","2021","East Wales","G6/G7","Asian","30","30","[c]","[c]"
"In post","2021","East Wales","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G6/G7","Mixed","30","30","[c]","[c]"
"In post","2021","East Wales","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G6/G7","Undeclared","70","70","58900","59770"
"In post","2021","East Wales","G6/G7","Unknown","260","250","56320","55610"
"In post","2021","East Wales","G6/G7","White","1990","1900","57900","57720"
"In post","2021","East Wales","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS","White","220","220","87130","78600"
"In post","2021","East Wales","SEO/HEO","Asian","80","80","35500","34620"
"In post","2021","East Wales","SEO/HEO","Black","40","40","[c]","[c]"
"In post","2021","East Wales","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SEO/HEO","Mixed","80","70","35610","34680"
"In post","2021","East Wales","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SEO/HEO","Undeclared","200","190","37560","37410"
"In post","2021","East Wales","SEO/HEO","Unknown","760","730","34050","31810"
"In post","2021","East Wales","SEO/HEO","White","4800","4570","36510","36480"
"In post","2021","East Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Unknown","70","70","28490","28200"
"In post","2021","East Wales","Unknown","White","370","350","30330","30210"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","60","60","24870","21130"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","260","240","23000","22350"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","White","1760","1580","24050","21950"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Undeclared","70","60","27860","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Unknown","110","100","27370","27240"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","White","1450","1320","27760","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","White","70","70","61280","57360"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","40","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","White","500","470","36900","34290"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","White","230","210","29980","30210"
"In post","2021","Eastern Scotland","AA/AO","Asian","60","60","21420","21010"
"In post","2021","Eastern Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","AA/AO","Mixed","30","30","[c]","[c]"
"In post","2021","Eastern Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","AA/AO","Undeclared","180","160","22810","21130"
"In post","2021","Eastern Scotland","AA/AO","Unknown","2170","2030","22020","21010"
"In post","2021","Eastern Scotland","AA/AO","White","3750","3460","22000","21010"
"In post","2021","Eastern Scotland","EO","Asian","50","50","27530","27570"
"In post","2021","Eastern Scotland","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","EO","Undeclared","220","200","30440","30080"
"In post","2021","Eastern Scotland","EO","Unknown","1300","1220","29930","29350"
"In post","2021","Eastern Scotland","EO","White","3560","3320","28360","27570"
"In post","2021","Eastern Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","G6/G7","Undeclared","70","70","62160","60200"
"In post","2021","Eastern Scotland","G6/G7","Unknown","400","390","59760","60220"
"In post","2021","Eastern Scotland","G6/G7","White","2040","1940","62160","61010"
"In post","2021","Eastern Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
