"Status","Year","Function_of_post","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Croydon","70","70","41670","35200"
"Leaver CS","2022","Unknown","30-39","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Glasgow City","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Greater Manchester South West","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Hackney and Newham","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Leeds","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Liverpool","100","90","24880","24880"
"Leaver CS","2022","Unknown","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Manchester","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","South Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Tyneside","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Unknown","80","70","34950","32700"
"Leaver CS","2022","Unknown","30-39","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Westminster","110","70","45370","41950"
"Leaver CS","2022","Unknown","30-39","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Angus and Dundee City","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Birmingham","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Cardiff and Vale of Glamorgan","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","City of Edinburgh","80","70","38380","39030"
"Leaver CS","2022","Unknown","40-49","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Croydon","70","60","41800","35200"
"Leaver CS","2022","Unknown","40-49","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Glasgow City","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Greater Manchester South West","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Leeds","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Liverpool","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Tyneside","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Westminster","60","40","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Angus and Dundee City","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Belfast","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Birmingham","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bradford","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Cardiff and Vale of Glamorgan","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","City of Edinburgh","110","100","47660","40240"
"Leaver CS","2022","Unknown","50-59","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Croydon","70","60","42110","33120"
"Leaver CS","2022","Unknown","50-59","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Durham","[c]","[c]","[c]","[c]"
