"Status","Year","Region_ITL2","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","LGBO","Female","100","90","30590","29290"
"In post","2022","Bedfordshire and Hertfordshire","LGBO","Male","80","80","33670","29290"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Female","200","180","32940","29290"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Male","200","190","34390","32530"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Female","420","370","33210","29290"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Male","330","310","33550","30130"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Female","3500","3230","32300","28840"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Male","3260","3180","34960","32040"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Female","220","210","30580","28140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Male","160","150","34960","32040"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Female","430","400","32530","29510"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Male","450","440","36830","35000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","750","680","31360","28140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","780","760","34750","30820"
"In post","2022","Cheshire","Heterosexual / straight","Female","1800","1660","31370","28840"
"In post","2022","Cheshire","Heterosexual / straight","Male","1320","1280","34180","31990"
"In post","2022","Cheshire","LGBO","Female","140","130","32020","29060"
"In post","2022","Cheshire","LGBO","Male","80","80","31590","28840"
"In post","2022","Cheshire","Undeclared","Female","190","170","30540","27570"
"In post","2022","Cheshire","Undeclared","Male","170","160","33140","31650"
"In post","2022","Cheshire","Unknown","Female","370","330","27920","25500"
"In post","2022","Cheshire","Unknown","Male","320","300","31450","29320"
"In post","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Female","700","610","27660","27570"
"In post","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Male","560","540","28540","26670"
"In post","2022","Cornwall and Isles of Scilly","LGBO","Female","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","LGBO","Male","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","Female","90","70","27140","26940"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","Male","90","90","29060","26780"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Female","160","140","25690","21260"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Male","120","110","27570","26520"
"In post","2022","Cumbria","Heterosexual / straight","Female","830","730","28350","25640"
"In post","2022","Cumbria","Heterosexual / straight","Male","600","580","31960","27570"
"In post","2022","Cumbria","LGBO","Female","40","40","[c]","[c]"
"In post","2022","Cumbria","LGBO","Male","40","40","[c]","[c]"
"In post","2022","Cumbria","Undeclared","Female","80","70","28250","24920"
"In post","2022","Cumbria","Undeclared","Male","90","90","32960","27930"
"In post","2022","Cumbria","Unknown","Female","390","340","24880","21300"
"In post","2022","Cumbria","Unknown","Male","240","240","27120","24610"
"In post","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Female","5250","4750","31860","27570"
"In post","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Male","3800","3690","33630","28990"
"In post","2022","Derbyshire and Nottinghamshire","LGBO","Female","340","330","30930","27570"
"In post","2022","Derbyshire and Nottinghamshire","LGBO","Male","270","260","31490","27570"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Female","640","570","31890","27570"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Male","500","470","34200","31710"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Female","1550","1380","28910","26820"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Male","1370","1310","30640","27130"
"In post","2022","Devon","Heterosexual / straight","Female","3180","2800","30880","27570"
"In post","2022","Devon","Heterosexual / straight","Male","3340","3220","34520","31650"
"In post","2022","Devon","LGBO","Female","200","190","29280","27570"
"In post","2022","Devon","LGBO","Male","190","180","30900","27570"
"In post","2022","Devon","Undeclared","Female","430","370","32280","27570"
"In post","2022","Devon","Undeclared","Male","580","540","36040","36160"
"In post","2022","Devon","Unknown","Female","710","600","26210","23170"
"In post","2022","Devon","Unknown","Male","690","660","29330","27130"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Female","1860","1680","29530","27570"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Male","1990","1920","31700","28890"
"In post","2022","Dorset and Somerset","LGBO","Female","110","110","28320","27130"
"In post","2022","Dorset and Somerset","LGBO","Male","80","80","30610","27570"
"In post","2022","Dorset and Somerset","Undeclared","Female","250","220","29810","27570"
"In post","2022","Dorset and Somerset","Undeclared","Male","290","280","31810","30380"
"In post","2022","Dorset and Somerset","Unknown","Female","430","360","28360","27130"
"In post","2022","Dorset and Somerset","Unknown","Male","460","440","31370","27570"
"In post","2022","East Anglia","Heterosexual / straight","Female","4700","4250","29260","27370"
"In post","2022","East Anglia","Heterosexual / straight","Male","4350","4210","31960","29270"
"In post","2022","East Anglia","LGBO","Female","250","240","27900","26140"
"In post","2022","East Anglia","LGBO","Male","200","200","30230","27570"
"In post","2022","East Anglia","Undeclared","Female","590","540","30370","27570"
"In post","2022","East Anglia","Undeclared","Male","670","640","32330","31550"
"In post","2022","East Anglia","Unknown","Female","1090","950","28910","26820"
"In post","2022","East Anglia","Unknown","Male","1070","1020","31650","28370"
"In post","2022","East Wales","Heterosexual / straight","Female","7940","7270","33770","29750"
"In post","2022","East Wales","Heterosexual / straight","Male","6120","5950","35820","30950"
"In post","2022","East Wales","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Female","490","480","31420","27570"
"In post","2022","East Wales","LGBO","Male","530","520","33770","30210"
"In post","2022","East Wales","Undeclared","Female","780","720","34000","29430"
"In post","2022","East Wales","Undeclared","Male","960","930","35540","31570"
"In post","2022","East Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Female","2080","1860","29250","26590"
"In post","2022","East Wales","Unknown","Male","1950","1880","33250","28920"
"In post","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Female","1770","1550","27880","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Male","1710","1640","29620","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Female","110","100","27220","26230"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Male","80","70","27880","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Female","240","210","27450","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Male","250","230","30300","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","420","370","26560","26120"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","380","360","28380","26930"
"In post","2022","Eastern Scotland","Heterosexual / straight","Female","6920","6410","36330","31060"
"In post","2022","Eastern Scotland","Heterosexual / straight","Male","5300","5160","37580","33370"
"In post","2022","Eastern Scotland","LGBO","Female","480","470","33610","30040"
"In post","2022","Eastern Scotland","LGBO","Male","510","500","36190","31540"
"In post","2022","Eastern Scotland","Undeclared","Female","530","490","35380","28950"
"In post","2022","Eastern Scotland","Undeclared","Male","520","500","36930","31990"
"In post","2022","Eastern Scotland","Unknown","Female","3470","3170","32700","27570"
"In post","2022","Eastern Scotland","Unknown","Male","3260","3130","34400","31540"
"In post","2022","Essex","Heterosexual / straight","Female","2150","1930","30720","29290"
"In post","2022","Essex","Heterosexual / straight","Male","1480","1420","32680","29290"
"In post","2022","Essex","LGBO","Female","120","120","29640","29290"
"In post","2022","Essex","LGBO","Male","80","70","33290","29290"
"In post","2022","Essex","Undeclared","Female","280","250","29640","28200"
"In post","2022","Essex","Undeclared","Male","210","200","33300","29290"
"In post","2022","Essex","Unknown","Female","600","520","30320","27000"
"In post","2022","Essex","Unknown","Male","410","380","30490","28990"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Female","9950","9170","34360","31700"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Male","10850","10630","38810","35990"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Female","570","550","32220","28880"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Male","540","530","35070","31990"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Female","1260","1150","35490","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Male","1590","1540","40180","38390"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","2410","2200","34590","29590"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","2990","2910","38890","37770"
"In post","2022","Greater Manchester","Heterosexual / straight","Female","7730","7130","31900","27570"
"In post","2022","Greater Manchester","Heterosexual / straight","Male","6130","5970","33840","30210"
"In post","2022","Greater Manchester","LGBO","Female","530","510","31660","27570"
"In post","2022","Greater Manchester","LGBO","Male","680","660","32200","27570"
"In post","2022","Greater Manchester","Undeclared","Female","860","780","30390","27570"
"In post","2022","Greater Manchester","Undeclared","Male","780","750","33980","30750"
"In post","2022","Greater Manchester","Unknown","Female","2510","2270","29290","26820"
"In post","2022","Greater Manchester","Unknown","Male","2390","2310","32120","27570"
"In post","2022","Hampshire and Isle of Wight","Heterosexual / straight","Female","5440","4860","31180","27570"
"In post","2022","Hampshire and Isle of Wight","Heterosexual / straight","Male","5000","4770","33840","30710"
"In post","2022","Hampshire and Isle of Wight","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","LGBO","Female","290","280","30130","28140"
"In post","2022","Hampshire and Isle of Wight","LGBO","Male","240","230","31780","27570"
"In post","2022","Hampshire and Isle of Wight","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Undeclared","Female","670","610","32080","27880"
"In post","2022","Hampshire and Isle of Wight","Undeclared","Male","760","720","34620","33080"
"In post","2022","Hampshire and Isle of Wight","Unknown","Female","1390","1210","32220","27570"
"In post","2022","Hampshire and Isle of Wight","Unknown","Male","1780","1680","37740","35180"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Female","1660","1510","28820","26820"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Male","1320","1280","30120","27470"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Female","110","100","28500","25700"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Male","60","60","28910","26310"
