"Status","Year","Ethnicity","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Female","London","820","750","39560","33200"
"Leaver Dept.","2022","Asian","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","North West (England)","90","80","28810","25120"
"Leaver Dept.","2022","Asian","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","South West (England)","70","70","37230","28870"
"Leaver Dept.","2022","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Female","West Midlands (England)","160","150","28590","25500"
"Leaver Dept.","2022","Asian","Female","Yorkshire and The Humber","80","80","31890","27570"
"Leaver Dept.","2022","Asian","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","East of England","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","London","520","500","41140","35060"
"Leaver Dept.","2022","Asian","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","North West (England)","110","110","27760","27570"
"Leaver Dept.","2022","Asian","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Male","West Midlands (England)","140","140","29520","27570"
"Leaver Dept.","2022","Asian","Male","Yorkshire and The Humber","80","80","31830","27570"
"Leaver Dept.","2022","Black","Female","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","Female","East of England","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","Female","London","560","530","36790","32330"
"Leaver Dept.","2022","Black","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Black","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Female","West Midlands (England)","70","60","31420","27570"
"Leaver Dept.","2022","Black","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","London","210","200","39320","33350"
"Leaver Dept.","2022","Black","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Male","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","London","240","220","40160","35310"
"Leaver Dept.","2022","Mixed","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","London","130","120","41950","38900"
"Leaver Dept.","2022","Mixed","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","London","70","60","42290","34800"
"Leaver Dept.","2022","Other ethnicity","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","East of England","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","London","250","230","43630","40070"
"Leaver Dept.","2022","Undeclared","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Female","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","London","200","190","49070","43360"
"Leaver Dept.","2022","Undeclared","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","South East (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","South West (England)","70","70","44110","40240"
"Leaver Dept.","2022","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","East Midlands (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","London","1190","820","40420","33370"
"Leaver Dept.","2022","Unknown","Female","North East (England)","100","90","28400","26520"
"Leaver Dept.","2022","Unknown","Female","North West (England)","140","130","28360","27570"
"Leaver Dept.","2022","Unknown","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Scotland","120","120","32890","27570"
"Leaver Dept.","2022","Unknown","Female","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Unknown","220","110","35540","32000"
"Leaver Dept.","2022","Unknown","Female","Wales","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","West Midlands (England)","90","90","29630","25620"
"Leaver Dept.","2022","Unknown","Female","Yorkshire and The Humber","230","90","33330","27570"
"Leaver Dept.","2022","Unknown","Male","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","London","1050","730","42790","35060"
"Leaver Dept.","2022","Unknown","Male","North East (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","North West (England)","110","110","31880","28000"
"Leaver Dept.","2022","Unknown","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Scotland","80","80","31990","30450"
"Leaver Dept.","2022","Unknown","Male","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","South West (England)","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Unknown","160","100","37540","32000"
"Leaver Dept.","2022","Unknown","Male","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","West Midlands (England)","80","80","27490","25120"
"Leaver Dept.","2022","Unknown","Male","Yorkshire and The Humber","210","100","32990","29310"
"Leaver Dept.","2022","White","Female","East Midlands (England)","250","240","32120","27570"
"Leaver Dept.","2022","White","Female","East of England","270","250","37070","32150"
"Leaver Dept.","2022","White","Female","London","2950","2660","46020","40270"
"Leaver Dept.","2022","White","Female","North East (England)","470","440","31220","27570"
"Leaver Dept.","2022","White","Female","North West (England)","860","810","31820","27570"
"Leaver Dept.","2022","White","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Female","Scotland","570","540","29510","27570"
"Leaver Dept.","2022","White","Female","South East (England)","470","420","38530","31790"
"Leaver Dept.","2022","White","Female","South West (England)","1010","950","35070","30170"
"Leaver Dept.","2022","White","Female","Unknown","160","140","36960","32000"
"Leaver Dept.","2022","White","Female","Wales","290","280","32350","27570"
"Leaver Dept.","2022","White","Female","West Midlands (England)","420","380","35740","29510"
"Leaver Dept.","2022","White","Female","Yorkshire and The Humber","540","470","36530","32000"
"Leaver Dept.","2022","White","Male","East Midlands (England)","130","130","33480","27570"
"Leaver Dept.","2022","White","Male","East of England","160","160","38840","29290"
"Leaver Dept.","2022","White","Male","London","2040","1870","48200","41970"
"Leaver Dept.","2022","White","Male","North East (England)","280","270","32320","27570"
"Leaver Dept.","2022","White","Male","North West (England)","550","540","34600","27570"
"Leaver Dept.","2022","White","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Male","Scotland","360","360","29960","27570"
"Leaver Dept.","2022","White","Male","South East (England)","310","300","43010","38200"
"Leaver Dept.","2022","White","Male","South West (England)","660","640","39580","35630"
"Leaver Dept.","2022","White","Male","Unknown","130","130","39270","33320"
"Leaver Dept.","2022","White","Male","Wales","230","230","36240","30710"
"Leaver Dept.","2022","White","Male","West Midlands (England)","220","220","35990","29380"
"Leaver Dept.","2022","White","Male","Yorkshire and The Humber","400","370","39600","33820"
"Leaver Dept.","2022","White","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Female","East Midlands (England)","120","110","26260","25560"
"New entrant CS","2021","Asian","Female","East of England","110","100","27890","27570"
"New entrant CS","2021","Asian","Female","London","980","950","32810","31060"
"New entrant CS","2021","Asian","Female","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Female","North West (England)","160","150","25800","25560"
"New entrant CS","2021","Asian","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Female","Scotland","50","40","[c]","[c]"
"New entrant CS","2021","Asian","Female","South East (England)","140","130","28490","29290"
"New entrant CS","2021","Asian","Female","South West (England)","80","70","28830","27000"
"New entrant CS","2021","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Female","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Female","West Midlands (England)","240","230","25700","26110"
"New entrant CS","2021","Asian","Female","Yorkshire and The Humber","170","160","25810","27570"
"New entrant CS","2021","Asian","Male","East Midlands (England)","120","120","26150","25000"
"New entrant CS","2021","Asian","Male","East of England","80","80","29050","27990"
"New entrant CS","2021","Asian","Male","London","820","810","34210","31060"
"New entrant CS","2021","Asian","Male","North East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Male","North West (England)","200","200","28010","27570"
"New entrant CS","2021","Asian","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Male","South East (England)","120","120","29400","27570"
"New entrant CS","2021","Asian","Male","South West (England)","70","70","33900","29590"
"New entrant CS","2021","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Male","Wales","50","50","25010","21970"
"New entrant CS","2021","Asian","Male","West Midlands (England)","220","220","27330","26550"
"New entrant CS","2021","Asian","Male","Yorkshire and The Humber","180","180","27470","27570"
"New entrant CS","2021","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","East Midlands (England)","60","50","25490","27570"
"New entrant CS","2021","Black","Female","East of England","120","120","27720","28220"
"New entrant CS","2021","Black","Female","London","1110","1090","31050","31060"
"New entrant CS","2021","Black","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","North West (England)","80","70","29200","27570"
"New entrant CS","2021","Black","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","South East (England)","130","130","29060","29290"
"New entrant CS","2021","Black","Female","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","West Midlands (England)","100","100","26280","27570"
"New entrant CS","2021","Black","Female","Yorkshire and The Humber","60","50","26930","27570"
"New entrant CS","2021","Black","Male","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Black","Male","East of England","60","60","28120","29290"
"New entrant CS","2021","Black","Male","London","450","450","32080","31060"
"New entrant CS","2021","Black","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","North West (England)","70","70","27840","27570"
"New entrant CS","2021","Black","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","South East (England)","70","70","28020","27850"
"New entrant CS","2021","Black","Male","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","West Midlands (England)","60","60","26230","26350"
"New entrant CS","2021","Black","Male","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Black","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","London","40","40","[c]","[c]"
"New entrant CS","2021","Chinese","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","Mixed","Female","East of England","70","70","26640","27570"
"New entrant CS","2021","Mixed","Female","London","420","410","32810","31060"
"New entrant CS","2021","Mixed","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","North West (England)","70","70","25420","24240"
"New entrant CS","2021","Mixed","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","South East (England)","80","80","27320","27570"
"New entrant CS","2021","Mixed","Female","South West (England)","60","60","28770","27570"
"New entrant CS","2021","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Wales","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Female","West Midlands (England)","80","70","27710","27570"
"New entrant CS","2021","Mixed","Female","Yorkshire and The Humber","70","70","25580","27570"
"New entrant CS","2021","Mixed","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Male","London","220","210","35340","31060"
"New entrant CS","2021","Mixed","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Mixed","Male","South West (England)","60","50","29110","27570"
"New entrant CS","2021","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","London","110","110","34160","31060"
"New entrant CS","2021","Other ethnicity","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","London","70","70","34120","31060"
"New entrant CS","2021","Other ethnicity","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
