"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","AA/AO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Birmingham","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Blackpool","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bristol, City of","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Glasgow City","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Leeds","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Liverpool","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Mid Lancashire","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Suffolk CC","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Sunderland","30","20","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Tyneside","90","70","21030","21260"
"Leaver CS","2022","Declared disabled","AA/AO","Unknown","30","20","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Westminster","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA/AO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Milton Keynes","[c]","[c]","[c]","[c]"
