"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Cheshire","Unknown","140","130","29820","27570"
"In post","2021","30-39","Cornwall and Isles of Scilly","Heterosexual / straight","150","140","26490","26670"
"In post","2021","30-39","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cornwall and Isles of Scilly","Unknown","70","50","24600","21010"
"In post","2021","30-39","Cumbria","Heterosexual / straight","220","200","28350","25240"
"In post","2021","30-39","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cumbria","Unknown","100","90","24580","21050"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Heterosexual / straight","1620","1520","30430","27570"
"In post","2021","30-39","Derbyshire and Nottinghamshire","LGBO","150","140","30060","27570"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Undeclared","160","150","30490","28400"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Unknown","540","500","28250","26000"
"In post","2021","30-39","Devon","Heterosexual / straight","880","810","28540","27150"
"In post","2021","30-39","Devon","LGBO","60","60","27670","26780"
"In post","2021","30-39","Devon","Undeclared","70","70","28650","27470"
"In post","2021","30-39","Devon","Unknown","790","740","34270","33860"
"In post","2021","30-39","Dorset and Somerset","Heterosexual / straight","590","560","28950","27570"
"In post","2021","30-39","Dorset and Somerset","LGBO","40","40","[c]","[c]"
"In post","2021","30-39","Dorset and Somerset","Undeclared","60","60","31110","30210"
"In post","2021","30-39","Dorset and Somerset","Unknown","160","150","29240","27570"
"In post","2021","30-39","East Anglia","Heterosexual / straight","1630","1520","29560","27570"
"In post","2021","30-39","East Anglia","LGBO","100","100","28180","26810"
"In post","2021","30-39","East Anglia","Undeclared","170","160","31660","30430"
"In post","2021","30-39","East Anglia","Unknown","410","380","29360","28070"
"In post","2021","30-39","East Wales","Heterosexual / straight","3240","3070","32640","29540"
"In post","2021","30-39","East Wales","LGBO","300","290","31720","27680"
"In post","2021","30-39","East Wales","Undeclared","300","290","33170","29540"
"In post","2021","30-39","East Wales","Unknown","1140","1070","29660","27290"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","590","530","27400","26590"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","LGBO","40","40","[c]","[c]"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Undeclared","60","60","29420","27570"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Unknown","140","130","26230","25930"
"In post","2021","30-39","Eastern Scotland","Heterosexual / straight","2540","2420","35450","31810"
"In post","2021","30-39","Eastern Scotland","LGBO","240","240","35730","32060"
"In post","2021","30-39","Eastern Scotland","Undeclared","430","410","31720","29350"
"In post","2021","30-39","Eastern Scotland","Unknown","1270","1210","31550","28410"
"In post","2021","30-39","Essex","Heterosexual / straight","610","570","29680","29290"
"In post","2021","30-39","Essex","LGBO","50","50","[c]","[c]"
"In post","2021","30-39","Essex","Undeclared","60","60","30710","29290"
"In post","2021","30-39","Essex","Unknown","140","130","30120","29290"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","4920","4660","35760","33300"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","290","280","34180","32000"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","520","500","35990","34400"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","870","820","35320","33000"
"In post","2021","30-39","Greater Manchester","Heterosexual / straight","2890","2770","31430","27570"
"In post","2021","30-39","Greater Manchester","LGBO","280","270","31200","27570"
"In post","2021","30-39","Greater Manchester","Undeclared","270","260","31370","27570"
"In post","2021","30-39","Greater Manchester","Unknown","960","910","29760","27570"
"In post","2021","30-39","Hampshire and Isle of Wight","Heterosexual / straight","1890","1780","32850","30790"
"In post","2021","30-39","Hampshire and Isle of Wight","LGBO","130","130","31660","28970"
"In post","2021","30-39","Hampshire and Isle of Wight","Undeclared","200","190","33730","33220"
"In post","2021","30-39","Hampshire and Isle of Wight","Unknown","430","400","33540","30130"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","540","510","27350","26670"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","110","100","26090","24440"
"In post","2021","30-39","Highlands and Islands","Heterosexual / straight","180","170","28640","27570"
"In post","2021","30-39","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Highlands and Islands","Unknown","120","110","28590","27570"
"In post","2021","30-39","Inner London - East","Heterosexual / straight","2720","2600","42930","38890"
"In post","2021","30-39","Inner London - East","LGBO","220","220","43600","37310"
"In post","2021","30-39","Inner London - East","Undeclared","310","290","44160","40450"
"In post","2021","30-39","Inner London - East","Unknown","800","760","42900","37560"
"In post","2021","30-39","Inner London - West","Heterosexual / straight","10380","10080","49400","51970"
"In post","2021","30-39","Inner London - West","LGBO","1030","1020","50400","52840"
"In post","2021","30-39","Inner London - West","Undeclared","1180","1150","49340","52850"
"In post","2021","30-39","Inner London - West","Unknown","3260","3190","49310","51970"
"In post","2021","30-39","Kent","Heterosexual / straight","1200","1130","28910","29120"
"In post","2021","30-39","Kent","LGBO","90","90","30110","29290"
"In post","2021","30-39","Kent","Undeclared","120","110","29560","29290"
"In post","2021","30-39","Kent","Unknown","240","230","28880","29290"
"In post","2021","30-39","Lancashire","Heterosexual / straight","1540","1440","27100","26810"
"In post","2021","30-39","Lancashire","LGBO","80","80","27900","27570"
"In post","2021","30-39","Lancashire","Undeclared","110","100","26110","26810"
"In post","2021","30-39","Lancashire","Unknown","570","520","25700","25300"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","900","830","27480","26470"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","LGBO","60","60","27500","27570"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Undeclared","100","90","26440","25620"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","260","230","25990","24440"
"In post","2021","30-39","Lincolnshire","Heterosexual / straight","340","330","27360","26670"
"In post","2021","30-39","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Lincolnshire","Undeclared","40","30","[c]","[c]"
"In post","2021","30-39","Lincolnshire","Unknown","50","50","[c]","[c]"
"In post","2021","30-39","Merseyside","Heterosexual / straight","2950","2760","28500","25560"
"In post","2021","30-39","Merseyside","LGBO","190","180","29080","25560"
"In post","2021","30-39","Merseyside","Undeclared","240","230","28040","25040"
"In post","2021","30-39","Merseyside","Unknown","800","740","27350","25560"
"In post","2021","30-39","North Eastern Scotland","Heterosexual / straight","240","230","34800","30680"
"In post","2021","30-39","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North Eastern Scotland","Undeclared","50","40","[c]","[c]"
"In post","2021","30-39","North Eastern Scotland","Unknown","120","110","31550","30930"
"In post","2021","30-39","North Yorkshire","Heterosexual / straight","560","530","33730","30870"
"In post","2021","30-39","North Yorkshire","LGBO","50","50","30510","29030"
"In post","2021","30-39","North Yorkshire","Undeclared","40","30","[c]","[c]"
"In post","2021","30-39","North Yorkshire","Unknown","140","130","30060","27160"
"In post","2021","30-39","Northern Ireland","Heterosexual / straight","530","510","28980","25560"
"In post","2021","30-39","Northern Ireland","LGBO","40","30","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Unknown","230","210","26230","25560"
"In post","2021","30-39","Northumberland and Tyne and Wear","Heterosexual / straight","2820","2640","29080","26370"
"In post","2021","30-39","Northumberland and Tyne and Wear","LGBO","180","170","28990","27570"
"In post","2021","30-39","Northumberland and Tyne and Wear","Undeclared","240","230","28380","25560"
"In post","2021","30-39","Northumberland and Tyne and Wear","Unknown","1170","1070","27170","25560"
"In post","2021","30-39","Outer London - East and North East","Heterosexual / straight","500","480","31160","31060"
"In post","2021","30-39","Outer London - East and North East","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Outer London - East and North East","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","Outer London - East and North East","Unknown","150","140","30640","31060"
"In post","2021","30-39","Outer London - South","Heterosexual / straight","1450","1380","38030","35070"
"In post","2021","30-39","Outer London - South","LGBO","60","60","40340","35610"
"In post","2021","30-39","Outer London - South","Undeclared","130","130","37970","35130"
"In post","2021","30-39","Outer London - South","Unknown","300","290","37200","35050"
"In post","2021","30-39","Outer London - West and North West","Heterosexual / straight","1330","1280","32470","31060"
"In post","2021","30-39","Outer London - West and North West","LGBO","70","70","33760","31460"
"In post","2021","30-39","Outer London - West and North West","Undeclared","130","120","34090","31060"
"In post","2021","30-39","Outer London - West and North West","Unknown","240","230","33390","31060"
"In post","2021","30-39","Overseas","Heterosexual / straight","690","690","46250","49370"
"In post","2021","30-39","Overseas","LGBO","70","70","49140","52430"
"In post","2021","30-39","Overseas","Undeclared","80","80","45470","41800"
"In post","2021","30-39","Overseas","Unknown","220","220","49600","52150"
"In post","2021","30-39","Shropshire and Staffordshire","Heterosexual / straight","1080","1030","29310","27570"
"In post","2021","30-39","Shropshire and Staffordshire","LGBO","90","90","28610","26540"
"In post","2021","30-39","Shropshire and Staffordshire","Undeclared","80","80","28090","26970"
"In post","2021","30-39","Shropshire and Staffordshire","Unknown","250","230","28300","26300"
"In post","2021","30-39","South Yorkshire","Heterosexual / straight","1680","1540","30950","27570"
"In post","2021","30-39","South Yorkshire","LGBO","120","120","32510","28800"
"In post","2021","30-39","South Yorkshire","Undeclared","160","160","31970","29360"
"In post","2021","30-39","South Yorkshire","Unknown","270","250","31780","27570"
"In post","2021","30-39","Southern Scotland","Heterosexual / straight","730","690","30920","27570"
"In post","2021","30-39","Southern Scotland","LGBO","50","50","32870","31810"
"In post","2021","30-39","Southern Scotland","Undeclared","70","60","27160","25560"
"In post","2021","30-39","Southern Scotland","Unknown","410","380","28620","25560"
"In post","2021","30-39","Surrey, East and West Sussex","Heterosexual / straight","990","920","30210","28170"
"In post","2021","30-39","Surrey, East and West Sussex","LGBO","80","80","28740","27570"
"In post","2021","30-39","Surrey, East and West Sussex","Undeclared","120","110","29980","27570"
"In post","2021","30-39","Surrey, East and West Sussex","Unknown","210","190","29660","28270"
"In post","2021","30-39","Tees Valley and Durham","Heterosexual / straight","1250","1160","27160","25560"
"In post","2021","30-39","Tees Valley and Durham","LGBO","100","90","29340","27130"
"In post","2021","30-39","Tees Valley and Durham","Undeclared","110","100","28970","26810"
"In post","2021","30-39","Tees Valley and Durham","Unknown","340","310","25900","24750"
"In post","2021","30-39","Unknown","Heterosexual / straight","190","180","34330","27570"
"In post","2021","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","540","540","37610","33250"
"In post","2021","30-39","West Central Scotland","Heterosexual / straight","2320","2200","31290","27570"
"In post","2021","30-39","West Central Scotland","LGBO","220","220","30990","28410"
"In post","2021","30-39","West Central Scotland","Undeclared","280","260","29790","27570"
"In post","2021","30-39","West Central Scotland","Unknown","1030","980","29730","27570"
"In post","2021","30-39","West Midlands","Heterosexual / straight","2810","2630","29840","27570"
"In post","2021","30-39","West Midlands","LGBO","160","150","31020","27570"
"In post","2021","30-39","West Midlands","Undeclared","240","230","31110","27570"
"In post","2021","30-39","West Midlands","Unknown","890","830","29750","27570"
"In post","2021","30-39","West Wales and The Valleys","Heterosexual / straight","2560","2350","27500","26350"
"In post","2021","30-39","West Wales and The Valleys","LGBO","140","140","26230","23830"
"In post","2021","30-39","West Wales and The Valleys","Undeclared","410","360","25920","21590"
"In post","2021","30-39","West Wales and The Valleys","Unknown","570","510","26270","22350"
"In post","2021","30-39","West Yorkshire","Heterosexual / straight","2250","2100","31080","27570"
"In post","2021","30-39","West Yorkshire","LGBO","200","190","31990","27570"
"In post","2021","30-39","West Yorkshire","Undeclared","200","190","31770","27890"
"In post","2021","30-39","West Yorkshire","Unknown","1010","940","30130","27570"
"In post","2021","40-49","Bedfordshire and Hertfordshire","Heterosexual / straight","730","690","34340","30000"
"In post","2021","40-49","Bedfordshire and Hertfordshire","LGBO","30","30","[c]","[c]"
"In post","2021","40-49","Bedfordshire and Hertfordshire","Undeclared","110","100","35090","31830"
"In post","2021","40-49","Bedfordshire and Hertfordshire","Unknown","140","130","35350","31060"
"In post","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","1470","1400","34760","31460"
"In post","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","LGBO","60","60","32400","31330"
"In post","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","190","180","34930","33300"
"In post","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","360","340","36140","33520"
"In post","2021","40-49","Cheshire","Heterosexual / straight","610","580","34040","31650"
"In post","2021","40-49","Cheshire","LGBO","40","40","[c]","[c]"
"In post","2021","40-49","Cheshire","Undeclared","70","70","34040","33410"
