"Status","Year","Region_ITL1","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wales","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","United Kingdom Statistics Authority","50","50","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Department for Transport","60","50","23910","21590"
"Leaver CS","2021","Wales","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","HM Revenue and Customs","100","90","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Ministry of Justice","70","70","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Department for Business, Energy and Industrial Strategy","50","50","33300","27460"
"Leaver CS","2021","Wales","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Department for Transport","230","180","23650","21590"
"Leaver CS","2021","Wales","White","Department for Work and Pensions","190","150","25000","21010"
"Leaver CS","2021","Wales","White","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","HM Revenue and Customs","410","340","[c]","[c]"
"Leaver CS","2021","Wales","White","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Home Office","30","30","[c]","[c]"
"Leaver CS","2021","Wales","White","Ministry of Defence","70","70","27460","29800"
"Leaver CS","2021","Wales","White","Ministry of Justice","230","210","24080","20100"
"Leaver CS","2021","Wales","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","United Kingdom Statistics Authority","70","70","36600","30900"
"Leaver CS","2021","Wales","White","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","White","Welsh Government","130","110","43410","37410"
"Leaver CS","2021","West Midlands (England)","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
