"Status","Year","Profession_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Inner London - West","80","60","41210","40650"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care","West Yorkshire","60","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","120","120","27760","26670"
"New entrant CS","2022","Commercial","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Inner London - West","100","70","36060","27270"
"New entrant CS","2022","Communications","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Home Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Home Office","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
