"Status","Year","Region_ITL1","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scotland","AA/AO","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Department for Work and Pensions (excl. agencies)","80","70","27440","27570"
"Leaver Dept.","2021","Scotland","EO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","HM Prison and Probation Service","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","EO","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
