"Status","Year","Region_ITL3","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","110","90","25460","21490"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","890","830","31340","30700"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","800","780","31280","26670"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","UK Health Security Agency","300","270","44210","40060"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","30","30","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Animal and Plant Health Agency","40","40","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Department for Work and Pensions (excl. agencies)","150","130","27750","27570"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Forestry and Land Scotland","130","120","32160","31060"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Ministry of Defence (excl. agencies)","100","100","31880","26510"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Scottish Courts and Tribunals Service","90","80","27810","23780"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Scottish Government (excl. agencies)","120","110","36370","30040"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Scottish Prison Service","690","650","31940","35000"
"In post","2022","Perth and Kinross, and Stirling","Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","100","100","39160","36970"
"In post","2022","Peterborough","East Anglia","Department for Work and Pensions (excl. agencies)","220","190","27130","27570"
"In post","2022","Peterborough","East Anglia","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","HM Courts and Tribunals Service","80","70","26660","20970"
"In post","2022","Peterborough","East Anglia","HM Land Registry","300","270","30840","27130"
"In post","2022","Peterborough","East Anglia","HM Prison and Probation Service","200","190","34130","30450"
"In post","2022","Peterborough","East Anglia","Home Office","510","450","24930","21680"
"In post","2022","Peterborough","East Anglia","Ministry of Defence (excl. agencies)","160","150","25770","21380"
"In post","2022","Peterborough","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Defence Equipment and Support","80","80","29220","25750"
"In post","2022","Plymouth","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Department for Work and Pensions (excl. agencies)","400","350","27700","27570"
"In post","2022","Plymouth","Devon","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","Plymouth","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","HM Courts and Tribunals Service","70","60","24980","20970"
"In post","2022","Plymouth","Devon","HM Land Registry","930","850","34830","33840"
"In post","2022","Plymouth","Devon","HM Prison and Probation Service","150","130","29790","24850"
"In post","2022","Plymouth","Devon","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Home Office","100","90","29280","27330"
"In post","2022","Plymouth","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Ministry of Defence (excl. agencies)","810","780","32040","26840"
"In post","2022","Plymouth","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Submarine Delivery Agency","140","140","34910","34000"
"In post","2022","Plymouth","Devon","The Insolvency Service","60","50","29440","27570"
"In post","2022","Plymouth","Devon","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Devon","Valuation Office Agency","400","380","26250","22040"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Crown Prosecution Service","110","100","42130","33290"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Defence Equipment and Support","90","80","32490","31700"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","250","210","25390","27570"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","HM Courts and Tribunals Service","110","90","26550","21490"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","HM Prison and Probation Service","100","90","30050","28200"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","950","830","29540","26820"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Home Office","460","440","29570","26410"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","1700","1650","34080","33300"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Hampshire and Isle of Wight","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Department for Work and Pensions (excl. agencies)","80","80","27600","27570"
"In post","2022","Powys","East Wales","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2022","Powys","East Wales","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Ministry of Defence (excl. agencies)","230","220","25200","21380"
"In post","2022","Powys","East Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Powys","East Wales","Welsh Government (excl. agencies)","200","180","36210","29430"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","870","790","29210","31060"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Driver and Vehicle Standards Agency","50","50","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","HM Courts and Tribunals Service","100","90","27360","28310"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","HM Prison and Probation Service","150","140","33630","32090"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Outer London - East and North East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
