"Status","Year","Region_ITL3","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Somerset CC","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Work and Pensions","Declared disabled","80","70","25920","27570"
"In post","2022","Somerset CC","Department for Work and Pensions","Declared non-disabled","410","350","26630","27570"
"In post","2022","Somerset CC","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Ministry of Defence","Declared disabled","140","130","33190","31850"
"In post","2022","Somerset CC","Ministry of Defence","Declared non-disabled","970","930","33740","33290"
"In post","2022","Somerset CC","Ministry of Defence","Undeclared","110","110","33190","33290"
"In post","2022","Somerset CC","Ministry of Defence","Unknown","310","290","33260","33140"
"In post","2022","Somerset CC","Ministry of Justice","Declared disabled","40","30","[c]","[c]"
"In post","2022","Somerset CC","Ministry of Justice","Declared non-disabled","150","130","27110","24090"
"In post","2022","Somerset CC","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Ministry of Justice","Unknown","30","30","[c]","[c]"
"In post","2022","Somerset CC","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Work and Pensions","Declared disabled","80","70","31250","27570"
"In post","2022","South and West Derbyshire","Department for Work and Pensions","Declared non-disabled","510","450","35800","31660"
"In post","2022","South and West Derbyshire","Department for Work and Pensions","Undeclared","40","30","[c]","[c]"
"In post","2022","South and West Derbyshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Ministry of Justice","Declared disabled","50","50","31390","31650"
"In post","2022","South and West Derbyshire","Ministry of Justice","Declared non-disabled","300","280","29880","27120"
"In post","2022","South and West Derbyshire","Ministry of Justice","Undeclared","80","80","30730","31650"
"In post","2022","South and West Derbyshire","Ministry of Justice","Unknown","40","40","[c]","[c]"
"In post","2022","South and West Derbyshire","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Work and Pensions","Declared non-disabled","120","110","27740","27570"
"In post","2022","South Ayrshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Scottish Government","Declared non-disabled","70","60","31190","27230"
"In post","2022","South Ayrshire","Scottish Government","Unknown","50","40","[c]","[c]"
"In post","2022","South Hampshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Attorney General's Departments","Declared non-disabled","110","100","44160","41030"
"In post","2022","South Hampshire","Attorney General's Departments","Unknown","30","30","[c]","[c]"
"In post","2022","South Hampshire","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Transport","Declared non-disabled","90","90","34350","32950"
"In post","2022","South Hampshire","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Transport","Unknown","60","60","29360","26840"
"In post","2022","South Hampshire","Department for Work and Pensions","Declared disabled","50","40","[c]","[c]"
"In post","2022","South Hampshire","Department for Work and Pensions","Declared non-disabled","180","150","27860","27570"
"In post","2022","South Hampshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
