"Status","Year","Responsibility_level","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","30-39","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Norwich and East Norfolk","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Tyneside","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Unknown","80","70","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","30-39","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Birmingham","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Derby","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Haringey and Islington","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Lambeth","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Leicester","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Lewisham and Southwark","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Liverpool","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Manchester","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Norwich and East Norfolk","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Tyneside","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Unknown","70","60","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","40-49","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Birmingham","80","70","30770","28200"
"New entrant CS","2022","Unknown","50-59","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Bromley","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Hartlepool and Stockton-on-Tees","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Leicester","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Liverpool","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Norwich and East Norfolk","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Sheffield","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","South West Wales","[c]","[c]","[c]","[c]"
