"Status","Year","Region_ITL1","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Midlands (England)","White","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"In post","2021","East Midlands (England)","White","Animal and Plant Health Agency","60","60","31860","29180"
"In post","2021","East Midlands (England)","White","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Crown Prosecution Service","300","280","39370","34480"
"In post","2021","East Midlands (England)","White","Defence Equipment and Support","190","190","35680","34620"
"In post","2021","East Midlands (England)","White","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Department for Education (excl. agencies)","180","170","42090","37100"
"In post","2021","East Midlands (England)","White","Department for Environment, Food and Rural Affairs (excl. agencies)","60","60","40020","36560"
"In post","2021","East Midlands (England)","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Department for Work and Pensions (excl. agencies)","3140","2770","26250","27570"
"In post","2021","East Midlands (England)","White","Driver and Vehicle Standards Agency","350","330","32610","27680"
"In post","2021","East Midlands (England)","White","Education and Skills Funding Agency","40","40","[c]","[c]"
"In post","2021","East Midlands (England)","White","Food Standards Agency","40","40","[c]","[c]"
"In post","2021","East Midlands (England)","White","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Health and Safety Executive","310","280","42240","39390"
"In post","2021","East Midlands (England)","White","HM Courts and Tribunals Service","910","800","22830","20100"
"In post","2021","East Midlands (England)","White","HM Land Registry","610","550","32050","27130"
"In post","2021","East Midlands (England)","White","HM Prison and Probation Service","3990","3760","29320","27150"
"In post","2021","East Midlands (England)","White","HM Revenue and Customs (excl. agencies)","2130","1990","34490","31810"
"In post","2021","East Midlands (England)","White","Home Office (incl. agencies)","150","140","28160","25310"
"In post","2021","East Midlands (England)","White","Insolvency Service","30","30","[c]","[c]"
"In post","2021","East Midlands (England)","White","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Legal Aid Agency","130","120","24560","21170"
"In post","2021","East Midlands (England)","White","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Ministry of Defence (excl. agencies)","1310","1270","26500","21580"
"In post","2021","East Midlands (England)","White","Ministry of Housing, Communities and Local Government (excl. agencies)","30","30","[c]","[c]"
"In post","2021","East Midlands (England)","White","Ministry of Justice (excl. agencies)","110","110","36480","35000"
"In post","2021","East Midlands (England)","White","National Crime Agency","130","120","38120","36740"
"In post","2021","East Midlands (England)","White","Office for Standards in Education, Children's Services and Skills","150","140","46640","46360"
"In post","2021","East Midlands (England)","White","Office of the Public Guardian","290","260","21530","21170"
"In post","2021","East Midlands (England)","White","Public Health England","140","130","42120","36330"
"In post","2021","East Midlands (England)","White","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","White","Valuation Office Agency","100","90","36370","33250"
"In post","2021","East Midlands (England)","White","Vehicle Certification Agency","60","60","37060","34660"
"In post","2021","East of England","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Crown Prosecution Service","30","30","[c]","[c]"
"In post","2021","East of England","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Department for Work and Pensions (excl. agencies)","340","310","27800","27570"
"In post","2021","East of England","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","HM Courts and Tribunals Service","70","60","23060","21310"
"In post","2021","East of England","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","HM Prison and Probation Service","100","100","29420","28970"
"In post","2021","East of England","Asian","HM Revenue and Customs (excl. agencies)","50","40","[c]","[c]"
"In post","2021","East of England","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Home Office (incl. agencies)","270","230","23970","21430"
"In post","2021","East of England","Asian","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Medicines and Healthcare Products Regulatory Agency","40","40","[c]","[c]"
"In post","2021","East of England","Asian","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Ministry of Defence (excl. agencies)","110","110","40320","37000"
"In post","2021","East of England","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Public Health England","40","30","[c]","[c]"
"In post","2021","East of England","Asian","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Department for Work and Pensions (excl. agencies)","250","230","28300","29290"
"In post","2021","East of England","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","HM Courts and Tribunals Service","40","40","[c]","[c]"
"In post","2021","East of England","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","HM Prison and Probation Service","100","100","30130","29210"
"In post","2021","East of England","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Home Office (incl. agencies)","50","50","26290","26160"
"In post","2021","East of England","Black","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2021","East of England","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Chinese","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Chinese","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Chinese","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Chinese","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Chinese","Crown Commercial Service","[c]","[c]","[c]","[c]"
