"Status","Year","Region_ITL3","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South West Wales","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Medicine","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Operational Delivery","EO","30","30","[c]","[c]"
"New entrant CS","2022","Southampton","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Operational Delivery","Unknown","70","70","28130","24800"
"New entrant CS","2022","Southampton","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Operational Delivery","Unknown","70","60","28450","25560"
"New entrant CS","2022","Southend-on-Sea","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Medicine","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Operational Delivery","AA/AO","300","300","22250","23140"
"New entrant CS","2022","Staffordshire CC","Operational Delivery","EO","50","40","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Operational Delivery","Unknown","90","70","26400","24770"
"New entrant CS","2022","Staffordshire CC","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Operational Delivery","AA/AO","100","90","20940","20970"
"New entrant CS","2022","Stoke-on-Trent","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Operational Delivery","Unknown","60","60","26850","24800"
"New entrant CS","2022","Stoke-on-Trent","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Medicine","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Operational Delivery","AA/AO","200","200","23060","21680"
"New entrant CS","2022","Suffolk CC","Operational Delivery","EO","40","40","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Operational Delivery","Unknown","110","90","29050","25370"
"New entrant CS","2022","Suffolk CC","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Operational Delivery","AA/AO","120","110","21250","21250"
"New entrant CS","2022","Sunderland","Operational Delivery","EO","60","50","27970","27570"
"New entrant CS","2022","Sunderland","Operational Delivery","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Sunderland","Other","AA/AO","80","70","21260","21260"
"New entrant CS","2022","Sunderland","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Tax","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Sunderland","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Sunderland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Finance","G6/G7","[c]","[c]","[c]","[c]"
