"Status","Year","Parent_department","Region_ITL1","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Welsh Government","Wales","Declared non-disabled","140","140","27890","25030"
"New entrant CS","2021","Welsh Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Wales","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Midlands (England)","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East of England","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","London","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","London","Declared non-disabled","430","420","37810","30720"
"New entrant CS","2022","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","London","Unknown","50","50","34430","26970"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Declared non-disabled","60","60","29480","25480"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Declared non-disabled","60","50","30470","25480"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","London","Declared disabled","50","50","39540","34550"
"New entrant CS","2022","Cabinet Office","London","Declared non-disabled","300","300","40930","34550"
"New entrant CS","2022","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","London","Unknown","610","600","36820","28000"
"New entrant CS","2022","Cabinet Office","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North East (England)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North East (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North West (England)","Declared non-disabled","70","70","35970","32000"
"New entrant CS","2022","Cabinet Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North West (England)","Unknown","90","90","41750","30460"
"New entrant CS","2022","Cabinet Office","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Declared non-disabled","80","80","37890","32000"
"New entrant CS","2022","Cabinet Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Declared non-disabled","70","70","37370","34530"
"New entrant CS","2022","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","100","100","36800","28000"
"New entrant CS","2022","Cabinet Office","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Unknown","60","60","53280","40910"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Declared non-disabled","60","60","34370","32000"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Unknown","70","70","42910","28000"
"New entrant CS","2022","Chancellor's other departments","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","North West (England)","Unknown","60","50","26130","24440"
"New entrant CS","2022","Competition and Markets Authority","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Declared non-disabled","110","110","45780","36000"
"New entrant CS","2022","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","Declared non-disabled","340","340","38250","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","Unknown","140","140","37160","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Declared non-disabled","80","80","35280","33720"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Declared non-disabled","200","200","29060","24400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Declared non-disabled","220","210","29080","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Unknown","140","130","27620","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Declared non-disabled","250","250","35290","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Unknown","160","150","36860","32940"
"New entrant CS","2022","Department for Education","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","Unknown","110","100","32200","29360"
"New entrant CS","2022","Department for Education","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Unknown","170","170","33670","29360"
"New entrant CS","2022","Department for Education","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Unknown","70","60","37920","36500"
"New entrant CS","2022","Department for Education","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Unknown","150","150","32850","29360"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Unknown","160","150","32160","29360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Declared non-disabled","80","80","27120","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Declared non-disabled","120","120","28770","25460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Declared disabled","80","70","40080","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Declared non-disabled","470","460","38210","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","220","220","37980","33240"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Declared non-disabled","210","200","26240","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Declared non-disabled","290","270","26660","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Declared non-disabled","190","180","31660","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Declared disabled","60","50","34590","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Declared non-disabled","310","300","33080","29340"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Declared non-disabled","130","130","28950","24920"
