"Status","Year","Sexual_orientation","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Heterosexual / straight","Unknown","Mid Kent","60","60","28740","29290"
"New entrant CS","2021","Heterosexual / straight","Unknown","Mid Lancashire","70","70","23680","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","Milton Keynes","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Monmouthshire and Newport","80","80","27030","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","North and North East Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","North and West Norfolk","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","North Hampshire","80","70","28740","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","North Northamptonshire","80","80","27430","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","North Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","North Yorkshire CC","100","90","27570","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Norwich and East Norfolk","50","50","26700","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Nottingham","100","100","25910","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Oxfordshire","100","100","25530","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Peterborough","60","60","27030","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Plymouth","60","50","27850","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Portsmouth","130","120","28710","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Redbridge and Waltham Forest","200","200","29280","31060"
"New entrant CS","2021","Heterosexual / straight","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Sefton","100","100","25690","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Sheffield","290","290","26340","21430"
"New entrant CS","2021","Heterosexual / straight","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Shropshire CC","50","50","27550","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Solihull","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Somerset","70","70","24420","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","South and West Derbyshire","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","South Ayrshire","50","50","26700","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","South Hampshire","90","90","27590","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","South Teesside","70","70","21850","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","South West Wales","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Southampton","50","50","26100","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Southend-on-Sea","60","60","27530","29290"
"New entrant CS","2021","Heterosexual / straight","Unknown","Staffordshire CC","110","110","26230","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Stoke-on-Trent","80","70","27040","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Suffolk","180","180","25440","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Sunderland","130","120","26760","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Swansea","60","60","26000","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Swindon","50","50","26180","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Telford and Wrekin","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Tower Hamlets","190","190","35270","31060"
"New entrant CS","2021","Heterosexual / straight","Unknown","Tyneside","770","760","23770","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","240","240","28770","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Wakefield","50","50","26810","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Warrington","100","100","27560","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Warwickshire","50","50","26030","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Essex","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Kent","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Lothian","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Surrey","110","100","29320","29290"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Sussex (North East)","100","100","26650","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Sussex (South West)","70","70","27140","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Westminster","440","430","35760","31060"
"New entrant CS","2021","Heterosexual / straight","Unknown","Wiltshire","190","180","27050","26670"
"New entrant CS","2021","Heterosexual / straight","Unknown","Wirral","50","50","23070","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","Wolverhampton","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Worcestershire","60","60","26440","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","York","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Westminster","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Analysis","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Debt","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
