"Status","Year","Region_ITL3","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North Lanarkshire","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","20-29","60","60","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","20-29","60","60","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","30-39","50","40","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","AA/AO","20-29","230","220","21270","21250"
"New entrant CS","2022","Nottingham","AA/AO","30-39","100","100","21570","21250"
"New entrant CS","2022","Nottingham","AA/AO","40-49","80","80","21230","21250"
"New entrant CS","2022","Nottingham","AA/AO","50-59","50","50","21110","21250"
"New entrant CS","2022","Nottingham","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","EO","20-29","210","210","26220","26590"
"New entrant CS","2022","Nottingham","EO","30-39","120","110","26650","26590"
"New entrant CS","2022","Nottingham","EO","40-49","70","60","26470","26590"
"New entrant CS","2022","Nottingham","EO","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Nottingham","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","SEO/HEO","20-29","100","100","32800","33080"
"New entrant CS","2022","Nottingham","SEO/HEO","30-39","90","90","33620","33080"
"New entrant CS","2022","Nottingham","SEO/HEO","40-49","60","50","34320","33080"
"New entrant CS","2022","Nottingham","SEO/HEO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Nottingham","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","20-29","60","60","24450","21820"
"New entrant CS","2022","Oxfordshire CC","AA/AO","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","20-29","30","30","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","AA/AO","20-29","60","60","22060","22010"
"New entrant CS","2022","Plymouth","AA/AO","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Plymouth","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","20-29","50","50","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","AA/AO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","50-59","[c]","[c]","[c]","[c]"
