"Status","Year","Organisation","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Planning Inspectorate","Unknown","South West (England)","90","80","31320","26050"
"In post","2022","Planning Inspectorate","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Declared disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Declared non-disabled","London","40","40","[c]","[c]"
"In post","2022","Registers of Scotland","Declared disabled","Scotland","140","130","33130","30840"
"In post","2022","Registers of Scotland","Declared non-disabled","Scotland","600","590","35150","30840"
"In post","2022","Registers of Scotland","Undeclared","Scotland","50","50","36580","37710"
"In post","2022","Registers of Scotland","Unknown","Scotland","390","370","31950","30840"
"In post","2022","Revenue Scotland","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Unknown","Scotland","40","40","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Rural Payments Agency","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","North West (England)","90","70","25180","21300"
"In post","2022","Rural Payments Agency","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","South West (England)","30","30","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared non-disabled","East Midlands (England)","100","90","24710","22430"
"In post","2022","Rural Payments Agency","Declared non-disabled","East of England","60","50","25880","22430"
"In post","2022","Rural Payments Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared non-disabled","North East (England)","420","390","26020","21300"
"In post","2022","Rural Payments Agency","Declared non-disabled","North West (England)","870","790","24960","21300"
"In post","2022","Rural Payments Agency","Declared non-disabled","South East (England)","180","170","29510","25630"
"In post","2022","Rural Payments Agency","Declared non-disabled","South West (England)","250","230","27550","25280"
"In post","2022","Rural Payments Agency","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Declared non-disabled","West Midlands (England)","170","160","25590","24920"
"In post","2022","Rural Payments Agency","Declared non-disabled","Yorkshire and The Humber","260","250","26540","24920"
"In post","2022","Rural Payments Agency","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Declared disabled","Scotland","60","50","27150","23780"
"In post","2022","Scottish Courts and Tribunals Service","Declared non-disabled","Scotland","580","550","28950","23780"
"In post","2022","Scottish Courts and Tribunals Service","Unknown","Scotland","1280","1150","28490","24050"
"In post","2022","Scottish Fiscal Commission","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Declared non-disabled","Scotland","170","160","35890","31060"
"In post","2022","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared disabled","Scotland","760","730","42170","39660"
"In post","2022","Scottish Government (excl. agencies)","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Declared non-disabled","Scotland","4950","4760","45140","40810"
"In post","2022","Scottish Government (excl. agencies)","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Undeclared","Scotland","150","150","43490","39660"
"In post","2022","Scottish Government (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Scotland","2940","2820","42680","39660"
"In post","2022","Scottish Housing Regulator","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Declared non-disabled","Scotland","30","30","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Declared disabled","Scotland","370","340","35040","35000"
"In post","2022","Scottish Prison Service","Declared non-disabled","Scotland","70","70","40750","35000"
"In post","2022","Scottish Prison Service","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Unknown","Scotland","4100","3850","32430","35000"
"In post","2022","Scottish Public Pensions Agency","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Declared non-disabled","Scotland","130","120","32900","30040"
"In post","2022","Scottish Public Pensions Agency","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Unknown","Scotland","150","140","27930","25930"
"In post","2022","Serious Fraud Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Declared non-disabled","London","310","300","46660","41080"
"In post","2022","Serious Fraud Office","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Unknown","London","110","100","50070","44330"
"In post","2022","Social Security Scotland","Declared disabled","Scotland","250","240","28950","27230"
"In post","2022","Social Security Scotland","Declared non-disabled","Scotland","1260","1230","31690","27940"
"In post","2022","Social Security Scotland","Undeclared","Scotland","50","40","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Scotland","890","860","29920","27230"
"In post","2022","Standards and Testing Agency","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared non-disabled","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Standards and Testing Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
