"Status","Year","Ethnicity","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions","Declared disabled","160","150","29430","31060"
"New entrant CS","2021","Black","Department for Work and Pensions","Declared non-disabled","1210","1200","28650","29290"
"New entrant CS","2021","Black","Department for Work and Pensions","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care","Declared non-disabled","160","140","34040","32330"
"New entrant CS","2021","Black","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","ESTYN","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","ESTYN","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs","Declared non-disabled","60","60","25710","24120"
"New entrant CS","2021","Black","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Declared non-disabled","70","70","28710","27700"
"New entrant CS","2021","Black","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Declared non-disabled","280","280","25680","23890"
"New entrant CS","2021","Black","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Declared disabled","110","100","27100","27570"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Declared non-disabled","530","520","26900","27570"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Declared non-disabled","90","80","35690","32170"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Declared non-disabled","60","60","30070","26510"
"New entrant CS","2021","Mixed","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Declared non-disabled","150","140","26600","22920"
"New entrant CS","2021","Mixed","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
