"Status","Year","Region_ITL3","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Central Bedfordshire","East of England","No function","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Project Delivery","80","80","34660","33630"
"In post","2021","Central Bedfordshire","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Security","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Unknown","220","210","30270","27570"
"In post","2021","Central Hampshire","South East (England)","Analysis","350","340","40800","37700"
"In post","2021","Central Hampshire","South East (England)","Commercial","210","200","37620","33630"
"In post","2021","Central Hampshire","South East (England)","Communications","80","70","31600","26930"
"In post","2021","Central Hampshire","South East (England)","Digital, Data & Technology","60","60","30130","27190"
"In post","2021","Central Hampshire","South East (England)","Finance","210","200","38110","33300"
"In post","2021","Central Hampshire","South East (England)","Human Resources","50","50","35260","33300"
"In post","2021","Central Hampshire","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","South East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","South East (England)","No function","1180","1140","37670","36410"
"In post","2021","Central Hampshire","South East (England)","Project Delivery","830","800","40170","40000"
"In post","2021","Central Hampshire","South East (England)","Property","170","160","38690","35000"
"In post","2021","Central Hampshire","South East (England)","Security","90","90","29600","26670"
"In post","2021","Central Hampshire","South East (England)","Unknown","950","900","29460","26670"
"In post","2021","Central Valleys","Wales","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","No function","170","160","26610","26750"
"In post","2021","Central Valleys","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Unknown","1490","1380","35320","28850"
"In post","2021","Cheshire East","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Grants Management","100","90","24740","24920"
"In post","2021","Cheshire East","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","No function","460","430","30800","27420"
"In post","2021","Cheshire East","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Unknown","150","140","27190","27570"
"In post","2021","Cheshire West and Chester","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","No function","130","120","26220","23840"
"In post","2021","Cheshire West and Chester","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Unknown","300","280","25350","27570"
"In post","2021","Chorley and West Lancashire","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","No function","1180","1090","29470","27380"
"In post","2021","Chorley and West Lancashire","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Unknown","110","100","27710","27570"
"In post","2021","City of Edinburgh","Scotland","Analysis","50","50","[c]","[c]"
"In post","2021","City of Edinburgh","Scotland","Commercial","60","50","35800","33650"
"In post","2021","City of Edinburgh","Scotland","Communications","150","140","33000","31810"
"In post","2021","City of Edinburgh","Scotland","Counter Fraud","230","220","31110","28130"
"In post","2021","City of Edinburgh","Scotland","Debt","610","580","21470","20140"
"In post","2021","City of Edinburgh","Scotland","Digital, Data & Technology","260","250","39260","35230"
"In post","2021","City of Edinburgh","Scotland","Finance","140","140","35960","33920"
"In post","2021","City of Edinburgh","Scotland","Human Resources","220","210","35390","33120"
"In post","2021","City of Edinburgh","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Scotland","Legal","900","850","34010","29350"
"In post","2021","City of Edinburgh","Scotland","No function","2780","2620","31090","30080"
"In post","2021","City of Edinburgh","Scotland","Project Delivery","240","220","43020","38630"
"In post","2021","City of Edinburgh","Scotland","Property","160","160","37030","35890"
"In post","2021","City of Edinburgh","Scotland","Security","40","30","[c]","[c]"
"In post","2021","City of Edinburgh","Scotland","Unknown","6980","6680","41840","37620"
"In post","2021","Clackmannanshire and Fife","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Legal","90","80","30660","22820"
"In post","2021","Clackmannanshire and Fife","Scotland","No function","430","400","30490","33650"
"In post","2021","Clackmannanshire and Fife","Scotland","Project Delivery","130","120","36470","33810"
"In post","2021","Clackmannanshire and Fife","Scotland","Property","110","110","33960","33300"
"In post","2021","Clackmannanshire and Fife","Scotland","Security","50","50","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Unknown","510","460","26790","27570"
"In post","2021","Conwy and Denbighshire","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","No function","100","90","28190","24800"
"In post","2021","Conwy and Denbighshire","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Unknown","570","530","36430","34490"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Legal","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","No function","260","230","29180","26700"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Property","60","50","28850","26430"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Security","50","50","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Unknown","1170","1060","25420","26670"
"In post","2021","Coventry","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Commercial","40","40","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Communications","30","30","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Digital, Data & Technology","250","250","40460","37100"
"In post","2021","Coventry","West Midlands (England)","Finance","160","160","38220","36500"
"In post","2021","Coventry","West Midlands (England)","Human Resources","50","40","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Legal","40","40","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","No function","1240","1180","37700","33840"
"In post","2021","Coventry","West Midlands (England)","Project Delivery","40","30","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Property","40","40","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands (England)","Unknown","510","460","28340","27570"
"In post","2021","Croydon","London","Analysis","40","40","[c]","[c]"
"In post","2021","Croydon","London","Commercial","120","120","48470","46600"
"In post","2021","Croydon","London","Communications","30","30","[c]","[c]"
"In post","2021","Croydon","London","Counter Fraud","630","600","37810","36160"
"In post","2021","Croydon","London","Debt","250","220","27110","24670"
"In post","2021","Croydon","London","Digital, Data & Technology","70","60","44160","41760"
"In post","2021","Croydon","London","Finance","110","100","46360","37290"
"In post","2021","Croydon","London","Human Resources","100","100","52200","52570"
"In post","2021","Croydon","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","London","Legal","140","130","45970","37730"
"In post","2021","Croydon","London","No function","2130","2030","36400","33300"
"In post","2021","Croydon","London","Project Delivery","180","170","54480","59160"
"In post","2021","Croydon","London","Property","220","210","37810","35100"
"In post","2021","Croydon","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","London","Unknown","5570","5280","38140","35050"
"In post","2021","Darlington","North East (England)","Analysis","30","30","[c]","[c]"
"In post","2021","Darlington","North East (England)","Commercial","30","30","[c]","[c]"
"In post","2021","Darlington","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","North East (England)","Digital, Data & Technology","80","80","37130","37100"
