"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Hampshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Central Valleys","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","City of Edinburgh","White","80","80","35990","29690"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Clackmannanshire and Fife","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Conwy and Denbighshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Coventry","White","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Croydon","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Darlington","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Derby","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Derby","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Derby","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Derby","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Devon CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Devon CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Devon CC","White","60","50","34800","28080"
"Leaver Dept.","2022","Female","Dorset","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dorset","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dorset","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dorset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dorset","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dudley","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dudley","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dudley","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dudley","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Dumfries and Galloway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Durham","White","60","50","[c]","[c]"
"Leaver Dept.","2022","Female","Ealing","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ealing","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ealing","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ealing","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Ayrshire and North Ayrshire mainland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Derbyshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Kent","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Lothian and Midlothian","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Merseyside","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Riding of Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Surrey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Sussex CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Enfield","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Enfield","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Enfield","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Enfield","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Haven Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex Thames Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Falkirk","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Falkirk","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Falkirk","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Flintshire and Wrexham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Glasgow City","White","200","190","29100","27570"
"Leaver Dept.","2022","Female","Gloucestershire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester North West","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester South West","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Gwent Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwent Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwent Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwent Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwent Valleys","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwynedd","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwynedd","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwynedd","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwynedd","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gwynedd","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hackney and Newham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Haringey and Islington","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Haringey and Islington","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Haringey and Islington","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Harrow and Hillingdon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hartlepool and Stockton-on-Tees","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hartlepool and Stockton-on-Tees","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hartlepool and Stockton-on-Tees","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hartlepool and Stockton-on-Tees","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hartlepool and Stockton-on-Tees","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Heart of Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Heart of Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Heart of Essex","White","[c]","[c]","[c]","[c]"
