"Status","Year","Region_ITL1","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North East (England)","LGBO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Department for Work and Pensions (excl. agencies)","100","100","24230","21260"
"New entrant CS","2022","North East (England)","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","HM Revenue and Customs (excl. agencies)","60","60","26080","26590"
"New entrant CS","2022","North East (England)","LGBO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Cabinet Office (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Department for Work and Pensions (excl. agencies)","190","190","25170","21260"
"New entrant CS","2022","North East (England)","Unknown","Driver and Vehicle Standards Agency","40","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","HM Prison and Probation Service","230","220","26140","23170"
"New entrant CS","2022","North East (England)","Unknown","HM Revenue and Customs (excl. agencies)","430","420","25410","21250"
"New entrant CS","2022","North East (England)","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Home Office","50","50","25890","24880"
"New entrant CS","2022","North East (England)","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Rural Payments Agency","80","80","22280","21300"
"New entrant CS","2022","North East (England)","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Valuation Office Agency","100","90","22790","22010"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Animal and Plant Health Agency","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Crown Commercial Service","50","50","31500","30420"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Crown Prosecution Service","70","70","29650","25480"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for Business, Energy and Industrial Strategy (excl. agencies)","80","80","35350","31110"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for Education (excl. agencies)","110","110","33800","29360"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","100","90","37110","34270"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","1510","1490","25870","21260"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Health and Safety Executive","100","90","30390","26370"
"New entrant CS","2022","North West (England)","Heterosexual / straight","HM Courts and Tribunals Service","150","140","23900","20970"
"New entrant CS","2022","North West (England)","Heterosexual / straight","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","HM Prison and Probation Service","1020","970","26530","23170"
"New entrant CS","2022","North West (England)","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","1020","990","25630","21250"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Home Office","110","110","30130","24880"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Ministry of Defence (excl. agencies)","80","80","24610","21170"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","National Crime Agency","90","90","34270","34140"
"New entrant CS","2022","North West (England)","Heterosexual / straight","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Rural Payments Agency","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","UK Health Security Agency","60","60","33960","28590"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Heterosexual / straight","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Department for Work and Pensions (excl. agencies)","150","150","24580","21260"
"New entrant CS","2022","North West (England)","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","HM Prison and Probation Service","130","130","25990","23170"
"New entrant CS","2022","North West (England)","LGBO","HM Revenue and Customs (excl. agencies)","120","120","26550","26590"
"New entrant CS","2022","North West (England)","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","LGBO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Department for Work and Pensions (excl. agencies)","70","70","25830","21260"
"New entrant CS","2022","North West (England)","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","HM Prison and Probation Service","50","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","HM Revenue and Customs (excl. agencies)","60","60","25550","21250"
"New entrant CS","2022","North West (England)","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Cabinet Office (excl. agencies)","50","50","48460","49700"
"New entrant CS","2022","North West (England)","Unknown","Charity Commission","50","50","26330","24440"
"New entrant CS","2022","North West (England)","Unknown","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for Education (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Department for Work and Pensions (excl. agencies)","310","310","26320","27570"
"New entrant CS","2022","North West (England)","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","HM Courts and Tribunals Service","90","90","22190","20970"
"New entrant CS","2022","North West (England)","Unknown","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","HM Prison and Probation Service","860","800","25850","24430"
"New entrant CS","2022","North West (England)","Unknown","HM Revenue and Customs (excl. agencies)","850","820","25620","21250"
"New entrant CS","2022","North West (England)","Unknown","Home Office","340","330","27800","24880"
"New entrant CS","2022","North West (England)","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Rural Payments Agency","110","110","21430","21300"
"New entrant CS","2022","North West (England)","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","210","200","28270","26590"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
