"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Westminster","SEO/HEO","100","100","35040","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Coventry","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Coventry","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Darlington","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Manchester","SEO/HEO","60","60","34940","36500"
"Leaver Dept.","2022","Department for Education","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Sheffield","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Sheffield","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Westminster","G6/G7","80","70","57980","54400"
"Leaver Dept.","2022","Department for Education","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Westminster","SEO/HEO","100","100","38070","37350"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire East","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Westminster","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Westminster","SEO/HEO","150","150","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","York","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Westminster","G6/G7","60","60","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Westminster","SEO/HEO","120","120","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Westminster","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Westminster","G6/G7","80","80","56700","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Westminster","SEO/HEO","130","120","35800","33960"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
