"Status","Year","Parent_department","Sex","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Transport","Female","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Male","Department for Transport (excl. agencies)","290","290","38190","34710"
"New entrant CS","2021","Department for Transport","Male","Driver and Vehicle Licensing Agency","170","160","25710","21590"
"New entrant CS","2021","Department for Transport","Male","Driver and Vehicle Standards Agency","170","170","29460","26580"
"New entrant CS","2021","Department for Transport","Male","Maritime and Coastguard Agency","130","120","35850","33730"
"New entrant CS","2021","Department for Transport","Male","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Female","Department for Work and Pensions (excl. agencies)","9970","9680","26860","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","Health and Safety Executive","110","100","30660","26370"
"New entrant CS","2021","Department for Work and Pensions","Male","Department for Work and Pensions (excl. agencies)","7010","6980","26700","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Health and Safety Executive","90","80","33990","26370"
"New entrant CS","2021","Department of Health and Social Care","Female","Department of Health and Social Care (excl. agencies)","670","650","38030","32790"
"New entrant CS","2021","Department of Health and Social Care","Female","Medicines and Healthcare Products Regulatory Agency","110","110","37650","32960"
"New entrant CS","2021","Department of Health and Social Care","Female","Public Health England","1470","1260","33860","31370"
"New entrant CS","2021","Department of Health and Social Care","Male","Department of Health and Social Care (excl. agencies)","450","440","42390","32790"
"New entrant CS","2021","Department of Health and Social Care","Male","Medicines and Healthcare Products Regulatory Agency","60","60","44100","40450"
"New entrant CS","2021","Department of Health and Social Care","Male","Public Health England","560","490","38330","32330"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Food Standards Agency","50","50","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Food Standards Agency","50","50","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","HM Land Registry","400","390","25870","22350"
"New entrant CS","2021","HM Land Registry","Male","HM Land Registry","300","300","26580","22350"
"New entrant CS","2021","HM Revenue and Customs","Female","HM Revenue and Customs (excl. agencies)","2590","2510","24430","20140"
"New entrant CS","2021","HM Revenue and Customs","Female","Valuation Office Agency","130","130","24630","20880"
"New entrant CS","2021","HM Revenue and Customs","Male","HM Revenue and Customs (excl. agencies)","2550","2520","25070","20140"
"New entrant CS","2021","HM Revenue and Customs","Male","Valuation Office Agency","130","130","26160","24500"
"New entrant CS","2021","HM Treasury","Female","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Female","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Female","HM Treasury (excl. agencies)","210","210","32000","28500"
"New entrant CS","2021","HM Treasury","Female","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Female","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","HM Treasury (excl. agencies)","190","190","32980","28500"
"New entrant CS","2021","HM Treasury","Male","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Home Office (incl. agencies)","980","960","31300","27370"
"New entrant CS","2021","Home Office","Male","Home Office (incl. agencies)","1180","1170","32100","25630"
"New entrant CS","2021","Ministry of Defence","Female","Defence Equipment and Support","220","210","30530","26000"
"New entrant CS","2021","Ministry of Defence","Female","Defence Science and Technology Laboratory","90","90","30390","28650"
"New entrant CS","2021","Ministry of Defence","Female","Ministry of Defence (excl. agencies)","1380","1300","28770","25540"
"New entrant CS","2021","Ministry of Defence","Female","Submarine Delivery Agency","60","60","33690","27540"
"New entrant CS","2021","Ministry of Defence","Female","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Defence Equipment and Support","500","500","32740","29000"
"New entrant CS","2021","Ministry of Defence","Male","Defence Science and Technology Laboratory","130","130","33600","28650"
"New entrant CS","2021","Ministry of Defence","Male","Ministry of Defence (excl. agencies)","1630","1610","29710","26350"
"New entrant CS","2021","Ministry of Defence","Male","Submarine Delivery Agency","130","130","36710","33000"
"New entrant CS","2021","Ministry of Defence","Male","UK Hydrographic Office","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","180","170","37600","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Planning Inspectorate","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","150","150","40440","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Planning Inspectorate","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","HM Courts and Tribunals Service","1400","1360","21660","19930"
"New entrant CS","2021","Ministry of Justice","Female","HM Prison and Probation Service","3200","3070","23460","22850"
"New entrant CS","2021","Ministry of Justice","Female","Legal Aid Agency","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Ministry of Justice (excl. agencies)","400","390","36010","32870"
"New entrant CS","2021","Ministry of Justice","Female","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","HM Courts and Tribunals Service","790","780","22520","19930"
"New entrant CS","2021","Ministry of Justice","Male","HM Prison and Probation Service","2560","2490","24540","22850"
"New entrant CS","2021","Ministry of Justice","Male","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Ministry of Justice (excl. agencies)","340","330","40450","36800"
"New entrant CS","2021","Ministry of Justice","Male","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Female","National Crime Agency","560","550","32930","32260"
"New entrant CS","2021","National Crime Agency","Male","National Crime Agency","500","490","35860","34140"
"New entrant CS","2021","Northern Ireland Office","Female","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Female","Office for Standards in Education, Children's Services and Skills","110","110","47150","46360"
"New entrant CS","2021","Office for Standards in Education","Male","Office for Standards in Education, Children's Services and Skills","60","60","53330","51360"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Office of Gas and Electricity Markets","140","130","32610","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Office of Gas and Electricity Markets","180","170","35880","27500"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Crown Commercial Service","70","70","35480","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Crown Commercial Service","90","90","35290","30000"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Crown Office and Procurator Fiscal Service","100","100","24630","20760"
"New entrant CS","2021","Scottish Government","Female","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Forestry and Land Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Scottish Courts and Tribunals Service","60","60","23110","20850"
"New entrant CS","2021","Scottish Government","Female","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Scottish Government (excl. agencies)","490","470","37020","30650"
"New entrant CS","2021","Scottish Government","Female","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Scottish Prison Service","120","120","21620","20810"
"New entrant CS","2021","Scottish Government","Female","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Social Security Scotland","230","220","25110","20060"
"New entrant CS","2021","Scottish Government","Female","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Crown Office and Procurator Fiscal Service","50","50","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Food Standards Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Forestry and Land Scotland","60","60","25480","25140"
"New entrant CS","2021","Scottish Government","Male","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Scottish Courts and Tribunals Service","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Scottish Government (excl. agencies)","300","290","37690","30650"
"New entrant CS","2021","Scottish Government","Male","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Scottish Prison Service","160","150","22310","20810"
"New entrant CS","2021","Scottish Government","Male","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Social Security Scotland","160","160","27110","20060"
"New entrant CS","2021","Scottish Government","Male","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","The National Archives","30","30","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Female","UK Export Finance","40","40","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Male","UK Export Finance","50","50","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","United Kingdom Statistics Authority","570","540","31250","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Male","United Kingdom Statistics Authority","450","440","32010","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","United Kingdom Statistics Authority","50","40","[c]","[c]"
"New entrant CS","2021","Wales Office","Female","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Male","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Welsh Government (excl. agencies)","120","110","27570","20500"
"New entrant CS","2021","Welsh Government","Female","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Welsh Government (excl. agencies)","80","70","27750","23600"
"New entrant CS","2021","Welsh Government","Male","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Crown Prosecution Service","500","480","30090","25480"
"New entrant CS","2022","Attorney General's Departments","Female","Government Legal Department","220","210","41020","43920"
"New entrant CS","2022","Attorney General's Departments","Female","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Crown Prosecution Service","190","190","35090","30130"
"New entrant CS","2022","Attorney General's Departments","Male","Government Legal Department","100","100","38420","36600"
"New entrant CS","2022","Attorney General's Departments","Male","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Cabinet Office (excl. agencies)","950","940","36300","28000"
"New entrant CS","2022","Cabinet Office","Female","Crown Commercial Service","70","70","33250","30420"
"New entrant CS","2022","Cabinet Office","Female","Government Property Agency","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Cabinet Office (excl. agencies)","810","810","41430","30000"
"New entrant CS","2022","Cabinet Office","Male","Crown Commercial Service","50","50","32260","30420"
"New entrant CS","2022","Cabinet Office","Male","Government Property Agency","40","40","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Charity Commission","50","50","27350","24440"
"New entrant CS","2022","Charity Commission","Male","Charity Commission","40","40","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Competition and Markets Authority","60","60","38770","33120"
"New entrant CS","2022","Competition and Markets Authority","Male","Competition and Markets Authority","70","70","50700","44050"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Companies House","100","100","27440","20100"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","370","370","37860","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Intellectual Property Office","120","110","27540","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Met Office","100","90","29090","24150"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","The Insolvency Service","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Companies House","70","70","29110","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","320","320","37430","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Intellectual Property Office","110","110","30650","27380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Met Office","130","130","27030","24380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","The Insolvency Service","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Department for Digital, Culture, Media and Sport","220","220","34300","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Department for Digital, Culture, Media and Sport","170","170","37040","34020"
"New entrant CS","2022","Department for Education","Female","Department for Education (excl. agencies)","510","490","33530","29360"
"New entrant CS","2022","Department for Education","Female","Education and Skills Funding Agency","100","100","32850","29360"
"New entrant CS","2022","Department for Education","Female","Institute for Apprenticeships and Technical Education","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Department for Education (excl. agencies)","300","300","36460","32870"
"New entrant CS","2022","Department for Education","Male","Education and Skills Funding Agency","80","80","35300","29360"
"New entrant CS","2022","Department for Education","Male","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Animal and Plant Health Agency","300","290","25980","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Centre for Environment, Fisheries and Aquaculture Science","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","1020","990","37010","33820"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Rural Payments Agency","300","280","21740","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Animal and Plant Health Agency","200","190","26170","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Centre for Environment, Fisheries and Aquaculture Science","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","790","780","38650","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Rural Payments Agency","240","230","22260","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Female","Department for International Trade","220","220","34880","31800"
"New entrant CS","2022","Department for International Trade","Male","Department for International Trade","210","210","38610","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","340","330","35430","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Planning Inspectorate","40","30","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","270","270","35820","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Planning Inspectorate","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Female","Department for Transport (excl. agencies)","370","360","41200","38650"
"New entrant CS","2022","Department for Transport","Female","Driver and Vehicle Licensing Agency","340","310","21300","21840"
"New entrant CS","2022","Department for Transport","Female","Driver and Vehicle Standards Agency","220","210","25970","26130"
"New entrant CS","2022","Department for Transport","Female","Maritime and Coastguard Agency","70","70","29110","26840"
"New entrant CS","2022","Department for Transport","Female","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Male","Department for Transport (excl. agencies)","370","360","43170","42470"
"New entrant CS","2022","Department for Transport","Male","Driver and Vehicle Licensing Agency","320","310","22430","21840"
"New entrant CS","2022","Department for Transport","Male","Driver and Vehicle Standards Agency","420","410","26590","26130"
"New entrant CS","2022","Department for Transport","Male","Maritime and Coastguard Agency","120","120","32790","26840"
"New entrant CS","2022","Department for Transport","Male","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Female","Department for Work and Pensions (excl. agencies)","5890","5690","25900","27570"
"New entrant CS","2022","Department for Work and Pensions","Female","Health and Safety Executive","150","150","29660","26370"
"New entrant CS","2022","Department for Work and Pensions","Male","Department for Work and Pensions (excl. agencies)","4380","4340","26680","27570"
"New entrant CS","2022","Department for Work and Pensions","Male","Health and Safety Executive","150","150","38470","31660"
"New entrant CS","2022","Department of Health and Social Care","Female","Department of Health and Social Care (excl. agencies)","620","420","36410","32790"
"New entrant CS","2022","Department of Health and Social Care","Female","Medicines and Healthcare Products Regulatory Agency","40","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Female","Public Health England","190","160","39690","36330"
"New entrant CS","2022","Department of Health and Social Care","Female","UK Health Security Agency","1370","1270","36080","32330"
"New entrant CS","2022","Department of Health and Social Care","Male","Department of Health and Social Care (excl. agencies)","340","190","38160","32790"
"New entrant CS","2022","Department of Health and Social Care","Male","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Male","Public Health England","70","50","39560","32330"
"New entrant CS","2022","Department of Health and Social Care","Male","UK Health Security Agency","700","670","39060","32790"
"New entrant CS","2022","Estyn","Female","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Food Standards Agency","130","130","33720","30350"
"New entrant CS","2022","Food Standards Agency","Male","Food Standards Agency","70","70","32930","30350"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Female","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Male","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Female","HM Land Registry","310","300","26570","22600"
"New entrant CS","2022","HM Land Registry","Male","HM Land Registry","200","200","27980","27130"
"New entrant CS","2022","HM Revenue and Customs","Female","HM Revenue and Customs (excl. agencies)","4110","3960","26310","25330"
"New entrant CS","2022","HM Revenue and Customs","Female","Valuation Office Agency","270","260","26260","22010"
"New entrant CS","2022","HM Revenue and Customs","Male","HM Revenue and Customs (excl. agencies)","3900","3860","27810","26590"
"New entrant CS","2022","HM Revenue and Customs","Male","Valuation Office Agency","230","230","26610","25000"
"New entrant CS","2022","HM Treasury","Female","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Female","HM Treasury (excl. agencies)","160","160","32190","28500"
"New entrant CS","2022","HM Treasury","Female","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Female","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Female","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","HM Treasury (excl. agencies)","130","130","33840","28500"
"New entrant CS","2022","HM Treasury","Male","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Home Office","1230","1180","28730","24880"
"New entrant CS","2022","Home Office","Male","Home Office","1350","1270","30740","25770"
"New entrant CS","2022","Ministry of Defence","Female","Defence Equipment and Support","340","330","28650","26000"
"New entrant CS","2022","Ministry of Defence","Female","Defence Science and Technology Laboratory","230","230","28880","26520"
"New entrant CS","2022","Ministry of Defence","Female","Ministry of Defence (excl. agencies)","1290","1230","29340","26350"
"New entrant CS","2022","Ministry of Defence","Female","Royal Fleet Auxiliary","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Female","Submarine Delivery Agency","70","60","33030","30000"
"New entrant CS","2022","Ministry of Defence","Female","UK Hydrographic Office","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Male","Defence Equipment and Support","640","640","31750","29600"
"New entrant CS","2022","Ministry of Defence","Male","Defence Science and Technology Laboratory","410","410","31070","27010"
"New entrant CS","2022","Ministry of Defence","Male","Ministry of Defence (excl. agencies)","1560","1540","31080","26350"
"New entrant CS","2022","Ministry of Defence","Male","Royal Fleet Auxiliary","120","120","20600","16190"
"New entrant CS","2022","Ministry of Defence","Male","Submarine Delivery Agency","170","170","36340","33000"
"New entrant CS","2022","Ministry of Defence","Male","UK Hydrographic Office","80","80","29630","26740"
"New entrant CS","2022","Ministry of Justice","Female","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Female","HM Courts and Tribunals Service","1250","1200","23800","20970"
"New entrant CS","2022","Ministry of Justice","Female","HM Prison and Probation Service","9730","9180","26800","24770"
"New entrant CS","2022","Ministry of Justice","Female","Legal Aid Agency","60","50","22380","20970"
"New entrant CS","2022","Ministry of Justice","Female","Ministry of Justice (excl. agencies)","440","430","34640","33820"
"New entrant CS","2022","Ministry of Justice","Female","Office of the Public Guardian","110","110","22360","20970"
"New entrant CS","2022","Ministry of Justice","Male","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Male","HM Courts and Tribunals Service","650","640","25060","20970"
"New entrant CS","2022","Ministry of Justice","Male","HM Prison and Probation Service","5470","5260","27280","24800"
"New entrant CS","2022","Ministry of Justice","Male","Legal Aid Agency","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Male","Ministry of Justice (excl. agencies)","300","300","37740","34260"
