"Status","Year","Region_ITL3","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Finance","60","60","31950","25000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Human Resources","50","50","28810","21000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","No function","30","30","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Project Delivery","370","360","34920","30250"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Unknown","130","120","28580","27570"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","No function","100","100","30210","28840"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Project Delivery","140","140","29760","27540"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Declared non-disabled","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Bedford","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Unknown","No function","70","60","[c]","[c]"
"New entrant CS","2021","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","No function","90","90","22980","20140"
"New entrant CS","2021","Belfast","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Unknown","No function","140","130","22550","20140"
"New entrant CS","2021","Belfast","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","No function","50","50","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Security","40","40","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Unknown","150","150","28520","29290"
"New entrant CS","2021","Berkshire","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","No function","40","40","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Security","50","50","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Declared non-disabled","No function","60","60","27140","28720"
"New entrant CS","2021","Bexley and Greenwich","Declared non-disabled","Unknown","130","130","30380","31060"
"New entrant CS","2021","Bexley and Greenwich","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Unknown","No function","90","90","27760","28720"
"New entrant CS","2021","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","No function","30","30","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","No function","310","290","28850","23140"
"New entrant CS","2021","Birmingham","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Declared non-disabled","Unknown","170","170","25880","27570"
"New entrant CS","2021","Birmingham","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","No function","40","40","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Debt","80","70","20140","20140"
"New entrant CS","2021","Birmingham","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Legal","70","60","34900","31330"
"New entrant CS","2021","Birmingham","Unknown","No function","320","310","26370","21090"
"New entrant CS","2021","Birmingham","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared disabled","Unknown","80","80","22870","21010"
"New entrant CS","2021","Blackpool","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared non-disabled","Unknown","470","470","23010","21010"
"New entrant CS","2021","Blackpool","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","Unknown","90","90","22560","21010"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","Unknown","70","60","26280","27570"
"New entrant CS","2021","Bournemouth and Poole","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","Unknown","110","110","25870","27570"
"New entrant CS","2021","Bradford","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Debt","40","40","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared non-disabled","No function","30","30","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared non-disabled","Unknown","90","90","30060","31060"
"New entrant CS","2021","Brent","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared non-disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared non-disabled","Unknown","70","70","26730","27570"
"New entrant CS","2021","Brighton and Hove","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
