"Status","Year","Region_ITL2","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Outer London - South","White","Male","130","130","32920","31060"
"New entrant CS","2021","Outer London - West and North West","Asian","Female","170","160","29820","31060"
"New entrant CS","2021","Outer London - West and North West","Asian","Male","140","140","29990","31060"
"New entrant CS","2021","Outer London - West and North West","Black","Female","130","130","30100","31060"
"New entrant CS","2021","Outer London - West and North West","Black","Male","70","70","29570","31060"
"New entrant CS","2021","Outer London - West and North West","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Mixed","Female","60","60","29640","31060"
"New entrant CS","2021","Outer London - West and North West","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Female","180","180","27420","28650"
"New entrant CS","2021","Outer London - West and North West","Unknown","Male","140","140","29740","28670"
"New entrant CS","2021","Outer London - West and North West","White","Female","280","260","32090","31060"
"New entrant CS","2021","Outer London - West and North West","White","Male","170","170","32170","31060"
"New entrant CS","2021","Overseas","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Female","150","140","24820","22350"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Male","130","120","25730","22850"
"New entrant CS","2021","Shropshire and Staffordshire","White","Female","380","360","25370","24120"
"New entrant CS","2021","Shropshire and Staffordshire","White","Male","280","270","26230","24920"
"New entrant CS","2021","South Yorkshire","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Female","160","150","25710","22850"
"New entrant CS","2021","South Yorkshire","Unknown","Male","150","140","29320","22850"
"New entrant CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","White","Female","360","350","26300","25000"
"New entrant CS","2021","South Yorkshire","White","Male","260","260","28000","24620"
"New entrant CS","2021","Southern Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","Female","100","90","22460","20140"
"New entrant CS","2021","Southern Scotland","Unknown","Male","100","90","21040","20140"
"New entrant CS","2021","Southern Scotland","White","Female","160","160","25260","26160"
"New entrant CS","2021","Southern Scotland","White","Male","110","100","24920","25780"
"New entrant CS","2021","Surrey, East and West Sussex","Asian","Female","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Female","150","140","25280","24370"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Male","130","120","26820","25810"
"New entrant CS","2021","Surrey, East and West Sussex","White","Female","540","510","26680","27570"
"New entrant CS","2021","Surrey, East and West Sussex","White","Male","350","340","27320","27570"
"New entrant CS","2021","Tees Valley and Durham","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Female","110","100","23450","21010"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Male","80","80","24230","22850"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","White","Female","280","270","23440","21010"
"New entrant CS","2021","Tees Valley and Durham","White","Male","200","200","23560","21170"
"New entrant CS","2021","Unknown","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","330","320","34150","28000"
"New entrant CS","2021","Unknown","Unknown","Male","210","210","39990","28000"
"New entrant CS","2021","Unknown","White","Female","150","150","29480","27570"
"New entrant CS","2021","Unknown","White","Male","120","120","31390","27570"
"New entrant CS","2021","West Central Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Female","250","240","26750","22570"
"New entrant CS","2021","West Central Scotland","Unknown","Male","230","220","27250","23500"
"New entrant CS","2021","West Central Scotland","White","Female","530","520","26660","23450"
"New entrant CS","2021","West Central Scotland","White","Male","430","420","27280","23450"
"New entrant CS","2021","West Midlands","Asian","Female","200","190","25870","25560"
"New entrant CS","2021","West Midlands","Asian","Male","180","180","26840","26060"
"New entrant CS","2021","West Midlands","Black","Female","80","80","26150","27570"
"New entrant CS","2021","West Midlands","Black","Male","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Mixed","Female","50","50","28040","27570"
"New entrant CS","2021","West Midlands","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Unknown","Female","320","300","26750","22570"
"New entrant CS","2021","West Midlands","Unknown","Male","250","250","28700","22920"
"New entrant CS","2021","West Midlands","White","Female","480","450","30270","27570"
"New entrant CS","2021","West Midlands","White","Male","330","330","32740","27570"
"New entrant CS","2021","West Wales and The Valleys","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Female","160","140","21230","21590"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Male","110","110","24720","21590"
"New entrant CS","2021","West Wales and The Valleys","White","Female","400","380","24080","21590"
"New entrant CS","2021","West Wales and The Valleys","White","Male","290","280","25340","21590"
"New entrant CS","2021","West Yorkshire","Asian","Female","140","130","25960","27570"
"New entrant CS","2021","West Yorkshire","Asian","Male","150","150","27020","27570"
"New entrant CS","2021","West Yorkshire","Black","Female","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Black","Male","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Mixed","Female","50","50","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","Female","480","460","28830","25400"
"New entrant CS","2021","West Yorkshire","Unknown","Male","480","470","27770","23440"
"New entrant CS","2021","West Yorkshire","White","Female","620","590","28080","27570"
"New entrant CS","2021","West Yorkshire","White","Male","430","430","29130","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Asian","Female","50","50","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Asian","Male","30","30","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Black","Female","40","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Female","120","110","27590","24880"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Male","90","80","28230","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","White","Female","200","190","29320","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","White","Male","160","150","31000","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","Female","60","50","29910","29290"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","Male","30","30","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","Female","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","230","220","27360","25020"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","180","180","29260","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","White","Female","410","390","28940","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","White","Male","290","280","31120","28140"
"New entrant CS","2022","Cheshire","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Female","110","100","24960","23140"
"New entrant CS","2022","Cheshire","Unknown","Male","70","70","25160","23140"
"New entrant CS","2022","Cheshire","White","Female","220","210","27770","24800"
"New entrant CS","2022","Cheshire","White","Male","150","140","31620","28840"
"New entrant CS","2022","Cornwall and Isles of Scilly","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","Female","110","110","25600","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","Male","80","70","25160","21260"
"New entrant CS","2022","Cumbria","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Female","90","90","22850","21300"
"New entrant CS","2022","Cumbria","Unknown","Male","60","60","25400","21300"
"New entrant CS","2022","Cumbria","White","Female","110","100","27280","23750"
"New entrant CS","2022","Cumbria","White","Male","90","80","30580","27570"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Asian","Female","90","90","26830","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Asian","Male","80","80","26410","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Black","Female","60","60","25330","23170"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Black","Male","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Mixed","Female","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Female","360","330","26030","24800"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Male","270","260","26720","24880"
"New entrant CS","2022","Derbyshire and Nottinghamshire","White","Female","660","630","27440","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","White","Male","480","480","27870","26590"
"New entrant CS","2022","Devon","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Female","160","150","25070","23140"
"New entrant CS","2022","Devon","Unknown","Male","150","150","26180","23140"
"New entrant CS","2022","Devon","White","Female","340","320","27880","23390"
"New entrant CS","2022","Devon","White","Male","320","310","28010","24380"
"New entrant CS","2022","Dorset and Somerset","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Female","100","90","24100","22510"
"New entrant CS","2022","Dorset and Somerset","Unknown","Male","110","110","28320","24880"
"New entrant CS","2022","Dorset and Somerset","White","Female","260","250","26670","24090"
"New entrant CS","2022","Dorset and Somerset","White","Male","200","200","27360","25010"
"New entrant CS","2022","East Anglia","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Female","250","230","26040","24800"
"New entrant CS","2022","East Anglia","Unknown","Male","180","170","28270","24800"
"New entrant CS","2022","East Anglia","White","Female","650","610","26460","24800"
"New entrant CS","2022","East Anglia","White","Male","530","520","26950","24920"
"New entrant CS","2022","East Wales","Asian","Female","50","50","27720","26340"
"New entrant CS","2022","East Wales","Asian","Male","60","50","28380","26590"
