"Status","Year","Responsibility_level","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","Male","Essex","150","150","28260","29290"
"New entrant CS","2021","EO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","460","450","25410","26730"
"New entrant CS","2021","EO","Male","Greater Manchester","480","470","26560","27570"
"New entrant CS","2021","EO","Male","Hampshire and Isle of Wight","280","280","26980","27570"
"New entrant CS","2021","EO","Male","Herefordshire, Worcestershire and Warwickshire","50","50","26860","27570"
"New entrant CS","2021","EO","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Male","Inner London - East","490","480","30140","31060"
"New entrant CS","2021","EO","Male","Inner London - West","660","660","28050","27680"
"New entrant CS","2021","EO","Male","Kent","240","230","28380","29290"
"New entrant CS","2021","EO","Male","Lancashire","80","80","27310","27570"
"New entrant CS","2021","EO","Male","Leicestershire, Rutland and Northamptonshire","130","130","27440","27570"
"New entrant CS","2021","EO","Male","Lincolnshire","50","40","[c]","[c]"
"New entrant CS","2021","EO","Male","Merseyside","150","150","26310","26370"
"New entrant CS","2021","EO","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Male","North Yorkshire","70","70","26760","27570"
"New entrant CS","2021","EO","Male","Northern Ireland","60","60","26190","25560"
"New entrant CS","2021","EO","Male","Northumberland and Tyne and Wear","350","350","26150","25560"
"New entrant CS","2021","EO","Male","Outer London - East and North East","200","200","31030","31060"
"New entrant CS","2021","EO","Male","Outer London - South","170","170","30290","31060"
"New entrant CS","2021","EO","Male","Outer London - West and North West","330","320","30150","31060"
"New entrant CS","2021","EO","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Male","Shropshire and Staffordshire","160","160","27180","27570"
"New entrant CS","2021","EO","Male","South Yorkshire","110","110","26850","27570"
"New entrant CS","2021","EO","Male","Southern Scotland","80","70","25250","27570"
"New entrant CS","2021","EO","Male","Surrey, East and West Sussex","230","230","27900","27570"
"New entrant CS","2021","EO","Male","Tees Valley and Durham","50","50","[c]","[c]"
"New entrant CS","2021","EO","Male","Unknown","100","100","27430","27570"
"New entrant CS","2021","EO","Male","West Central Scotland","160","160","26240","26160"
"New entrant CS","2021","EO","Male","West Midlands","270","270","26700","27570"
"New entrant CS","2021","EO","Male","West Wales and The Valleys","110","110","27210","27570"
"New entrant CS","2021","EO","Male","West Yorkshire","410","410","26750","27570"
"New entrant CS","2021","EO","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","East Wales","50","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Eastern Scotland","110","100","54690","51670"
"New entrant CS","2021","G6/G7","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","56460","53500"
"New entrant CS","2021","G6/G7","Female","Greater Manchester","70","70","55220","52580"
"New entrant CS","2021","G6/G7","Female","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Inner London - East","190","180","57540","54700"
"New entrant CS","2021","G6/G7","Female","Inner London - West","660","640","57750","55000"
"New entrant CS","2021","G6/G7","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Merseyside","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","West Central Scotland","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","West Midlands","70","70","55420","49960"
"New entrant CS","2021","G6/G7","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Female","West Yorkshire","90","90","53570","49530"
"New entrant CS","2021","G6/G7","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","East Wales","60","50","54610","52080"
"New entrant CS","2021","G6/G7","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Eastern Scotland","80","80","57080","52580"
"New entrant CS","2021","G6/G7","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","57090","55000"
"New entrant CS","2021","G6/G7","Male","Greater Manchester","110","100","57190","55000"
"New entrant CS","2021","G6/G7","Male","Hampshire and Isle of Wight","50","50","58140","54270"
"New entrant CS","2021","G6/G7","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Inner London - East","200","200","60410","59160"
"New entrant CS","2021","G6/G7","Male","Inner London - West","660","650","58940","55500"
"New entrant CS","2021","G6/G7","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Merseyside","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Outer London - South","60","50","62420","57460"
"New entrant CS","2021","G6/G7","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","South Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","West Central Scotland","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","West Midlands","70","60","55930","51560"
"New entrant CS","2021","G6/G7","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Male","West Yorkshire","80","80","53960","49860"
"New entrant CS","2021","G6/G7","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Inner London - West","110","110","85780","77000"
"New entrant CS","2021","SCS","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","SCS","Male","Inner London - West","150","150","92500","84000"
"New entrant CS","2021","SCS","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Berkshire, Buckinghamshire and Oxfordshire","60","50","34930","34820"
"New entrant CS","2021","SEO/HEO","Female","Cheshire","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Derbyshire and Nottinghamshire","120","110","33570","31810"
"New entrant CS","2021","SEO/HEO","Female","Devon","60","60","35490","35900"
"New entrant CS","2021","SEO/HEO","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","East Anglia","70","70","33780","33000"
"New entrant CS","2021","SEO/HEO","Female","East Wales","230","220","33160","30760"
"New entrant CS","2021","SEO/HEO","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Eastern Scotland","280","270","34430","32140"
"New entrant CS","2021","SEO/HEO","Female","Essex","50","50","34150","31810"
"New entrant CS","2021","SEO/HEO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","470","430","34100","33000"
"New entrant CS","2021","SEO/HEO","Female","Greater Manchester","240","230","33470","31810"
"New entrant CS","2021","SEO/HEO","Female","Hampshire and Isle of Wight","240","230","33410","33000"
"New entrant CS","2021","SEO/HEO","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Inner London - East","530","490","36820","36720"
"New entrant CS","2021","SEO/HEO","Female","Inner London - West","2140","2120","35040","34000"
"New entrant CS","2021","SEO/HEO","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Lancashire","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Merseyside","90","80","33080","31810"
"New entrant CS","2021","SEO/HEO","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","North Yorkshire","60","60","34520","35900"
"New entrant CS","2021","SEO/HEO","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Northumberland and Tyne and Wear","150","140","33780","31990"
"New entrant CS","2021","SEO/HEO","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Outer London - South","120","110","36400","36160"
"New entrant CS","2021","SEO/HEO","Female","Outer London - West and North West","110","110","34320","32650"
"New entrant CS","2021","SEO/HEO","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Shropshire and Staffordshire","50","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","South Yorkshire","90","90","32910","31990"
"New entrant CS","2021","SEO/HEO","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","Unknown","100","100","31390","28000"
"New entrant CS","2021","SEO/HEO","Female","West Central Scotland","150","140","34710","33550"
"New entrant CS","2021","SEO/HEO","Female","West Midlands","220","200","35190","34540"
"New entrant CS","2021","SEO/HEO","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Female","West Yorkshire","290","270","32400","31810"
"New entrant CS","2021","SEO/HEO","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Berkshire, Buckinghamshire and Oxfordshire","90","90","35120","35000"
"New entrant CS","2021","SEO/HEO","Male","Cheshire","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Derbyshire and Nottinghamshire","90","90","34270","31810"
"New entrant CS","2021","SEO/HEO","Male","Devon","70","70","35730","34600"
"New entrant CS","2021","SEO/HEO","Male","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","East Anglia","80","80","33570","33000"
"New entrant CS","2021","SEO/HEO","Male","East Wales","200","200","34170","31810"
"New entrant CS","2021","SEO/HEO","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Eastern Scotland","180","180","36300","36030"
"New entrant CS","2021","SEO/HEO","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","510","500","35050","33180"
"New entrant CS","2021","SEO/HEO","Male","Greater Manchester","230","230","33560","31810"
"New entrant CS","2021","SEO/HEO","Male","Hampshire and Isle of Wight","230","230","34380","33300"
"New entrant CS","2021","SEO/HEO","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Inner London - East","310","300","37820","36740"
"New entrant CS","2021","SEO/HEO","Male","Inner London - West","1770","1760","35120","34020"
"New entrant CS","2021","SEO/HEO","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Merseyside","90","90","35180","34800"
"New entrant CS","2021","SEO/HEO","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","North Yorkshire","70","70","33480","31370"
"New entrant CS","2021","SEO/HEO","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Northumberland and Tyne and Wear","130","120","33430","31810"
"New entrant CS","2021","SEO/HEO","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Outer London - South","120","120","37530","36160"
"New entrant CS","2021","SEO/HEO","Male","Outer London - West and North West","80","80","35830","33970"
"New entrant CS","2021","SEO/HEO","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","South Yorkshire","70","60","34710","36500"
"New entrant CS","2021","SEO/HEO","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","Unknown","80","80","32710","31990"
"New entrant CS","2021","SEO/HEO","Male","West Central Scotland","130","130","34630","33150"
"New entrant CS","2021","SEO/HEO","Male","West Midlands","180","180","35610","36340"
"New entrant CS","2021","SEO/HEO","Male","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Male","West Yorkshire","190","190","32720","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Bedfordshire and Hertfordshire","60","50","21220","22920"
"New entrant CS","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","80","70","25190","24020"
"New entrant CS","2021","Unknown","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","East Anglia","60","50","22670","22920"
"New entrant CS","2021","Unknown","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Essex","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","29090","23000"
"New entrant CS","2021","Unknown","Female","Greater Manchester","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Inner London - East","90","90","26360","26810"
"New entrant CS","2021","Unknown","Female","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","North Yorkshire","[c]","[c]","[c]","[c]"
