"Status","Year","Parent_department","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Central Scotland","70","70","27860","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands","320","310","24740","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Yorkshire","380","360","25750","21250"
"New entrant CS","2022","HM Treasury","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Inner London - West","180","180","34640","28500"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Tees Valley and Durham","40","40","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","East Wales","40","40","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Essex","50","40","26240","24880"
"New entrant CS","2022","Home Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Greater Manchester","150","140","35620","30820"
"New entrant CS","2022","Home Office","Unknown","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Inner London - West","280","270","35640","33650"
"New entrant CS","2022","Home Office","Unknown","Kent","180","160","25110","24880"
"New entrant CS","2022","Home Office","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Merseyside","290","290","24410","24880"
"New entrant CS","2022","Home Office","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Northumberland, and Tyne and Wear","60","60","25850","24880"
"New entrant CS","2022","Home Office","Unknown","Outer London - South","380","370","36110","28650"
"New entrant CS","2022","Home Office","Unknown","Outer London - West and North West","150","140","29580","28650"
"New entrant CS","2022","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","South Yorkshire","170","160","30530","24880"
"New entrant CS","2022","Home Office","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Surrey, East and West Sussex","90","80","27900","25770"
"New entrant CS","2022","Home Office","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","West Central Scotland","130","120","26560","24880"
"New entrant CS","2022","Home Office","Unknown","West Midlands","80","80","25830","24880"
"New entrant CS","2022","Home Office","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","West Yorkshire","90","80","25720","24880"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","32690","27540"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","150","140","29540","26350"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Cheshire","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Devon","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Dorset and Somerset","120","110","27370","26350"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","East Anglia","100","90","29690","26350"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","1130","1110","31470","28000"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Hampshire and Isle of Wight","390","380","31220","27010"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Highlands and Islands","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Inner London - West","110","110","37760","37000"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Lincolnshire","70","70","28810","26350"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Shropshire and Staffordshire","70","70","33950","29350"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","West Central Scotland","90","80","30310","26350"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Berkshire, Buckinghamshire and Oxfordshire","130","130","28520","25540"
"New entrant CS","2022","Ministry of Defence","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Devon","70","60","28710","25000"
"New entrant CS","2022","Ministry of Defence","Unknown","Dorset and Somerset","100","100","27860","22240"
"New entrant CS","2022","Ministry of Defence","Unknown","East Anglia","90","90","29920","26350"
"New entrant CS","2022","Ministry of Defence","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","480","470","30750","26350"
