"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for Education","130","130","33670","29360"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department for Work and Pensions","420","410","27760","27570"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","HM Revenue and Customs","510","490","27270","26590"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Home Office","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Ministry of Justice","460","440","26050","23170"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Department for Transport","70","70","34730","30730"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Department for Work and Pensions","90","90","25440","27570"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Ministry of Defence","310","300","31640","26350"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Ministry of Justice","230","230","26740","24430"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","UK Statistics Authority","280","230","25850","19860"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","80","80","27150","27570"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","210","190","26900","23140"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Cabinet Office","90","90","44690","40600"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Competition and Markets Authority","100","100","44520","33120"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Department for Work and Pensions","210","210","30760","31060"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Department of Health and Social Care","370","350","39670","32330"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","HM Revenue and Customs","220","220","36700","37610"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Ministry of Justice","480","470","35300","32040"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","National Crime Agency","110","110","41650","37560"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Office of Gas and Electricity Markets","200","200","39250","31000"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Attorney General's Departments","440","430","38130","31520"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Cabinet Office","220","210","39060","34550"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Business, Energy and Industrial Strategy","340","340","38390","33570"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Digital, Culture, Media and Sport","240","240","35610","34020"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Education","90","90","38080","36660"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Environment, Food and Rural Affairs","450","440","38580","32560"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for International Trade","210","200","36610","31800"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Levelling Up, Housing and Communities","220","210","37780","33210"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Transport","240","240","45020","42470"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department for Work and Pensions","240","240","35240","31740"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Department of Health and Social Care","270","240","38400","32790"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","HM Treasury","180","180","34790","28500"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Ministry of Defence","140","140","36900","37000"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Ministry of Justice","390","380","33660","30520"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","UK Export Finance","100","100","43460","36000"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Department for Work and Pensions","130","130","25660","24250"
"New entrant CS","2022","Heterosexual / straight","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Ministry of Justice","300","290","26480","26140"
"New entrant CS","2022","Heterosexual / straight","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Department for Work and Pensions","640","630","25150","21260"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Ministry of Justice","280","270","25870","23170"
"New entrant CS","2022","Heterosexual / straight","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","200","190","23260","21260"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","380","370","24510","23140"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Department for Work and Pensions","50","50","27000","27570"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Ministry of Defence","80","80","28270","26350"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Ministry of Justice","180","170","25920","23170"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Attorney General's Departments","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Cabinet Office","50","50","31510","30420"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department for Work and Pensions","500","500","26030","27570"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","HM Revenue and Customs","530","520","24070","21250"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Home Office","70","70","25330","24880"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Ministry of Justice","280","270","27860","24800"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Scottish Government","100","100","28740","27230"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Cabinet Office","60","60","34120","32000"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Department for Environment, Food and Rural Affairs","130","120","32950","29180"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Ministry of Defence","50","50","31730","32270"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Ministry of Justice","60","50","28300","24800"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","HM Revenue and Customs","210","200","28270","26590"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","120","120","29100","24920"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department for Work and Pensions","740","720","25340","21260"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","HM Revenue and Customs","500","490","25940","26590"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Ministry of Justice","210","200","28040","25480"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Department for Work and Pensions","210","210","29230","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Ministry of Justice","180","180","30670","29020"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department for Education","[c]","[c]","[c]","[c]"
