"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Inner London - West","230","230","49230","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","West Yorkshire","110","110","45470","40570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","Inner London - West","290","280","45550","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Inner London - West","130","130","43900","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","Inner London - West","70","70","48360","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Inner London - West","250","250","45550","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","West Yorkshire","220","210","40950","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Inner London - West","170","170","40500","32790"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","West Yorkshire","80","70","34200","30320"
"In post","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Inner London - West","50","50","78570","73390"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Anglia","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","45310","44780"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Inner London - West","420","400","48670","42700"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","North Yorkshire","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","West Midlands","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","West Yorkshire","60","60","44590","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","South Yorkshire","[c]","[c]","[c]","[c]"
