"Status","Year","Region_ITL2","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","West Central Scotland","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","AA/AO","Operational Delivery","80","70","20150","19930"
"Leaver Dept.","2021","West Midlands","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","AA/AO","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SCS","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SCS","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Operational Delivery","60","50","20610","21170"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Unknown","80","60","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Operational Delivery","50","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Operational Delivery","50","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Science and Engineering","80","70","58250","53190"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Science and Engineering","90","80","37500","38580"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","EO","Human Resources","[c]","[c]","[c]","[c]"
