"Status","Year","Disability","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","EO","Highlands and Islands","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","Inner London - East","490","480","29140","30750"
"New entrant CS","2022","Declared non-disabled","EO","Inner London - West","780","760","27750","27500"
"New entrant CS","2022","Declared non-disabled","EO","Kent","60","60","27630","26590"
"New entrant CS","2022","Declared non-disabled","EO","Lancashire","210","210","27300","27570"
"New entrant CS","2022","Declared non-disabled","EO","Leicestershire, Rutland and Northamptonshire","80","80","26730","27570"
"New entrant CS","2022","Declared non-disabled","EO","Lincolnshire","70","60","26770","27570"
"New entrant CS","2022","Declared non-disabled","EO","Merseyside","410","400","26880","27570"
"New entrant CS","2022","Declared non-disabled","EO","North Eastern Scotland","50","50","27170","27230"
"New entrant CS","2022","Declared non-disabled","EO","North Yorkshire","80","80","25570","26370"
"New entrant CS","2022","Declared non-disabled","EO","Northern Ireland","80","80","26480","26590"
"New entrant CS","2022","Declared non-disabled","EO","Northumberland, and Tyne and Wear","440","430","26790","26590"
"New entrant CS","2022","Declared non-disabled","EO","Outer London - East and North East","150","150","30730","31060"
"New entrant CS","2022","Declared non-disabled","EO","Outer London - South","160","160","30490","30750"
"New entrant CS","2022","Declared non-disabled","EO","Outer London - West and North West","260","240","28980","31060"
"New entrant CS","2022","Declared non-disabled","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","Shropshire and Staffordshire","110","100","26990","27570"
"New entrant CS","2022","Declared non-disabled","EO","South Yorkshire","120","120","27220","27570"
"New entrant CS","2022","Declared non-disabled","EO","Southern Scotland","130","130","26980","27570"
"New entrant CS","2022","Declared non-disabled","EO","Surrey, East and West Sussex","130","120","27490","27570"
"New entrant CS","2022","Declared non-disabled","EO","Tees Valley and Durham","110","100","26850","27570"
"New entrant CS","2022","Declared non-disabled","EO","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","West Central Scotland","470","460","26600","27230"
"New entrant CS","2022","Declared non-disabled","EO","West Midlands","570","560","26830","27570"
"New entrant CS","2022","Declared non-disabled","EO","West Wales and The Valleys","220","220","27220","27570"
"New entrant CS","2022","Declared non-disabled","EO","West Yorkshire","450","450","26810","27570"
"New entrant CS","2022","Declared non-disabled","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Devon","50","50","51690","47580"
"New entrant CS","2022","Declared non-disabled","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","East Wales","100","90","54400","51380"
"New entrant CS","2022","Declared non-disabled","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Eastern Scotland","110","110","56070","53480"
"New entrant CS","2022","Declared non-disabled","G6/G7","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","200","190","53430","51000"
"New entrant CS","2022","Declared non-disabled","G6/G7","Greater Manchester","100","100","55010","52080"
"New entrant CS","2022","Declared non-disabled","G6/G7","Hampshire and Isle of Wight","80","80","54560","50850"
"New entrant CS","2022","Declared non-disabled","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Inner London - East","240","230","60480","58320"
"New entrant CS","2022","Declared non-disabled","G6/G7","Inner London - West","660","650","56280","54110"
"New entrant CS","2022","Declared non-disabled","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","North Yorkshire","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Northumberland, and Tyne and Wear","70","70","53880","52640"
"New entrant CS","2022","Declared non-disabled","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","South Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","West Central Scotland","130","120","56270","54150"
"New entrant CS","2022","Declared non-disabled","G6/G7","West Midlands","110","110","53890","49700"
"New entrant CS","2022","Declared non-disabled","G6/G7","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6/G7","West Yorkshire","110","110","53820","50500"
"New entrant CS","2022","Declared non-disabled","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Inner London - West","60","60","101920","93000"
"New entrant CS","2022","Declared non-disabled","SCS","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","110","110","34450","33000"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Cheshire","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Derbyshire and Nottinghamshire","210","200","34230","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Devon","100","90","34030","33000"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Dorset and Somerset","60","60","35670","33290"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","East Anglia","120","120","34730","33000"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","East Wales","410","400","34730","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Eastern Scotland","400","390","36030","33540"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Essex","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","850","830","33510","33000"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Greater Manchester","360","360","34370","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Hampshire and Isle of Wight","300","300","32100","30710"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Inner London - East","510","500","37090","37610"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Inner London - West","1660","1650","36480","34710"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Kent","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Lancashire","70","70","36060","35310"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Merseyside","180","170","34730","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","North Yorkshire","130","130","34910","33000"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Northern Ireland","90","90","34110","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Northumberland, and Tyne and Wear","240","240","34190","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Outer London - South","90","90","37460","37610"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Outer London - West and North West","140","140","36520","34260"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Shropshire and Staffordshire","70","70","36050","35900"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","South Yorkshire","70","70","34640","35310"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Southern Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Surrey, East and West Sussex","90","90","35780","36050"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Tees Valley and Durham","80","70","32250","30720"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","Unknown","60","60","34390","34500"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","West Central Scotland","460","450","35400","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","West Midlands","370","370","34440","33080"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","West Wales and The Valleys","110","100","35750","35900"
"New entrant CS","2022","Declared non-disabled","SEO/HEO","West Yorkshire","320","310","34520","33080"
"New entrant CS","2022","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","70","70","29920","27860"
"New entrant CS","2022","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","120","110","29500","24270"
"New entrant CS","2022","Declared non-disabled","Unknown","Cheshire","60","50","26050","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Cumbria","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","130","120","26630","24770"
"New entrant CS","2022","Declared non-disabled","Unknown","Devon","100","90","27610","24960"
"New entrant CS","2022","Declared non-disabled","Unknown","Dorset and Somerset","100","90","26870","24090"
"New entrant CS","2022","Declared non-disabled","Unknown","East Anglia","230","210","25920","23170"
"New entrant CS","2022","Declared non-disabled","Unknown","East Wales","90","90","26190","23170"
"New entrant CS","2022","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","70","70","29250","26080"
"New entrant CS","2022","Declared non-disabled","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Essex","120","110","30110","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","290","270","30740","27540"
"New entrant CS","2022","Declared non-disabled","Unknown","Greater Manchester","210","200","26940","23170"
"New entrant CS","2022","Declared non-disabled","Unknown","Hampshire and Isle of Wight","110","110","28560","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","90","80","29910","26440"
"New entrant CS","2022","Declared non-disabled","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Inner London - East","230","220","37680","33700"
"New entrant CS","2022","Declared non-disabled","Unknown","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Kent","90","80","28190","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Lancashire","120","110","28310","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","110","100","28430","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Lincolnshire","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Merseyside","150","140","28370","24900"
"New entrant CS","2022","Declared non-disabled","Unknown","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","150","140","28250","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Outer London - East and North East","90","80","32000","28500"
"New entrant CS","2022","Declared non-disabled","Unknown","Outer London - South","90","80","32030","31710"
"New entrant CS","2022","Declared non-disabled","Unknown","Outer London - West and North West","90","80","32050","27980"
"New entrant CS","2022","Declared non-disabled","Unknown","Shropshire and Staffordshire","110","100","27560","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","South Yorkshire","120","110","28180","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Surrey, East and West Sussex","140","120","28830","24870"
"New entrant CS","2022","Declared non-disabled","Unknown","Tees Valley and Durham","150","150","27530","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","West Midlands","220","200","26740","24090"
"New entrant CS","2022","Declared non-disabled","Unknown","West Wales and The Valleys","110","110","25460","23170"
"New entrant CS","2022","Declared non-disabled","Unknown","West Yorkshire","190","180","27870","24800"
"New entrant CS","2022","Undeclared","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Greater Manchester","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Merseyside","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Northumberland, and Tyne and Wear","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","West Wales and The Valleys","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
