"Status","Year","Responsibility_level","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","AA/AO","Greater Manchester South East","Department for Work and Pensions","50","50","21260","21260"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester South West","HM Revenue and Customs","460","440","21250","21250"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Ministry of Justice","110","100","20990","20970"
"New entrant CS","2022","AA/AO","Gwent Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwent Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hackney and Newham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hackney and Newham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hackney and Newham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hackney and Newham","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Haringey and Islington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Haringey and Islington","Ministry of Justice","120","120","28410","30520"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hartlepool and Stockton-on-Tees","Ministry of Justice","70","70","22150","23140"
"New entrant CS","2022","AA/AO","Heart of Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heart of Essex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heart of Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heart of Essex","Ministry of Justice","100","100","23260","20970"
"New entrant CS","2022","AA/AO","Herefordshire, County of","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Ministry of Justice","100","100","25380","26140"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Ministry of Justice","150","150","28850","31020"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Anglesey","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Anglesey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Anglesey","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Wight","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Wight","Ministry of Justice","60","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Justice","100","100","29290","30520"
"New entrant CS","2022","AA/AO","Kent Thames Gateway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent Thames Gateway","Ministry of Justice","120","120","25680","28140"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Department for Work and Pensions","50","50","21230","21260"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Lambeth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lambeth","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lambeth","Ministry of Justice","50","50","28720","30520"
"New entrant CS","2022","AA/AO","Lambeth","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancaster and Wyre","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancaster and Wyre","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancaster and Wyre","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Department for Work and Pensions","130","120","21250","21260"
"New entrant CS","2022","AA/AO","Leeds","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","HM Revenue and Customs","120","110","21270","21250"
"New entrant CS","2022","AA/AO","Leeds","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Ministry of Justice","260","260","22300","23140"
"New entrant CS","2022","AA/AO","Leicester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicester","Department for Work and Pensions","100","100","21240","21260"
"New entrant CS","2022","AA/AO","Leicester","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicester","Ministry of Justice","130","130","21530","20970"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Ministry of Justice","200","190","22200","20970"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Ministry of Justice","130","130","22440","23140"
"New entrant CS","2022","AA/AO","Lisburn and Castlereagh","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lisburn and Castlereagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","HM Revenue and Customs","660","640","21250","21250"
"New entrant CS","2022","AA/AO","Liverpool","Home Office","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Ministry of Justice","60","60","21040","20970"
"New entrant CS","2022","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Luton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Luton","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Luton","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Department for Work and Pensions","110","110","21250","21260"
"New entrant CS","2022","AA/AO","Manchester","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Ministry of Justice","120","120","22010","23140"
"New entrant CS","2022","AA/AO","Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Medway","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Medway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Medway","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Medway","Ministry of Justice","140","140","26530","28140"
"New entrant CS","2022","AA/AO","Medway","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merton, Kingston upon Thames and Sutton","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merton, Kingston upon Thames and Sutton","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merton, Kingston upon Thames and Sutton","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Kent","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","Department for Work and Pensions","120","120","21230","21260"
"New entrant CS","2022","AA/AO","Mid Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","Ministry of Justice","60","50","21220","20890"
"New entrant CS","2022","AA/AO","Milton Keynes","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Milton Keynes","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Milton Keynes","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Milton Keynes","Ministry of Justice","120","120","26300","28140"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","90","80","21750","21810"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","UK Statistics Authority","140","130","19860","19860"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Na h-Eileanan Siar","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Newry, Mourne and Down","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and North East Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and North East Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and West Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and West Norfolk","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","North and West Norfolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Hampshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Hampshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Lanarkshire","Department for Work and Pensions","70","70","21260","21260"
"New entrant CS","2022","AA/AO","North Lanarkshire","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","North Lanarkshire","Scottish Government","60","60","21500","21640"
"New entrant CS","2022","AA/AO","North Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Northamptonshire","Department for Work and Pensions","70","70","21260","21260"
"New entrant CS","2022","AA/AO","North Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Nottinghamshire","Ministry of Justice","60","60","21300","20890"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Ministry of Defence","50","50","22710","21170"
"New entrant CS","2022","AA/AO","Northumberland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northumberland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","Ministry of Justice","100","100","22030","23140"
"New entrant CS","2022","AA/AO","Nottingham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","Department for Work and Pensions","60","60","21260","21260"
"New entrant CS","2022","AA/AO","Nottingham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Nottingham","HM Revenue and Customs","150","150","21250","21250"
"New entrant CS","2022","AA/AO","Nottingham","Ministry of Justice","170","170","21580","20970"
"New entrant CS","2022","AA/AO","Nottingham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Ministry of Justice","100","100","24850","28140"
"New entrant CS","2022","AA/AO","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Perth and Kinross, and Stirling","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Perth and Kinross, and Stirling","Scottish Government","70","70","21810","21640"
"New entrant CS","2022","AA/AO","Peterborough","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Peterborough","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Peterborough","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Peterborough","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","HM Revenue and Customs","80","80","21830","21750"
"New entrant CS","2022","AA/AO","Plymouth","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Portsmouth","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Portsmouth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Portsmouth","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Portsmouth","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Portsmouth","Ministry of Defence","50","50","22440","21170"
"New entrant CS","2022","AA/AO","Portsmouth","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Powys","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Powys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Redbridge and Waltham Forest","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Redbridge and Waltham Forest","Department for Work and Pensions","80","80","25100","25110"
"New entrant CS","2022","AA/AO","Redbridge and Waltham Forest","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Redbridge and Waltham Forest","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sandwell","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Scottish Borders","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Scottish Borders","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Scottish Borders","Scottish Government","70","60","23650","24400"
"New entrant CS","2022","AA/AO","Sefton","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sefton","Department for Work and Pensions","120","110","21060","21260"
"New entrant CS","2022","AA/AO","Sefton","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sefton","Home Office","70","70","20390","21680"
"New entrant CS","2022","AA/AO","Sheffield","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sheffield","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sheffield","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sheffield","Department for Work and Pensions","120","110","21260","21260"
"New entrant CS","2022","AA/AO","Sheffield","Home Office","50","50","21480","21680"
