"Status","Year","Age","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Glasgow City","80","80","25480","24880"
"Leaver Dept.","2022","20-29","Declared non-disabled","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Greater Manchester South West","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Hackney and Newham","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Lambeth","260","250","33250","32330"
"Leaver Dept.","2022","20-29","Declared non-disabled","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Leeds","120","120","29180","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Lewisham and Southwark","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Liverpool","80","80","24810","24890"
"Leaver Dept.","2022","20-29","Declared non-disabled","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Manchester","140","130","24930","23390"
"Leaver Dept.","2022","20-29","Declared non-disabled","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Nottingham","70","70","25760","24250"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Sheffield","50","50","30710","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Tower Hamlets","100","100","32620","31360"
"Leaver Dept.","2022","20-29","Declared non-disabled","Tyneside","90","90","24770","21840"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","90","90","32040","31370"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Westminster","1230","1170","37050","34550"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wiltshire","180","170","25740","23390"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","York","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Westminster","100","100","35440","34020"
"Leaver Dept.","2022","20-29","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Birmingham","60","60","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Croydon","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Lambeth","50","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Leeds","130","50","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Manchester","50","50","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Tower Hamlets","50","50","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Tyneside","50","50","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","200","130","32160","32000"
"Leaver Dept.","2022","20-29","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Westminster","1000","730","35150","32000"
"Leaver Dept.","2022","20-29","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Bradford","[c]","[c]","[c]","[c]"
