"Status","Year","Sexual_orientation","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","LGBO","Manchester","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Manchester","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Manchester","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Manchester","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Medway","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Medway","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Medway","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Medway","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Medway","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merton, Kingston upon Thames and Sutton","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merton, Kingston upon Thames and Sutton","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merton, Kingston upon Thames and Sutton","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merton, Kingston upon Thames and Sutton","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Kent","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Kent","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Kent","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Kent","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Kent","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Kent","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mid Lancashire","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Milton Keynes","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Milton Keynes","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Milton Keynes","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Milton Keynes","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Monmouthshire and Newport","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Monmouthshire and Newport","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Monmouthshire and Newport","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Monmouthshire and Newport","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Monmouthshire and Newport","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Monmouthshire and Newport","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Na h-Eileanan Siar","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North and North East Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North and North East Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North and North East Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North and West Norfolk","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North and West Norfolk","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North and West Norfolk","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Hampshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Hampshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Lanarkshire","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Lanarkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Norwich and East Norfolk","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Norwich and East Norfolk","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Norwich and East Norfolk","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Norwich and East Norfolk","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Norwich and East Norfolk","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Norwich and East Norfolk","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Nottingham","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Nottingham","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Nottingham","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Nottingham","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Nottingham","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Nottingham","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Orkney Islands","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Oxfordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Oxfordshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Oxfordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Oxfordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Oxfordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Oxfordshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Perth and Kinross, and Stirling","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Perth and Kinross, and Stirling","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Perth and Kinross, and Stirling","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Perth and Kinross, and Stirling","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Peterborough","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Peterborough","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Peterborough","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Peterborough","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Peterborough","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Plymouth","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Plymouth","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Plymouth","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Plymouth","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Portsmouth","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Portsmouth","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Portsmouth","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Portsmouth","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Portsmouth","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Powys","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Powys","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Redbridge and Waltham Forest","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Redbridge and Waltham Forest","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Redbridge and Waltham Forest","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Redbridge and Waltham Forest","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sandwell","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sandwell","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sandwell","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sandwell","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scottish Borders","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scottish Borders","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scottish Borders","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sefton","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sefton","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sefton","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sefton","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sefton","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sheffield","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sheffield","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sheffield","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sheffield","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sheffield","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sheffield","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Solihull","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Solihull","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Solihull","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Solihull","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Somerset CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Somerset CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Somerset CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Somerset CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Somerset CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South and West Derbyshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South and West Derbyshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South and West Derbyshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South and West Derbyshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Ayrshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Ayrshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Ayrshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Ayrshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Hampshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Hampshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Hampshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Hampshire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Lanarkshire","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Lanarkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Teesside","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Teesside","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Teesside","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Teesside","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southampton","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southampton","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southampton","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southampton","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southend-on-Sea","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southend-on-Sea","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southend-on-Sea","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southend-on-Sea","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Staffordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Staffordshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Staffordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Staffordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Staffordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Staffordshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Stoke-on-Trent","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Stoke-on-Trent","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Stoke-on-Trent","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Stoke-on-Trent","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Suffolk CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Suffolk CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Suffolk CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Suffolk CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Suffolk CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Suffolk CC","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sunderland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sunderland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sunderland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sunderland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sunderland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Sunderland","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swansea","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swansea","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swansea","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swansea","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swindon","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swindon","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Swindon","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Telford and Wrekin","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Telford and Wrekin","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Telford and Wrekin","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Telford and Wrekin","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Thurrock","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Thurrock","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Thurrock","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Thurrock","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Torbay","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Torbay","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Torbay","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Torbay","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tower Hamlets","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tower Hamlets","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tower Hamlets","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tower Hamlets","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tower Hamlets","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tower Hamlets","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wakefield","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wakefield","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wakefield","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wakefield","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wakefield","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Walsall","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Walsall","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Walsall","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Walsall","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wandsworth","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wandsworth","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wandsworth","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wandsworth","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wandsworth","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warrington","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warrington","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warrington","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warrington","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warrington","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warwickshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warwickshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warwickshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Warwickshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Cumbria","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Cumbria","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Cumbria","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Cumbria","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Cumbria","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Cumbria","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Essex","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Essex","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Essex","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Essex","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Essex","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Kent","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Kent","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Kent","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Kent","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Kent","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Lothian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Lothian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Lothian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Lothian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Northamptonshire","40-49","[c]","[c]","[c]","[c]"
