"Status","Year","Region_ITL3","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Stoke-on-Trent","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","20-29","Female","80","80","32500","32000"
"Leaver Dept.","2022","Tower Hamlets","20-29","Male","80","80","32390","31060"
"Leaver Dept.","2022","Tower Hamlets","30-39","Female","60","60","43860","41010"
"Leaver Dept.","2022","Tower Hamlets","30-39","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","40-49","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","40-49","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","20-29","Female","90","90","24590","21760"
"Leaver Dept.","2022","Tyneside","20-29","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Tyneside","30-39","Female","110","100","30800","27570"
"Leaver Dept.","2022","Tyneside","30-39","Male","80","80","32290","29660"
"Leaver Dept.","2022","Tyneside","40-49","Female","110","100","34990","28590"
"Leaver Dept.","2022","Tyneside","40-49","Male","70","70","35340","31990"
"Leaver Dept.","2022","Tyneside","50-59","Female","70","60","37330","27570"
"Leaver Dept.","2022","Tyneside","50-59","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Tyneside","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Female","170","130","32240","32000"
"Leaver Dept.","2022","Unknown","20-29","Male","130","110","32350","32000"
"Leaver Dept.","2022","Unknown","30-39","Female","120","90","39600","32180"
"Leaver Dept.","2022","Unknown","30-39","Male","100","80","40010","33250"
"Leaver Dept.","2022","Unknown","40-49","Female","90","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","20-29","Female","1440","1240","35600","33570"
"Leaver Dept.","2022","Westminster","20-29","Male","1060","900","37030","34260"
"Leaver Dept.","2022","Westminster","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","30-39","Female","1000","810","47870","49080"
"Leaver Dept.","2022","Westminster","30-39","Male","900","750","47540","45000"
"Leaver Dept.","2022","Westminster","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","40-49","Female","550","430","55480","54700"
"Leaver Dept.","2022","Westminster","40-49","Male","410","310","57660","54700"
"Leaver Dept.","2022","Westminster","50-59","Female","280","200","54190","53400"
"Leaver Dept.","2022","Westminster","50-59","Male","240","170","59010","54400"
"Leaver Dept.","2022","Westminster","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","20-29","Female","140","130","25460","23620"
"Leaver Dept.","2022","Wiltshire","20-29","Male","70","70","27120","26590"
"Leaver Dept.","2022","Wiltshire","30-39","Female","140","140","34990","36330"
"Leaver Dept.","2022","Wiltshire","30-39","Male","80","80","36520","36330"
"Leaver Dept.","2022","Wiltshire","40-49","Female","140","130","40160","38070"
"Leaver Dept.","2022","Wiltshire","40-49","Male","80","80","43890","44410"
"Leaver Dept.","2022","Wiltshire","50-59","Female","90","80","40960","40170"
"Leaver Dept.","2022","Wiltshire","50-59","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","60-64","Female","[c]","[c]","[c]","[c]"
