"Status","Year","Region_ITL1","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East of England","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Inspector of Education and Training","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Intelligence Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Intelligence Analysis","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Intelligence Analysis","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Knowledge and Information Management","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Legal","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Medicine","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Bedford","100","90","24390","22920"
"New entrant CS","2021","East of England","Operational Delivery","Breckland and South Norfolk","50","50","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Cambridgeshire CC","150","140","26780","24920"
"New entrant CS","2021","East of England","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Essex Thames Gateway","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Heart of Essex","130","130","24730","23880"
"New entrant CS","2021","East of England","Operational Delivery","Hertfordshire","160","150","25360","24020"
"New entrant CS","2021","East of England","Operational Delivery","Luton","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Norwich and East Norfolk","120","120","22720","22260"
"New entrant CS","2021","East of England","Operational Delivery","Peterborough","50","50","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","Suffolk","230","220","23370","22430"
"New entrant CS","2021","East of England","Operational Delivery","Thurrock","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Operational Delivery","West Essex","30","30","[c]","[c]"
"New entrant CS","2021","East of England","Other","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Policy","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Policy","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Policy","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Project Delivery","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Property","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Psychology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Psychology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Psychology","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Psychology","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Psychology","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Science and Engineering","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Security","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Statistics","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Bedford","60","60","26820","27570"
"New entrant CS","2021","East of England","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Cambridgeshire CC","90","90","27190","27570"
"New entrant CS","2021","East of England","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Essex Haven Gateway","70","70","28140","29290"
"New entrant CS","2021","East of England","Unknown","Essex Thames Gateway","120","120","27500","29290"
"New entrant CS","2021","East of England","Unknown","Heart of Essex","70","70","29140","29290"
"New entrant CS","2021","East of England","Unknown","Hertfordshire","280","280","28600","29290"
"New entrant CS","2021","East of England","Unknown","Luton","80","80","25840","27570"
"New entrant CS","2021","East of England","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Norwich and East Norfolk","60","60","27810","27570"
"New entrant CS","2021","East of England","Unknown","Peterborough","70","60","27070","27570"
"New entrant CS","2021","East of England","Unknown","Southend-on-Sea","80","80","27680","29290"
"New entrant CS","2021","East of England","Unknown","Suffolk","190","190","26320","27570"
"New entrant CS","2021","East of England","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","West Essex","60","60","28620","29290"
"New entrant CS","2021","London","Commercial","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Commercial","Westminster","100","100","46190","40650"
"New entrant CS","2021","London","Communications","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Communications","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Communications","Westminster","260","260","37590","33210"
"New entrant CS","2021","London","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Digital, Data and Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Digital, Data and Technology","Croydon","90","90","50600","46710"
"New entrant CS","2021","London","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Digital, Data and Technology","Lambeth","30","30","[c]","[c]"
"New entrant CS","2021","London","Digital, Data and Technology","Tower Hamlets","120","110","51540","50000"
"New entrant CS","2021","London","Digital, Data and Technology","Westminster","300","300","47630","43000"
"New entrant CS","2021","London","Economics","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Economics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Economics","Tower Hamlets","40","40","[c]","[c]"
"New entrant CS","2021","London","Economics","Westminster","360","360","32310","32390"
"New entrant CS","2021","London","Finance","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Westminster","190","190","41320","34140"
"New entrant CS","2021","London","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Lambeth","40","30","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Human Resources","Westminster","170","170","37170","32120"
"New entrant CS","2021","London","Inspector of Education and Training","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Westminster","70","70","49580","53360"
"New entrant CS","2021","London","Internal Audit","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","International Trade","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","International Trade","Westminster","110","110","33070","31800"
"New entrant CS","2021","London","Knowledge and Information Management","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Tower Hamlets","30","30","[c]","[c]"
"New entrant CS","2021","London","Legal","Westminster","320","310","46920","50500"
"New entrant CS","2021","London","Medicine","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Medicine","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Medicine","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Medicine","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Medicine","Lambeth","30","20","[c]","[c]"
"New entrant CS","2021","London","Medicine","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Medicine","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Barnet","130","120","31700","26880"
"New entrant CS","2021","London","Operational Delivery","Bexley and Greenwich","170","160","27380","28720"
"New entrant CS","2021","London","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Camden and City of London","200","200","24650","22680"
"New entrant CS","2021","London","Operational Delivery","Croydon","180","180","26680","25630"
"New entrant CS","2021","London","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Hackney and Newham","50","50","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Haringey and Islington","200","200","26040","25450"
"New entrant CS","2021","London","Operational Delivery","Harrow and Hillingdon","110","110","27380","28650"
"New entrant CS","2021","London","Operational Delivery","Hounslow and Richmond upon Thames","190","180","26860","27960"
"New entrant CS","2021","London","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","100","100","28050","27220"
"New entrant CS","2021","London","Operational Delivery","Lambeth","790","730","36490","32330"
"New entrant CS","2021","London","Operational Delivery","Lewisham and Southwark","100","100","25930","23660"
"New entrant CS","2021","London","Operational Delivery","Merton, Kingston upon Thames and Sutton","50","50","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Redbridge and Waltham Forest","40","40","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Tower Hamlets","150","150","32320","30850"
"New entrant CS","2021","London","Operational Delivery","Wandsworth","140","140","27730","30220"
"New entrant CS","2021","London","Operational Delivery","Westminster","820","810","33130","30850"
"New entrant CS","2021","London","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Research","Westminster","50","50","34820","34710"
"New entrant CS","2021","London","Other","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2021","London","Other","Croydon","110","110","37400","30600"
"New entrant CS","2021","London","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Harrow and Hillingdon","30","30","[c]","[c]"
"New entrant CS","2021","London","Other","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Tower Hamlets","100","90","36300","27400"
"New entrant CS","2021","London","Other","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Westminster","300","300","31940","28620"
"New entrant CS","2021","London","Planning","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Policy","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Policy","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Policy","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Policy","Tower Hamlets","30","30","[c]","[c]"
"New entrant CS","2021","London","Policy","Westminster","2430","2400","38170","33570"
"New entrant CS","2021","London","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Tower Hamlets","50","40","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Westminster","220","220","42420","37000"
"New entrant CS","2021","London","Property","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Psychology","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Psychology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Barnet","80","70","32620","32330"
"New entrant CS","2021","London","Science and Engineering","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Lambeth","100","80","37900","38890"
"New entrant CS","2021","London","Science and Engineering","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Security","Westminster","70","70","32920","29370"
"New entrant CS","2021","London","Social Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Social Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Social Research","Westminster","100","100","36130","32540"
"New entrant CS","2021","London","Statistics","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Statistics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Statistics","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Statistics","Westminster","150","150","36400","32540"
"New entrant CS","2021","London","Tax","Croydon","80","80","30790","29570"
"New entrant CS","2021","London","Tax","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Tax","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Barking & Dagenham and Havering","150","150","29930","31060"
"New entrant CS","2021","London","Unknown","Barnet","140","130","30270","31060"
"New entrant CS","2021","London","Unknown","Bexley and Greenwich","160","150","30370","31060"
"New entrant CS","2021","London","Unknown","Brent","120","120","30250","31060"
"New entrant CS","2021","London","Unknown","Bromley","90","90","29370","31060"
"New entrant CS","2021","London","Unknown","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2021","London","Unknown","Croydon","140","140","32860","31060"
"New entrant CS","2021","London","Unknown","Ealing","150","150","30530","31060"
"New entrant CS","2021","London","Unknown","Enfield","130","120","30450","31060"
"New entrant CS","2021","London","Unknown","Hackney and Newham","300","290","30030","31060"
"New entrant CS","2021","London","Unknown","Haringey and Islington","210","210","30170","31060"
"New entrant CS","2021","London","Unknown","Harrow and Hillingdon","200","200","30640","31060"
"New entrant CS","2021","London","Unknown","Hounslow and Richmond upon Thames","120","110","30240","31060"
"New entrant CS","2021","London","Unknown","Kensington & Chelsea and Hammersmith & Fulham","110","110","30240","31060"
"New entrant CS","2021","London","Unknown","Lambeth","200","190","29680","31060"
"New entrant CS","2021","London","Unknown","Lewisham and Southwark","200","200","33510","31060"
"New entrant CS","2021","London","Unknown","Merton, Kingston upon Thames and Sutton","160","150","30260","31060"
"New entrant CS","2021","London","Unknown","Redbridge and Waltham Forest","250","250","29390","31060"
"New entrant CS","2021","London","Unknown","Tower Hamlets","360","360","38610","31060"
"New entrant CS","2021","London","Unknown","Wandsworth","40","40","[c]","[c]"
"New entrant CS","2021","London","Unknown","Westminster","1420","1410","39460","31060"
"New entrant CS","2021","London","Veterinarian","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Commercial","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Communications","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Digital, Data and Technology","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Digital, Data and Technology","Tyneside","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Finance","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Finance","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
