"Status","Year","Disability","Parent_department","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Ministry of Defence","AA/AO","90","90","20840","20920"
"New entrant CS","2021","Declared disabled","Ministry of Defence","EO","60","60","25000","26350"
"New entrant CS","2021","Declared disabled","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","SEO/HEO","60","60","34030","33000"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","AA/AO","270","260","21490","20600"
"New entrant CS","2021","Declared disabled","Ministry of Justice","EO","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","SEO/HEO","70","70","32680","31000"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","130","120","23450","22920"
"New entrant CS","2021","Declared disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","AA/AO","70","60","20600","20060"
"New entrant CS","2021","Declared disabled","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","EO","80","80","27600","26950"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","100","90","54910","50500"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","60","60","42160","43920"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","AA/AO","70","70","22300","20800"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","EO","160","160","26950","27500"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","G6/G7","120","120","56700","54700"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SEO/HEO","200","200","35850","34550"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","70","70","22010","21140"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","160","160","26640","27520"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","90","90","57000","53380"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","410","400","35620","33570"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","60","60","27110","26180"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","70","70","56050","51730"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","170","170","36150","34020"
"New entrant CS","2021","Declared non-disabled","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","230","220","21740","21050"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","250","240","25720","24920"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","130","120","53650","52290"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","440","430","33300","32560"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","EO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SEO/HEO","110","110","33010","31800"
"New entrant CS","2021","Declared non-disabled","Department for Transport","AA/AO","200","180","20910","21590"
"New entrant CS","2021","Declared non-disabled","Department for Transport","EO","160","150","26900","26130"
"New entrant CS","2021","Declared non-disabled","Department for Transport","G6/G7","70","70","59250","54650"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SEO/HEO","270","270","36020","34710"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","AA/AO","4250","4200","21650","21010"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","EO","7910","7740","28580","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","G6/G7","120","120","57320","55350"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SEO/HEO","330","330","35630","35000"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","AA/AO","350","300","20570","19630"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","EO","300","270","25380","25300"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","G6/G7","200","180","56610","53100"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SCS","60","40","92270","86780"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SEO/HEO","810","710","34930","33800"
"New entrant CS","2021","Declared non-disabled","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","AA/AO","900","880","20360","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","EO","400","400","25680","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","G6/G7","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SEO/HEO","320","320","33860","31810"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","EO","60","60","25250","24300"
"New entrant CS","2021","Declared non-disabled","HM Treasury","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","SEO/HEO","170","170","32200","32320"
"New entrant CS","2021","Declared non-disabled","Home Office","AA/AO","130","130","21470","21430"
"New entrant CS","2021","Declared non-disabled","Home Office","EO","150","150","26190","24890"
"New entrant CS","2021","Declared non-disabled","Home Office","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","SEO/HEO","80","70","38620","37460"
"New entrant CS","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","AA/AO","980","960","21500","20920"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","EO","630","610","25950","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","G6/G7","170","160","60470","56390"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","SEO/HEO","900","890","35730","34000"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Unknown","170","170","37560","33600"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","EO","50","50","26830","27850"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G6/G7","50","50","53400","53130"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","110","110","34350","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","AA/AO","2800","2770","22590","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","EO","260","260","24660","24620"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","G6/G7","100","100","56720","55000"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","SEO/HEO","460","450","32660","30990"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Unknown","870","810","23070","22920"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","EO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","G6/G7","50","50","73060","75500"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","SEO/HEO","70","70","41630","42460"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","110","110","24850","23450"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","70","70","36540","36000"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government","AA/AO","340","330","20930","20070"
"New entrant CS","2021","Declared non-disabled","Scottish Government","EO","160","160","26490","26160"
"New entrant CS","2021","Declared non-disabled","Scottish Government","G6/G7","70","70","56330","56120"
"New entrant CS","2021","Declared non-disabled","Scottish Government","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government","SEO/HEO","260","260","35280","33550"
"New entrant CS","2021","Declared non-disabled","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","60","60","23510","23050"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO/HEO","220","220","33080","32540"
"New entrant CS","2021","Declared non-disabled","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","AA/AO","70","70","20570","20500"
"New entrant CS","2021","Declared non-disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","SEO/HEO","40","40","[c]","[c]"
