"Status","Year","Region_ITL3","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Sheffield","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","No function","50","50","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Unknown","220","220","27460","21430"
"New entrant CS","2021","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Solihull","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","No function","50","40","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","No function","40","40","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Female","No function","50","40","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Analysis","40","40","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","No function","140","130","26480","23370"
"New entrant CS","2021","South Hampshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Unknown","60","60","26950","27570"
"New entrant CS","2021","South Hampshire","Male","Analysis","30","30","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","No function","110","100","27240","26590"
"New entrant CS","2021","South Hampshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Unknown","50","50","28430","27570"
"New entrant CS","2021","South Hampshire","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Debt","60","60","20140","20140"
"New entrant CS","2021","South Lanarkshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","No function","60","50","21760","20140"
"New entrant CS","2021","South Lanarkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Debt","50","40","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","No function","40","40","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","South West Wales","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","No function","50","50","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","No function","50","50","32150","30040"
"New entrant CS","2021","Southampton","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Unknown","60","50","27650","29290"
"New entrant CS","2021","Southend-on-Sea","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","No function","160","160","22710","22850"
"New entrant CS","2021","Staffordshire CC","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Unknown","90","80","26110","27570"
"New entrant CS","2021","Staffordshire CC","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","No function","120","120","23500","22850"
"New entrant CS","2021","Staffordshire CC","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Unknown","60","60","26370","27570"
"New entrant CS","2021","Stoke-on-Trent","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Female","No function","120","110","19310","18880"
"New entrant CS","2021","Stoke-on-Trent","Female","Unknown","60","60","27050","27570"
"New entrant CS","2021","Stoke-on-Trent","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Male","No function","60","60","19120","18880"
"New entrant CS","2021","Stoke-on-Trent","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","No function","110","110","22740","21500"
"New entrant CS","2021","Suffolk","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Unknown","130","130","25780","27570"
"New entrant CS","2021","Suffolk","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","No function","100","100","25620","25150"
"New entrant CS","2021","Suffolk","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Unknown","110","110","24990","27570"
"New entrant CS","2021","Sunderland","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Female","No function","110","110","22200","20140"
"New entrant CS","2021","Sunderland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Female","Unknown","110","100","26800","27570"
"New entrant CS","2021","Sunderland","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Male","No function","70","60","23480","20140"
"New entrant CS","2021","Sunderland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","No function","230","200","21490","21590"
"New entrant CS","2021","Swansea","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","No function","130","120","22050","21590"
"New entrant CS","2021","Swansea","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Analysis","40","30","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Digital, Data & Technology","100","100","43640","40600"
"New entrant CS","2021","Tower Hamlets","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","No function","100","100","31590","27070"
"New entrant CS","2021","Tower Hamlets","Female","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Unknown","140","130","34320","31060"
"New entrant CS","2021","Tower Hamlets","Male","Analysis","60","60","37770","36160"
"New entrant CS","2021","Tower Hamlets","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Digital, Data & Technology","130","130","49740","54580"
"New entrant CS","2021","Tower Hamlets","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","No function","110","110","35100","26780"
"New entrant CS","2021","Tower Hamlets","Male","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Property","[c]","[c]","[c]","[c]"
