"Status","Year","Function_of_post","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Commercial","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Ministry of Defence","60","50","40130","37430"
"Leaver CS","2021","Commercial","Declared non-disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Cabinet Office","50","50","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
