"Status","Year","Sexual_orientation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","HM Revenue and Customs","Nottingham","1180","1110","30360","26820"
"In post","2022","Unknown","HM Revenue and Customs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Plymouth","120","110","24210","22010"
"In post","2022","Unknown","HM Revenue and Customs","Portsmouth","270","240","26660","22080"
"In post","2022","Unknown","HM Revenue and Customs","Sefton","370","330","28770","26820"
"In post","2022","Unknown","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","South Lanarkshire","810","710","24840","21250"
"In post","2022","Unknown","HM Revenue and Customs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Southend-on-Sea","240","210","33990","33080"
"In post","2022","Unknown","HM Revenue and Customs","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Suffolk CC","140","130","29720","26820"
"In post","2022","Unknown","HM Revenue and Customs","Sunderland","660","560","24090","21250"
"In post","2022","Unknown","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Telford and Wrekin","210","190","39960","35980"
"In post","2022","Unknown","HM Revenue and Customs","Tower Hamlets","170","160","46970","40910"
"In post","2022","Unknown","HM Revenue and Customs","Tyneside","2800","2490","28170","26590"
"In post","2022","Unknown","HM Revenue and Customs","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Sussex (South West)","210","190","32570","28920"
"In post","2022","Unknown","HM Revenue and Customs","Westminster","290","280","54850","58600"
"In post","2022","Unknown","HM Treasury","Camden and City of London","120","110","58090","51220"
"In post","2022","Unknown","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Westminster","60","60","50350","47910"
"In post","2022","Unknown","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Belfast","60","60","24980","24880"
"In post","2022","Unknown","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Birmingham","30","30","[c]","[c]"
"In post","2022","Unknown","Home Office","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cardiff and Vale of Glamorgan","60","60","29030","24880"
"In post","2022","Unknown","Home Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","City of Edinburgh","40","30","[c]","[c]"
"In post","2022","Unknown","Home Office","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Croydon","650","650","39370","35050"
"In post","2022","Unknown","Home Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Kent","330","310","24720","24880"
"In post","2022","Unknown","Home Office","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Glasgow City","130","130","25120","24880"
"In post","2022","Unknown","Home Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Greater Manchester South West","180","170","37240","30820"
"In post","2022","Unknown","Home Office","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Harrow and Hillingdon","160","150","30250","28650"
"In post","2022","Unknown","Home Office","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Hounslow and Richmond upon Thames","70","70","28510","28650"
"In post","2022","Unknown","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Leeds","110","100","27120","24880"
"In post","2022","Unknown","Home Office","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Liverpool","230","220","26190","24880"
"In post","2022","Unknown","Home Office","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Manchester","100","90","26980","24880"
"In post","2022","Unknown","Home Office","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","North and North East Lincolnshire","40","40","[c]","[c]"
"In post","2022","Unknown","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Portsmouth","50","50","[c]","[c]"
"In post","2022","Unknown","Home Office","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Sefton","180","180","24220","24880"
"In post","2022","Unknown","Home Office","Sheffield","330","320","29660","24880"
"In post","2022","Unknown","Home Office","Solihull","100","90","26190","24880"
"In post","2022","Unknown","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Suffolk CC","40","40","[c]","[c]"
"In post","2022","Unknown","Home Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Thurrock","50","40","[c]","[c]"
"In post","2022","Unknown","Home Office","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Tyneside","100","90","26310","24880"
"In post","2022","Unknown","Home Office","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","West Sussex (North East)","110","90","27260","25770"
"In post","2022","Unknown","Home Office","Westminster","770","760","43680","41950"
"In post","2022","Unknown","Home Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","York","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","830","800","35060","33000"
"In post","2022","Unknown","Ministry of Defence","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Berkshire","160","160","32320","28750"
"In post","2022","Unknown","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Buckinghamshire","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Cambridgeshire CC","120","120","35380","33000"
"In post","2022","Unknown","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Central Hampshire","1270","1220","41500","40000"
"In post","2022","Unknown","Ministry of Defence","Cheshire East","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Devon CC","70","60","21880","19050"
"In post","2022","Unknown","Ministry of Defence","Dorset","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","240","240","30090","25680"
"In post","2022","Unknown","Ministry of Defence","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","East Riding of Yorkshire","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Glasgow City","70","70","27440","22330"
"In post","2022","Unknown","Ministry of Defence","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Herefordshire, County of","50","50","27020","21380"
"In post","2022","Unknown","Ministry of Defence","Hertfordshire CC","50","50","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Hounslow and Richmond upon Thames","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Lancaster and Wyre","50","50","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Leicestershire CC and Rutland","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Lincolnshire CC","70","60","31170","26350"
"In post","2022","Unknown","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","North and West Norfolk","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","North Hampshire","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","North Yorkshire CC","140","130","27640","26350"
"In post","2022","Unknown","Ministry of Defence","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Overseas","230","230","44290","41600"
"In post","2022","Unknown","Ministry of Defence","Oxfordshire CC","70","70","34600","33000"
"In post","2022","Unknown","Ministry of Defence","Perth and Kinross, and Stirling","50","50","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Plymouth","120","110","29790","26710"
"In post","2022","Unknown","Ministry of Defence","Portsmouth","150","140","33050","33000"
"In post","2022","Unknown","Ministry of Defence","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Shropshire","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Somerset CC","250","240","33840","33290"
"In post","2022","Unknown","Ministry of Defence","South Hampshire","130","130","34250","32670"
"In post","2022","Unknown","Ministry of Defence","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","South Nottinghamshire","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Staffordshire CC","80","70","33840","33000"
"In post","2022","Unknown","Ministry of Defence","Suffolk CC","130","120","26420","22690"
"In post","2022","Unknown","Ministry of Defence","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","1800","1790","37550","34460"
"In post","2022","Unknown","Ministry of Defence","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","West Kent","120","110","40460","39470"
"In post","2022","Unknown","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Westminster","360","360","44760","44500"
"In post","2022","Unknown","Ministry of Defence","Wiltshire","2460","2380","39980","38070"
"In post","2022","Unknown","Ministry of Defence","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Barnsley, Doncaster and Rotherham","270","250","27170","25210"
"In post","2022","Unknown","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","110","100","28170","25700"
"In post","2022","Unknown","Ministry of Justice","Bedford","80","70","27300","28140"
"In post","2022","Unknown","Ministry of Justice","Berkshire","60","60","26260","24270"
"In post","2022","Unknown","Ministry of Justice","Bexley and Greenwich","310","290","30190","30460"
"In post","2022","Unknown","Ministry of Justice","Birmingham","640","590","25540","21490"
"In post","2022","Unknown","Ministry of Justice","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Bournemouth, Christchurch and Poole","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Bradford","80","70","26510","24800"
"In post","2022","Unknown","Ministry of Justice","Breckland and South Norfolk","60","60","28560","24430"
"In post","2022","Unknown","Ministry of Justice","Brent","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Bridgend and Neath Port Talbot","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Brighton and Hove","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Bristol, City of","190","180","26890","24090"
"In post","2022","Unknown","Ministry of Justice","Bromley","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Buckinghamshire","100","90","30850","30210"
"In post","2022","Unknown","Ministry of Justice","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Cambridgeshire CC","240","220","28180","28700"
"In post","2022","Unknown","Ministry of Justice","Camden and City of London","200","190","26960","23720"
"In post","2022","Unknown","Ministry of Justice","Cardiff and Vale of Glamorgan","230","210","28390","24730"
"In post","2022","Unknown","Ministry of Justice","Central Hampshire","70","70","30760","29740"
"In post","2022","Unknown","Ministry of Justice","Central Valleys","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Cheshire East","80","70","27030","24800"
"In post","2022","Unknown","Ministry of Justice","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Chorley and West Lancashire","260","230","27620","26880"
"In post","2022","Unknown","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Croydon","190","180","32390","29530"
"In post","2022","Unknown","Ministry of Justice","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Derby","70","60","27310","24800"
"In post","2022","Unknown","Ministry of Justice","Devon CC","200","180","26270","24260"
"In post","2022","Unknown","Ministry of Justice","Dorset","140","130","26540","23960"
"In post","2022","Unknown","Ministry of Justice","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Durham","520","470","28810","27500"
"In post","2022","Unknown","Ministry of Justice","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","East Lancashire","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","East Merseyside","50","50","28920","24800"
"In post","2022","Unknown","Ministry of Justice","East Riding of Yorkshire","200","190","27070","25590"
"In post","2022","Unknown","Ministry of Justice","East Surrey","150","140","31310","31020"
"In post","2022","Unknown","Ministry of Justice","East Sussex CC","80","70","27850","26140"
"In post","2022","Unknown","Ministry of Justice","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Flintshire and Wrexham","120","120","27350","25210"
"In post","2022","Unknown","Ministry of Justice","Glasgow City","120","120","26060","21450"
"In post","2022","Unknown","Ministry of Justice","Gloucestershire CC","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Greater Manchester North East","80","80","26450","24800"
"In post","2022","Unknown","Ministry of Justice","Greater Manchester North West","120","110","29110","28200"
"In post","2022","Unknown","Ministry of Justice","Greater Manchester South East","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Greater Manchester South West","110","100","25320","23170"
"In post","2022","Unknown","Ministry of Justice","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Gwynedd","[c]","[c]","[c]","[c]"
