"Status","Year","Region_ITL2","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Inner London - East","White","SEO/HEO","460","430","37590","38000"
"New entrant CS","2021","Inner London - East","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Asian","AA/AO","110","100","23940","23520"
"New entrant CS","2021","Inner London - West","Asian","EO","230","230","28760","28650"
"New entrant CS","2021","Inner London - West","Asian","G6/G7","90","90","56820","54110"
"New entrant CS","2021","Inner London - West","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Asian","SEO/HEO","270","270","36050","34550"
"New entrant CS","2021","Inner London - West","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Black","AA/AO","90","90","24390","24100"
"New entrant CS","2021","Inner London - West","Black","EO","170","160","29000","29000"
"New entrant CS","2021","Inner London - West","Black","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Black","SEO/HEO","180","180","35910","34170"
"New entrant CS","2021","Inner London - West","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","EO","80","80","28520","27850"
"New entrant CS","2021","Inner London - West","Mixed","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","SEO/HEO","130","130","35220","34020"
"New entrant CS","2021","Inner London - West","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","AA/AO","60","60","19410","18200"
"New entrant CS","2021","Inner London - West","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","SEO/HEO","70","70","35330","34280"
"New entrant CS","2021","Inner London - West","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","AA/AO","380","380","24180","22680"
"New entrant CS","2021","Inner London - West","Unknown","EO","540","540","27460","27500"
"New entrant CS","2021","Inner London - West","Unknown","G6/G7","490","480","60080","57430"
"New entrant CS","2021","Inner London - West","Unknown","SCS","160","160","86440","73350"
"New entrant CS","2021","Inner London - West","Unknown","SEO/HEO","1420","1410","34210","32940"
"New entrant CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","White","AA/AO","290","290","24090","23500"
"New entrant CS","2021","Inner London - West","White","EO","740","740","27980","27500"
"New entrant CS","2021","Inner London - West","White","G6/G7","630","610","57450","54700"
"New entrant CS","2021","Inner London - West","White","SCS","80","80","96090","89950"
"New entrant CS","2021","Inner London - West","White","SEO/HEO","1790","1780","35460","34020"
"New entrant CS","2021","Inner London - West","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","EO","50","50","[c]","[c]"
"New entrant CS","2021","Kent","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","AA/AO","210","200","22680","21430"
"New entrant CS","2021","Kent","Unknown","EO","90","90","27110","24880"
"New entrant CS","2021","Kent","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","White","AA/AO","280","280","23920","24180"
"New entrant CS","2021","Kent","White","EO","360","360","28790","29290"
"New entrant CS","2021","Kent","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","AA/AO","210","200","21030","21010"
"New entrant CS","2021","Lancashire","Unknown","EO","40","30","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","White","AA/AO","680","670","21100","21010"
"New entrant CS","2021","Lancashire","White","EO","140","140","27350","27570"
"New entrant CS","2021","Lancashire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","White","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","Lancashire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","AA/AO","90","90","20880","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","EO","70","70","27540","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","AA/AO","150","150","20450","20140"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","EO","70","60","26770","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","AA/AO","180","180","21050","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","EO","150","150","27380","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","AA/AO","100","100","20470","20500"
"New entrant CS","2021","Lincolnshire","White","EO","80","80","27190","27570"
"New entrant CS","2021","Lincolnshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","AA/AO","280","270","20510","20140"
"New entrant CS","2021","Merseyside","Unknown","EO","100","100","25340","25480"
"New entrant CS","2021","Merseyside","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","White","AA/AO","310","300","20590","20970"
"New entrant CS","2021","Merseyside","White","EO","240","230","26610","27570"
"New entrant CS","2021","Merseyside","White","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","White","SEO/HEO","110","110","34160","31900"
"New entrant CS","2021","Merseyside","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","White","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","White","EO","50","50","27250","27570"
"New entrant CS","2021","North Eastern Scotland","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Chinese","SCS","[c]","[c]","[c]","[c]"
