"Status","Year","Region_ITL2","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Ministry of Justice","80","70","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","Ministry of Justice","90","80","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Department for Work and Pensions","60","50","21080","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","AA/AO","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver CS","2022","Cumbria","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Department for Work and Pensions","90","80","21180","21260"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Ministry of Justice","250","230","20040","20370"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Department for Work and Pensions","150","130","27460","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","HM Revenue and Customs","80","60","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Unknown","Ministry of Justice","60","50","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","Department for Work and Pensions","90","70","21080","21260"
"Leaver CS","2022","Devon","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","Ministry of Defence","70","60","24650","21830"
"Leaver CS","2022","Devon","AA/AO","Ministry of Justice","140","120","[c]","[c]"
"Leaver CS","2022","Devon","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","Department for Work and Pensions","60","50","27380","27570"
"Leaver CS","2022","Devon","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2022","Devon","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","Department for Business, Energy and Industrial Strategy","50","50","37330","37790"
"Leaver CS","2022","Devon","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","HM Land Registry","40","30","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
