"Status","Year","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","110","110","41700","34960"
"In post","2022","Department for Digital, Culture, Media and Sport","Inner London - West","1780","1750","47680","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","280","270","41290","36960"
"In post","2022","Department for Education (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Anglia","40","40","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","44640","41990"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester","990","970","40530","36500"
"In post","2022","Department for Education (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Inner London - West","2010","1930","50170","53420"
"In post","2022","Department for Education (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","80","80","41320","36600"
"In post","2022","Department for Education (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Outer London - South","50","50","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South Yorkshire","1190","1130","40710","36780"
"In post","2022","Department for Education (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Tees Valley and Durham","630","610","38310","36500"
"In post","2022","Department for Education (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands","580","560","39600","36500"
"In post","2022","Department for Education (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Yorkshire","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","180","170","41130","37390"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","240","240","41910","37930"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","90","80","35450","30450"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","90","80","37400","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","150","140","38210","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","180","180","38120","36650"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","950","900","40710","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","150","140","42380","38720"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","2770","2690","44600","39350"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","590","580","39650","36520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","270","260","39140","35960"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","50","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","140","130","46080","40240"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","90","90","40220","36690"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","100","100","40180","36970"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - West","2500","2480","46310","41260"
"In post","2022","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","180","180","55360","53470"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","50","50","42700","39600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","60","50","39580","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
