"Status","Year","Ethnicity","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Department for Work and Pensions","100","100","22740","21260"
"Leaver CS","2022","Black","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Ministry of Justice","170","160","22300","22680"
"Leaver CS","2022","Black","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Department for Work and Pensions","290","280","29930","31060"
"Leaver CS","2022","Black","EO","Department of Health and Social Care","50","40","[c]","[c]"
"Leaver CS","2022","Black","EO","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Home Office","40","40","[c]","[c]"
"Leaver CS","2022","Black","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Department of Health and Social Care","30","30","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Department of Health and Social Care","90","80","36220","34530"
"Leaver CS","2022","Black","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
