"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wiltshire","Undeclared","South West (England)","60","50","31400","26350"
"New entrant CS","2021","Wiltshire","Unknown","South West (England)","80","80","33090","27570"
"New entrant CS","2021","Wirral","Heterosexual / straight","North West (England)","90","90","23100","22350"
"New entrant CS","2021","Wirral","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Heterosexual / straight","West Midlands (England)","50","50","23990","22920"
"New entrant CS","2021","Wolverhampton","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Heterosexual / straight","West Midlands (England)","190","180","25860","22850"
"New entrant CS","2021","Worcestershire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","York","Heterosexual / straight","Yorkshire and The Humber","250","250","32210","27570"
"New entrant CS","2021","York","LGBO","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","York","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","Yorkshire and The Humber","60","60","24450","21050"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Heterosexual / straight","Scotland","150","150","31190","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Unknown","Scotland","100","90","28750","27230"
"New entrant CS","2022","Angus and Dundee City","Heterosexual / straight","Scotland","410","400","25440","24400"
"New entrant CS","2022","Angus and Dundee City","LGBO","Scotland","50","50","24540","22140"
"New entrant CS","2022","Angus and Dundee City","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Unknown","Scotland","200","200","24990","22690"
"New entrant CS","2022","Antrim and Newtownabbey","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Heterosexual / straight","London","100","90","32220","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Heterosexual / straight","London","280","250","31340","27060"
"New entrant CS","2022","Barnet","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Undeclared","London","50","40","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","London","50","40","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Yorkshire and The Humber","220","220","25770","23170"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Yorkshire and The Humber","150","140","25120","23140"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","South West (England)","850","830","32190","28050"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","South West (England)","60","60","31220","27540"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","South West (England)","360","350","28510","26100"
"New entrant CS","2022","Bedford","Heterosexual / straight","East of England","100","100","27030","27570"
"New entrant CS","2022","Bedford","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Unknown","East of England","70","70","28310","27570"
"New entrant CS","2022","Belfast","Heterosexual / straight","Northern Ireland","250","240","29850","26590"
"New entrant CS","2022","Belfast","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Unknown","Northern Ireland","220","220","25430","21250"
"New entrant CS","2022","Berkshire","Heterosexual / straight","South East (England)","250","240","30410","29290"
"New entrant CS","2022","Berkshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Unknown","South East (England)","140","140","28570","25540"
"New entrant CS","2022","Bexley and Greenwich","Heterosexual / straight","London","120","120","29810","29290"
"New entrant CS","2022","Bexley and Greenwich","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Unknown","London","130","130","27940","29020"
"New entrant CS","2022","Birmingham","Heterosexual / straight","West Midlands (England)","1400","1350","28940","26590"
"New entrant CS","2022","Birmingham","LGBO","West Midlands (England)","100","100","28180","25480"
"New entrant CS","2022","Birmingham","Undeclared","West Midlands (England)","100","100","31540","27570"
"New entrant CS","2022","Birmingham","Unknown","West Midlands (England)","840","800","26960","23970"
"New entrant CS","2022","Blackburn with Darwen","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Heterosexual / straight","North West (England)","500","490","25780","21260"
"New entrant CS","2022","Blackpool","LGBO","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Blackpool","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","North West (England)","120","120","25950","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","South West (England)","90","80","28290","27090"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","South West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Bradford","Heterosexual / straight","Yorkshire and The Humber","290","280","23870","21250"
"New entrant CS","2022","Bradford","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Yorkshire and The Humber","270","250","23750","21250"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","London","70","70","31810","31060"
"New entrant CS","2022","Brent","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","Wales","70","60","25540","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","South East (England)","60","60","27170","25120"
"New entrant CS","2022","Brighton and Hove","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","South West (England)","650","630","32400","29270"
"New entrant CS","2022","Bristol, City of","LGBO","South West (England)","100","90","29660","26820"
"New entrant CS","2022","Bristol, City of","Undeclared","South West (England)","100","90","33900","30730"
"New entrant CS","2022","Bristol, City of","Unknown","South West (England)","300","280","28980","25000"
"New entrant CS","2022","Bromley","Heterosexual / straight","London","100","90","32410","31060"
"New entrant CS","2022","Bromley","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","South East (England)","150","140","30000","28140"
"New entrant CS","2022","Buckinghamshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","South East (England)","60","60","29850","24620"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","Yorkshire and The Humber","150","140","27440","27570"
"New entrant CS","2022","Calderdale and Kirklees","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","East of England","280","270","28670","26140"
"New entrant CS","2022","Cambridgeshire CC","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","East of England","120","110","27790","24920"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","London","100","100","39880","36580"
"New entrant CS","2022","Camden and City of London","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","London","100","100","35470","28310"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","Wales","730","710","29270","25030"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","Wales","90","90","25860","23160"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","Wales","50","50","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Wales","390","380","25400","23140"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","South East (England)","250","250","30920","27570"
"New entrant CS","2022","Central Hampshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","South East (England)","190","190","30740","26350"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","Wales","190","190","27670","27570"
"New entrant CS","2022","Central Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Wales","60","60","26660","27570"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","North West (England)","130","120","26120","23140"
"New entrant CS","2022","Cheshire East","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","North West (England)","70","70","23960","21300"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","North West (England)","120","120","25260","23140"
"New entrant CS","2022","Chorley and West Lancashire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","North West (England)","80","80","24050","23140"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","Scotland","1000","980","31910","27570"
"New entrant CS","2022","City of Edinburgh","LGBO","Scotland","160","160","29910","27230"
"New entrant CS","2022","City of Edinburgh","Undeclared","Scotland","90","90","31850","27570"
"New entrant CS","2022","City of Edinburgh","Unknown","Scotland","870","840","32180","27230"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","Scotland","70","70","26990","27570"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Scotland","60","60","23530","21640"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","Wales","60","60","31610","27570"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","180","170","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","50","40","[c]","[c]"
"New entrant CS","2022","Coventry","Heterosexual / straight","West Midlands (England)","230","220","31890","29360"
"New entrant CS","2022","Coventry","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","West Midlands (England)","80","80","32650","29360"
"New entrant CS","2022","Croydon","Heterosexual / straight","London","340","340","33850","30750"
"New entrant CS","2022","Croydon","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","London","500","490","34760","30600"
"New entrant CS","2022","Darlington","Heterosexual / straight","North East (England)","180","170","32220","29360"
"New entrant CS","2022","Darlington","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Derby","Heterosexual / straight","East Midlands (England)","130","120","24500","21260"
"New entrant CS","2022","Derby","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","East Midlands (England)","70","60","26220","26130"
"New entrant CS","2022","Derry City and Strabane","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","South West (England)","370","360","27950","24150"
"New entrant CS","2022","Devon CC","LGBO","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","South West (England)","60","60","29250","24670"
"New entrant CS","2022","Devon CC","Unknown","South West (England)","140","130","25170","23140"
"New entrant CS","2022","Dorset","Heterosexual / straight","South West (England)","160","150","25630","24210"
"New entrant CS","2022","Dorset","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","South West (England)","80","80","24530","23140"
"New entrant CS","2022","Dudley","Heterosexual / straight","West Midlands (England)","100","90","24630","21260"
"New entrant CS","2022","Dudley","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","North East (England)","330","320","25170","23140"
"New entrant CS","2022","Durham","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","North East (England)","240","240","23590","22010"
"New entrant CS","2022","Ealing","Heterosexual / straight","London","50","50","[c]","[c]"
"New entrant CS","2022","Ealing","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Scotland","110","100","24240","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","North West (England)","90","80","29030","24920"
"New entrant CS","2022","East Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","East Derbyshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Scotland","130","130","27710","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Scotland","110","110","25150","22630"
"New entrant CS","2022","East Kent","Heterosexual / straight","South East (England)","210","200","25870","24250"
"New entrant CS","2022","East Kent","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","South East (England)","200","180","25290","24880"
"New entrant CS","2022","East Lancashire","Heterosexual / straight","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","East Lancashire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Heterosexual / straight","North West (England)","120","120","29100","27570"
"New entrant CS","2022","East Merseyside","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Heterosexual / straight","Yorkshire and The Humber","160","160","25170","23140"
"New entrant CS","2022","East Riding of Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","Yorkshire and The Humber","80","80","23890","23140"
"New entrant CS","2022","East Surrey","Heterosexual / straight","South East (England)","130","120","29600","31020"
"New entrant CS","2022","East Surrey","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Heterosexual / straight","South East (England)","190","190","25180","21260"
"New entrant CS","2022","East Sussex CC","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","South East (England)","60","60","24620","23520"
"New entrant CS","2022","Enfield","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Heterosexual / straight","East of England","70","70","32740","29290"
"New entrant CS","2022","Essex Haven Gateway","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Unknown","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Heterosexual / straight","East of England","110","110","25400","24250"
"New entrant CS","2022","Essex Thames Gateway","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Heterosexual / straight","Scotland","80","80","24740","21640"
"New entrant CS","2022","Falkirk","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Unknown","Scotland","70","70","22860","21640"
"New entrant CS","2022","Fermanagh and Omagh","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Heterosexual / straight","Wales","200","200","24230","23140"
"New entrant CS","2022","Flintshire and Wrexham","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","Wales","60","60","24760","21260"
"New entrant CS","2022","Glasgow City","Heterosexual / straight","Scotland","1400","1370","30480","27230"
"New entrant CS","2022","Glasgow City","LGBO","Scotland","220","210","28090","27230"
"New entrant CS","2022","Glasgow City","Undeclared","Scotland","100","100","29840","27230"
"New entrant CS","2022","Glasgow City","Unknown","Scotland","810","790","29130","27230"
"New entrant CS","2022","Gloucestershire CC","Heterosexual / straight","South West (England)","130","120","28560","26350"
"New entrant CS","2022","Gloucestershire CC","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Unknown","South West (England)","60","50","27010","26350"
