"Status","Year","Ethnicity","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Heterosexual / straight","Legal","650","630","37470","38000"
"New entrant CS","2021","White","Heterosexual / straight","No function","8800","8480","29030","24920"
"New entrant CS","2021","White","Heterosexual / straight","Project Delivery","1040","1020","37260","34000"
"New entrant CS","2021","White","Heterosexual / straight","Property","400","400","31730","29180"
"New entrant CS","2021","White","Heterosexual / straight","Security","420","420","26630","23540"
"New entrant CS","2021","White","Heterosexual / straight","Unknown","11200","10950","26850","27570"
"New entrant CS","2021","White","LGBO","Analysis","80","80","31910","31750"
"New entrant CS","2021","White","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Communications","60","60","31570","25560"
"New entrant CS","2021","White","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Digital, Data & Technology","70","70","37330","35730"
"New entrant CS","2021","White","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Human Resources","60","60","32310","28840"
"New entrant CS","2021","White","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Legal","70","60","31770","26950"
"New entrant CS","2021","White","LGBO","No function","1100","1080","27950","24920"
"New entrant CS","2021","White","LGBO","Project Delivery","80","80","32580","30850"
"New entrant CS","2021","White","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","LGBO","Security","40","40","[c]","[c]"
"New entrant CS","2021","White","LGBO","Unknown","1340","1330","26710","27570"
"New entrant CS","2021","White","Undeclared","Analysis","40","40","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Legal","50","50","[c]","[c]"
"New entrant CS","2021","White","Undeclared","No function","560","530","31720","27700"
"New entrant CS","2021","White","Undeclared","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Undeclared","Unknown","540","530","28300","27570"
"New entrant CS","2021","White","Unknown","Analysis","30","30","[c]","[c]"
"New entrant CS","2021","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Digital, Data & Technology","80","80","34250","32060"
"New entrant CS","2021","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","White","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","No function","250","240","29460","24120"
"New entrant CS","2021","White","Unknown","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","White","Unknown","Property","50","50","26800","25140"
"New entrant CS","2021","White","Unknown","Unknown","100","90","[c]","[c]"
"New entrant CS","2022","Asian","Heterosexual / straight","Analysis","120","110","32650","30710"
"New entrant CS","2022","Asian","Heterosexual / straight","Commercial","60","60","36240","34140"
"New entrant CS","2022","Asian","Heterosexual / straight","Communications","150","150","27270","26590"
"New entrant CS","2022","Asian","Heterosexual / straight","Counter Fraud","160","160","27020","26590"
"New entrant CS","2022","Asian","Heterosexual / straight","Debt","150","140","21510","21250"
"New entrant CS","2022","Asian","Heterosexual / straight","Digital, Data & Technology","260","260","38820","35900"
"New entrant CS","2022","Asian","Heterosexual / straight","Finance","110","110","33190","31060"
"New entrant CS","2022","Asian","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Heterosexual / straight","Human Resources","90","90","31090","27570"
"New entrant CS","2022","Asian","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Heterosexual / straight","Legal","180","170","37460","38000"
"New entrant CS","2022","Asian","Heterosexual / straight","No function","2780","2680","28210","27570"
"New entrant CS","2022","Asian","Heterosexual / straight","Project Delivery","120","120","37330","33120"
"New entrant CS","2022","Asian","Heterosexual / straight","Property","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Heterosexual / straight","Unknown","270","260","28460","27230"
"New entrant CS","2022","Asian","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","No function","80","80","27480","27060"
"New entrant CS","2022","Asian","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","No function","130","120","30020","27570"
"New entrant CS","2022","Asian","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","No function","100","90","29010","26590"
"New entrant CS","2022","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","70","70","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Communications","60","50","28880","26590"
"New entrant CS","2022","Black","Heterosexual / straight","Counter Fraud","60","50","27360","26590"
"New entrant CS","2022","Black","Heterosexual / straight","Debt","30","30","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Digital, Data & Technology","140","140","37390","34550"
"New entrant CS","2022","Black","Heterosexual / straight","Finance","50","50","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Human Resources","60","50","29260","27570"
"New entrant CS","2022","Black","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Legal","80","70","32540","26950"
"New entrant CS","2022","Black","Heterosexual / straight","No function","1730","1680","29020","27570"
"New entrant CS","2022","Black","Heterosexual / straight","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Heterosexual / straight","Unknown","100","100","32140","28650"
"New entrant CS","2022","Black","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","No function","50","50","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","No function","70","70","31020","31060"
"New entrant CS","2022","Black","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","No function","30","30","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Legal","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","No function","870","840","28860","27570"
"New entrant CS","2022","Mixed","Heterosexual / straight","Project Delivery","40","30","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Heterosexual / straight","Unknown","70","70","29080","27230"
"New entrant CS","2022","Mixed","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","No function","130","120","28190","26590"
"New entrant CS","2022","Mixed","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Undeclared","Communications","[c]","[c]","[c]","[c]"
