"Status","Year","Region_ITL2","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Devon","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Land Registry","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Devon","HM Prison and Probation Service","Heterosexual / straight","160","150","25600","23170"
"New entrant CS","2022","Devon","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","HM Prison and Probation Service","Unknown","130","120","24630","23140"
"New entrant CS","2022","Devon","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Met Office","Heterosexual / straight","130","130","28800","24410"
"New entrant CS","2022","Devon","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Met Office","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Defence (excl. agencies)","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Defence (excl. agencies)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Valuation Office Agency","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Prison and Probation Service","Heterosexual / straight","190","180","25860","24090"
"New entrant CS","2022","Dorset and Somerset","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","HM Prison and Probation Service","Unknown","90","80","25080","23170"
"New entrant CS","2022","Dorset and Somerset","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Ministry of Defence (excl. agencies)","Heterosexual / straight","50","50","24830","25000"
"New entrant CS","2022","Dorset and Somerset","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","UK Hydrographic Office","Heterosexual / straight","60","60","27430","20420"
"New entrant CS","2022","Dorset and Somerset","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","UK Hydrographic Office","Unknown","60","50","29900","26740"
"New entrant CS","2022","Dorset and Somerset","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East Anglia","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","160","150","25250","27570"
"New entrant CS","2022","East Anglia","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Prison and Probation Service","Heterosexual / straight","600","570","25060","23170"
"New entrant CS","2022","East Anglia","HM Prison and Probation Service","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Prison and Probation Service","Unknown","260","230","25990","24800"
"New entrant CS","2022","East Anglia","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Ministry of Defence (excl. agencies)","Heterosexual / straight","120","120","29370","26350"
"New entrant CS","2022","East Anglia","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Ministry of Defence (excl. agencies)","Unknown","60","60","31010","26350"
"New entrant CS","2022","East Anglia","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","UK Health Security Agency","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","East Anglia","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Companies House","Heterosexual / straight","90","90","27830","24500"
"New entrant CS","2022","East Wales","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Companies House","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","80","80","24330","21260"
"New entrant CS","2022","East Wales","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
