"Status","Year","Sex","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Birmingham","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Female","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Blackpool","AA/AO","270","270","21030","21010"
"New entrant CS","2021","Female","Blackpool","EO","30","30","[c]","[c]"
"New entrant CS","2021","Female","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bournemouth and Poole","EO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bradford","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Female","Bradford","EO","70","70","27310","27570"
"New entrant CS","2021","Female","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brent","EO","60","60","31010","31060"
"New entrant CS","2021","Female","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brighton and Hove","EO","60","60","27640","27570"
"New entrant CS","2021","Female","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bristol, City of","AA/AO","150","150","20310","20140"
"New entrant CS","2021","Female","Bristol, City of","EO","130","130","26070","27570"
"New entrant CS","2021","Female","Bristol, City of","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Female","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bristol, City of","SEO/HEO","190","170","33680","32080"
"New entrant CS","2021","Female","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bromley","EO","50","40","[c]","[c]"
"New entrant CS","2021","Female","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Buckinghamshire CC","AA/AO","60","50","22910","21500"
"New entrant CS","2021","Female","Buckinghamshire CC","EO","70","70","27490","27570"
"New entrant CS","2021","Female","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Buckinghamshire CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Calderdale and Kirklees","EO","60","60","27570","27570"
"New entrant CS","2021","Female","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cambridgeshire CC","AA/AO","70","60","21240","20970"
"New entrant CS","2021","Female","Cambridgeshire CC","EO","70","70","26800","27570"
"New entrant CS","2021","Female","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cambridgeshire CC","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Female","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Camden and City of London","AA/AO","100","100","22600","22680"
"New entrant CS","2021","Female","Camden and City of London","EO","60","50","29310","29570"
"New entrant CS","2021","Female","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cardiff and Vale of Glamorgan","AA/AO","280","270","20270","20140"
"New entrant CS","2021","Female","Cardiff and Vale of Glamorgan","EO","90","90","26380","27350"
"New entrant CS","2021","Female","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cardiff and Vale of Glamorgan","SEO/HEO","80","80","33780","31810"
"New entrant CS","2021","Female","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","AA/AO","80","80","21420","20920"
"New entrant CS","2021","Female","Central Hampshire","EO","60","60","26440","26350"
"New entrant CS","2021","Female","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","SEO/HEO","50","50","34810","33300"
"New entrant CS","2021","Female","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","AA/AO","340","330","20600","20140"
"New entrant CS","2021","Female","City of Edinburgh","EO","150","150","26750","26160"
"New entrant CS","2021","Female","City of Edinburgh","G6/G7","100","100","54920","52480"
"New entrant CS","2021","Female","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","SEO/HEO","250","240","34530","31810"
"New entrant CS","2021","Female","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","EO","60","60","27350","27570"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Coventry","EO","80","80","26830","27570"
"New entrant CS","2021","Female","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","SEO/HEO","60","50","34340","36030"
"New entrant CS","2021","Female","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","AA/AO","110","110","23690","24120"
"New entrant CS","2021","Female","Croydon","EO","120","120","29770","29570"
"New entrant CS","2021","Female","Croydon","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Female","Croydon","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","SEO/HEO","110","110","36590","36160"
"New entrant CS","2021","Female","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Female","Derby","EO","50","40","[c]","[c]"
"New entrant CS","2021","Female","Derby","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","AA/AO","200","190","21100","21010"
"New entrant CS","2021","Female","Devon CC","EO","100","90","26920","27570"
"New entrant CS","2021","Female","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","AA/AO","60","60","21510","21010"
"New entrant CS","2021","Female","Dorset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","EO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","AA/AO","200","190","21350","21010"
"New entrant CS","2021","Female","Durham CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","EO","90","90","31020","31060"
"New entrant CS","2021","Female","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","AA/AO","110","110","22600","24180"
"New entrant CS","2021","Female","East Kent","EO","140","130","27900","29290"
"New entrant CS","2021","Female","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","EO","60","60","27570","27570"
"New entrant CS","2021","Female","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","AA/AO","60","60","21010","20600"
"New entrant CS","2021","Female","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","EO","40","40","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","AA/AO","110","100","21490","21010"
"New entrant CS","2021","Female","East Sussex CC","EO","70","70","27350","27570"
"New entrant CS","2021","Female","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","EO","70","70","31060","31060"
"New entrant CS","2021","Female","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","EO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","EO","60","60","29190","29290"
"New entrant CS","2021","Female","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","AA/AO","80","70","20940","21010"
"New entrant CS","2021","Female","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","AA/AO","70","70","21620","21010"
"New entrant CS","2021","Female","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
