"Status","Year","Profession_of_post","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Security","Hartlepool and Stockton-on-Tees","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Heart of Essex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Herefordshire, County of","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Hounslow and Richmond upon Thames","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Isle of Anglesey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Lambeth","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Leicestershire CC and Rutland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Lisburn and Castlereagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Liverpool","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Liverpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Manchester","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Mid Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Monmouthshire and Newport","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Monmouthshire and Newport","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Monmouthshire and Newport","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Newry, Mourne and Down","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North and West Norfolk","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North Yorkshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northumberland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Oxfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Perth and Kinross and Stirling","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Peterborough","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Plymouth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Portsmouth","Ministry of Defence","50","50","27990","24540"
"New entrant CS","2021","Security","Powys","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Sefton","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Sheffield","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Shropshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Somerset","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South Ayrshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South Hampshire","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Staffordshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Staffordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Suffolk","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Suffolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Swansea","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Telford and Wrekin","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Telford and Wrekin","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Tyneside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wandsworth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wandsworth","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Warrington","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Warwickshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Westminster","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wiltshire","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","Birmingham","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Bristol, City of","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Cardiff and Vale of Glamorgan","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Croydon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Greater Manchester South West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Leeds","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Liverpool","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Manchester","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Monmouthshire and Newport","United Kingdom Statistics Authority","60","60","31410","29540"
"New entrant CS","2021","Social Research","Monmouthshire and Newport","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Nottingham","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South Hampshire","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South West Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Tower Hamlets","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Westminster","United Kingdom Statistics Authority","60","60","34110","32540"
"New entrant CS","2021","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Birmingham","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Bristol, City of","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Bristol, City of","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Buckinghamshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Camden and City of London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Cardiff and Vale of Glamorgan","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Central Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","City of Edinburgh","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","City of Edinburgh","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Croydon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Croydon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East Sussex CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Glasgow City","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Hounslow and Richmond upon Thames","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Leeds","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Leeds","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Leeds","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Liverpool","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Monmouthshire and Newport","United Kingdom Statistics Authority","60","60","31480","29540"
"New entrant CS","2021","Statistics","Portsmouth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South Hampshire","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Southend-on-Sea","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Tower Hamlets","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Tower Hamlets","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Tyneside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Tyneside","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Surrey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Westminster","United Kingdom Statistics Authority","60","60","38660","32540"
"New entrant CS","2021","Statistics","York","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Angus and Dundee City","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Belfast","HM Revenue and Customs","130","120","21830","20140"
"New entrant CS","2021","Tax","Birmingham","HM Revenue and Customs","200","200","21500","20140"
"New entrant CS","2021","Tax","Bradford","HM Revenue and Customs","60","60","20140","20140"
"New entrant CS","2021","Tax","Bristol, City of","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Cardiff and Vale of Glamorgan","HM Revenue and Customs","240","230","21660","20140"
"New entrant CS","2021","Tax","City of Edinburgh","HM Revenue and Customs","350","340","20940","20140"
"New entrant CS","2021","Tax","Croydon","HM Revenue and Customs","80","80","30790","29570"
"New entrant CS","2021","Tax","Durham CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Glasgow City","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Greater Manchester South West","HM Revenue and Customs","390","390","22900","20140"
"New entrant CS","2021","Tax","Hackney and Newham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Leeds","HM Revenue and Customs","280","280","22590","20140"
"New entrant CS","2021","Tax","Leicester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Liverpool","HM Revenue and Customs","160","160","20520","20140"
"New entrant CS","2021","Tax","Manchester","HM Revenue and Customs","50","40","[c]","[c]"
"New entrant CS","2021","Tax","Mid Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North Lanarkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Nottingham","HM Revenue and Customs","170","160","26300","25560"
"New entrant CS","2021","Tax","Portsmouth","HM Revenue and Customs","80","80","20140","20140"
"New entrant CS","2021","Tax","Sefton","HM Revenue and Customs","70","60","21100","20140"
"New entrant CS","2021","Tax","South Lanarkshire","HM Revenue and Customs","100","100","20140","20140"
"New entrant CS","2021","Tax","Sunderland","HM Revenue and Customs","140","130","21390","20140"
"New entrant CS","2021","Tax","Telford and Wrekin","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Tower Hamlets","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Tyneside","HM Revenue and Customs","660","650","23150","20140"
"New entrant CS","2021","Tax","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Westminster","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Department for Work and Pensions","50","50","27300","27570"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Scottish Government","70","70","31010","28650"
"New entrant CS","2021","Unknown","Angus and Dundee City","Department for Work and Pensions","70","70","22790","21010"
"New entrant CS","2021","Unknown","Angus and Dundee City","Scottish Government","60","50","28620","26160"
"New entrant CS","2021","Unknown","Ards and North Down","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Department for Work and Pensions","150","150","29930","31060"
"New entrant CS","2021","Unknown","Barnet","Department for Work and Pensions","140","130","30270","31060"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Department for Work and Pensions","150","150","24760","27570"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions","120","120","27060","27570"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Department for Work and Pensions","60","60","26820","27570"
"New entrant CS","2021","Unknown","Bedford","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Department for Work and Pensions","180","180","28490","29290"
"New entrant CS","2021","Unknown","Berkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Department for Work and Pensions","160","150","30370","31060"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Department for Work and Pensions","220","220","26600","27570"
"New entrant CS","2021","Unknown","Birmingham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Department for Work and Pensions","680","670","22910","21010"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Department for Work and Pensions","80","70","26720","27570"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Department for Work and Pensions","150","140","26010","27570"
"New entrant CS","2021","Unknown","Bradford","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Department for Work and Pensions","120","120","30250","31060"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Department for Work and Pensions","50","50","23990","21010"
"New entrant CS","2021","Unknown","Brighton and Hove","Department for Work and Pensions","100","100","26460","27570"
"New entrant CS","2021","Unknown","Bristol, City of","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Department for Work and Pensions","120","120","26590","27570"
"New entrant CS","2021","Unknown","Bristol, City of","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Department for Work and Pensions","90","90","29370","31060"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Department for Work and Pensions","90","90","26750","27570"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Department for Work and Pensions","120","120","26750","27570"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Department for Work and Pensions","90","90","27190","27570"
"New entrant CS","2021","Unknown","Camden and City of London","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Department for Work and Pensions","110","110","24900","27570"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Bedfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Department for Work and Pensions","80","80","24100","21010"
"New entrant CS","2021","Unknown","Cheshire East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Department for Work and Pensions","130","120","22430","21010"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","Department for Work and Pensions","100","100","27170","27570"
"New entrant CS","2021","Unknown","City of Edinburgh","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","Scottish Government","710","680","37100","30650"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Department for Work and Pensions","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Department for Work and Pensions","130","130","25360","27570"
"New entrant CS","2021","Unknown","Coventry","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Department for Work and Pensions","110","110","26810","27570"
"New entrant CS","2021","Unknown","Croydon","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Department for Work and Pensions","90","90","29210","31060"
"New entrant CS","2021","Unknown","Croydon","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Department for Work and Pensions","100","100","25330","27570"
"New entrant CS","2021","Unknown","Derby","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Department for Work and Pensions","240","220","24110","21010"
"New entrant CS","2021","Unknown","Devon CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Department for Work and Pensions","100","90","24990","27570"
"New entrant CS","2021","Unknown","Dudley","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dumfries and Galloway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dumfries and Galloway","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Department for Work and Pensions","90","80","21620","21010"
"New entrant CS","2021","Unknown","Durham CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Department for Work and Pensions","150","150","30530","31060"
"New entrant CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Department for Work and Pensions","50","50","26820","27570"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Department for Work and Pensions","230","220","27130","29290"
"New entrant CS","2021","Unknown","East Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lothian and Midlothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Department for Work and Pensions","120","120","26520","27570"
