"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Merseyside","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","HM Prison and Probation Service","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","HM Prison and Probation Service","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","HM Prison and Probation Service","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","50","50","26720","20920"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","HM Revenue and Customs (excl. agencies)","30","20","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Companies House","[c]","[c]","[c]","[c]"
