"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Female","White","150","150","29480","27570"
"New entrant CS","2021","Unknown","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Unknown","210","210","39990","28000"
"New entrant CS","2021","Unknown","Male","White","120","120","31390","27570"
"New entrant CS","2021","West Central Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Unknown","250","240","26750","22570"
"New entrant CS","2021","West Central Scotland","Female","White","530","520","26660","23450"
"New entrant CS","2021","West Central Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Unknown","230","220","27250","23500"
"New entrant CS","2021","West Central Scotland","Male","White","430","420","27280","23450"
"New entrant CS","2021","West Midlands","Female","Asian","200","190","25870","25560"
"New entrant CS","2021","West Midlands","Female","Black","80","80","26150","27570"
"New entrant CS","2021","West Midlands","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Female","Mixed","50","50","28040","27570"
"New entrant CS","2021","West Midlands","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Female","Unknown","320","300","26750","22570"
"New entrant CS","2021","West Midlands","Female","White","480","450","30270","27570"
"New entrant CS","2021","West Midlands","Male","Asian","180","180","26840","26060"
"New entrant CS","2021","West Midlands","Male","Black","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Male","Unknown","250","250","28700","22920"
"New entrant CS","2021","West Midlands","Male","White","330","330","32740","27570"
"New entrant CS","2021","West Wales and The Valleys","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Unknown","160","140","21230","21590"
"New entrant CS","2021","West Wales and The Valleys","Female","White","400","380","24080","21590"
"New entrant CS","2021","West Wales and The Valleys","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Unknown","110","110","24720","21590"
"New entrant CS","2021","West Wales and The Valleys","Male","White","290","280","25340","21590"
"New entrant CS","2021","West Yorkshire","Female","Asian","140","130","25960","27570"
"New entrant CS","2021","West Yorkshire","Female","Black","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Female","Mixed","50","50","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Female","Unknown","480","460","28830","25400"
"New entrant CS","2021","West Yorkshire","Female","White","620","590","28080","27570"
"New entrant CS","2021","West Yorkshire","Male","Asian","150","150","27020","27570"
"New entrant CS","2021","West Yorkshire","Male","Black","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Male","Unknown","480","470","27770","23440"
"New entrant CS","2021","West Yorkshire","Male","White","430","430","29130","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Black","40","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Unknown","120","110","27590","24880"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","White","200","190","29320","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Unknown","90","80","28230","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","White","160","150","31000","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Asian","60","50","29910","29290"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Black","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","230","220","27360","25020"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","White","410","390","28940","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","180","180","29260","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","White","290","280","31120","28140"
"New entrant CS","2022","Cheshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Unknown","110","100","24960","23140"
"New entrant CS","2022","Cheshire","Female","White","220","210","27770","24800"
"New entrant CS","2022","Cheshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Unknown","70","70","25160","23140"
"New entrant CS","2022","Cheshire","Male","White","150","140","31620","28840"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","White","110","110","25600","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","White","80","70","25160","21260"
"New entrant CS","2022","Cumbria","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Unknown","90","90","22850","21300"
"New entrant CS","2022","Cumbria","Female","White","110","100","27280","23750"
"New entrant CS","2022","Cumbria","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Unknown","60","60","25400","21300"
"New entrant CS","2022","Cumbria","Male","White","90","80","30580","27570"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Asian","90","90","26830","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Black","60","60","25330","23170"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Mixed","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Unknown","360","330","26030","24800"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","White","660","630","27440","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Asian","80","80","26410","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Black","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Unknown","270","260","26720","24880"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","White","480","480","27870","26590"
"New entrant CS","2022","Devon","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Female","Unknown","160","150","25070","23140"
"New entrant CS","2022","Devon","Female","White","340","320","27880","23390"
"New entrant CS","2022","Devon","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Male","Unknown","150","150","26180","23140"
"New entrant CS","2022","Devon","Male","White","320","310","28010","24380"
"New entrant CS","2022","Dorset and Somerset","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Unknown","100","90","24100","22510"
"New entrant CS","2022","Dorset and Somerset","Female","White","260","250","26670","24090"
"New entrant CS","2022","Dorset and Somerset","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Unknown","110","110","28320","24880"
"New entrant CS","2022","Dorset and Somerset","Male","White","200","200","27360","25010"
"New entrant CS","2022","East Anglia","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Female","Unknown","250","230","26040","24800"
"New entrant CS","2022","East Anglia","Female","White","650","610","26460","24800"
"New entrant CS","2022","East Anglia","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Male","Unknown","180","170","28270","24800"
"New entrant CS","2022","East Anglia","Male","White","530","520","26950","24920"
"New entrant CS","2022","East Wales","Female","Asian","50","50","27720","26340"
"New entrant CS","2022","East Wales","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Female","Unknown","290","280","25460","22490"
"New entrant CS","2022","East Wales","Female","White","950","910","28100","24500"
"New entrant CS","2022","East Wales","Male","Asian","60","50","28380","26590"
"New entrant CS","2022","East Wales","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Male","Unknown","280","270","27510","24090"
"New entrant CS","2022","East Wales","Male","White","780","770","29810","25860"
"New entrant CS","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Unknown","100","90","24810","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","White","230","220","25310","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Unknown","80","80","23920","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","White","160","160","25500","23140"
"New entrant CS","2022","Eastern Scotland","Female","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Female","Unknown","710","680","29390","27020"
"New entrant CS","2022","Eastern Scotland","Female","White","1060","1030","29420","27230"
"New entrant CS","2022","Eastern Scotland","Male","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Male","Unknown","550","540","29730","26590"
"New entrant CS","2022","Eastern Scotland","Male","White","780","770","29880","27230"
"New entrant CS","2022","Essex","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Female","Unknown","150","130","25590","24800"
"New entrant CS","2022","Essex","Female","White","280","260","28650","24800"
"New entrant CS","2022","Essex","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Unknown","120","110","27270","25000"
"New entrant CS","2022","Essex","Male","White","120","110","29920","26130"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Asian","70","70","28890","26080"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Black","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","440","420","27960","24960"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","White","1270","1200","29980","26590"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Asian","60","60","32910","31480"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Black","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","500","500","30380","26230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","White","1130","1120","32800","29180"
"New entrant CS","2022","Greater Manchester","Female","Asian","190","180","26330","25000"
"New entrant CS","2022","Greater Manchester","Female","Black","100","100","26450","24200"
"New entrant CS","2022","Greater Manchester","Female","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Female","Unknown","570","540","28030","25120"
"New entrant CS","2022","Greater Manchester","Female","White","890","860","28870","26590"
"New entrant CS","2022","Greater Manchester","Male","Asian","230","220","28180","26590"
"New entrant CS","2022","Greater Manchester","Male","Black","70","70","28650","26590"
"New entrant CS","2022","Greater Manchester","Male","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Male","Unknown","530","510","29570","26590"
"New entrant CS","2022","Greater Manchester","Male","White","720","710","30290","26590"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Unknown","240","220","27860","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","White","610","560","27520","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Unknown","230","220","29690","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","White","540","520","30420","26350"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","120","110","24920","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","White","220","210","27500","26350"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","90","90","25660","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","White","140","140","27750","24430"
"New entrant CS","2022","Highlands and Islands","Female","Asian","[c]","[c]","[c]","[c]"
