"Status","Year","Region_ITL3","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","40","30","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Bromley","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Unknown","140","140","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","West Wales and The Valleys","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Unknown","100","90","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Derbyshire and Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
