"Status","Year","Ethnicity","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","East of England","30","30","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","London","70","60","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","North East (England)","200","190","20870","21010"
"Leaver Dept.","2021","White","AA/AO","North West (England)","200","180","20950","21010"
"Leaver Dept.","2021","White","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","Scotland","150","140","20660","20920"
"Leaver Dept.","2021","White","AA/AO","South East (England)","80","80","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","South West (England)","70","60","20550","20920"
"Leaver Dept.","2021","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","Wales","140","130","20710","21140"
"Leaver Dept.","2021","White","AA/AO","West Midlands (England)","70","70","20290","20420"
"Leaver Dept.","2021","White","AA/AO","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver Dept.","2021","White","EO","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","White","EO","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","White","EO","London","320","300","28370","27760"
"Leaver Dept.","2021","White","EO","North East (England)","130","120","26400","27570"
"Leaver Dept.","2021","White","EO","North West (England)","210","200","25890","26000"
"Leaver Dept.","2021","White","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","EO","Scotland","140","130","26480","27570"
"Leaver Dept.","2021","White","EO","South East (England)","70","70","27760","27570"
"Leaver Dept.","2021","White","EO","South West (England)","130","120","24510","25720"
"Leaver Dept.","2021","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","EO","Wales","100","90","26250","26890"
"Leaver Dept.","2021","White","EO","West Midlands (England)","80","70","24960","25060"
"Leaver Dept.","2021","White","EO","Yorkshire and The Humber","100","100","26420","27400"
"Leaver Dept.","2021","White","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","London","880","830","58030","56130"
"Leaver Dept.","2021","White","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","South West (England)","90","90","54550","54000"
"Leaver Dept.","2021","White","G6/G7","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","White","SCS","London","180","170","90890","80800"
"Leaver Dept.","2021","White","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East of England","50","50","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","London","1060","980","36880","35590"
"Leaver Dept.","2021","White","SEO/HEO","North East (England)","90","80","33320","32180"
"Leaver Dept.","2021","White","SEO/HEO","North West (England)","160","150","34440","33130"
"Leaver Dept.","2021","White","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Scotland","90","90","35520","34190"
"Leaver Dept.","2021","White","SEO/HEO","South East (England)","90","90","34610","33300"
"Leaver Dept.","2021","White","SEO/HEO","South West (England)","260","250","32960","32810"
"Leaver Dept.","2021","White","SEO/HEO","Unknown","160","160","32730","32000"
"Leaver Dept.","2021","White","SEO/HEO","Wales","120","120","35550","35360"
"Leaver Dept.","2021","White","SEO/HEO","West Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Yorkshire and The Humber","130","120","34760","33800"
"Leaver Dept.","2021","White","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","London","130","110","23510","23720"
"Leaver Dept.","2022","Asian","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","West Midlands (England)","90","80","20640","20970"
"Leaver Dept.","2022","Asian","AA/AO","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","London","360","340","29000","28760"
"Leaver Dept.","2022","Asian","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","North West (England)","80","80","26210","27570"
"Leaver Dept.","2022","Asian","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","West Midlands (England)","140","140","25870","26350"
"Leaver Dept.","2022","Asian","EO","Yorkshire and The Humber","70","60","26800","27570"
"Leaver Dept.","2022","Asian","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","London","250","230","59450","54850"
"Leaver Dept.","2022","Asian","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","London","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","London","540","510","37020","35920"
"Leaver Dept.","2022","Asian","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","West Midlands (England)","60","60","34680","35310"
"Leaver Dept.","2022","Asian","SEO/HEO","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","London","70","70","24130","23920"
"Leaver Dept.","2022","Black","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","London","240","220","28840","28670"
"Leaver Dept.","2022","Black","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","London","110","110","58020","54700"
"Leaver Dept.","2022","Black","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","London","340","320","37090","36650"
"Leaver Dept.","2022","Black","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
